Energy (in eV), backscattering yield of material al2k-NASCAP at incidence 60.0 degree
   X,       Y
23160.0, 0.3717447
23170.0, 0.37174207
23180.0, 0.37173945
23190.0, 0.37173685
23200.0, 0.37173426
23210.0, 0.37173167
23220.0, 0.37172908
23230.0, 0.37172648
23240.0, 0.37172392
23250.0, 0.37172133
23260.0, 0.37171876
23270.0, 0.3717162
23280.0, 0.37171364
23290.0, 0.37171108
23300.0, 0.37170854
23310.0, 0.37170598
23320.0, 0.37170345
23330.0, 0.3717009
23340.0, 0.37169838
23350.0, 0.37169588
23360.0, 0.37169334
23370.0, 0.37169084
23380.0, 0.37168834
23390.0, 0.37168583
23400.0, 0.37168333
23410.0, 0.37168083
23420.0, 0.37167832
23430.0, 0.37167585
23440.0, 0.37167338
23450.0, 0.3716709
23460.0, 0.37166843
23470.0, 0.37166595
23480.0, 0.3716635
23490.0, 0.37166104
23500.0, 0.3716586
23510.0, 0.37165615
23520.0, 0.3716537
23530.0, 0.3716513
23540.0, 0.37164885
23550.0, 0.37164643
23560.0, 0.37164402
23570.0, 0.37164158
23580.0, 0.37163916
23590.0, 0.37163678
23600.0, 0.37163436
23610.0, 0.37163198
23620.0, 0.3716296
23630.0, 0.37162718
23640.0, 0.37162483
23650.0, 0.37162244
23660.0, 0.37162006
23670.0, 0.3716177
23680.0, 0.37161535
23690.0, 0.37161297
23700.0, 0.3716106
23710.0, 0.37160826
23720.0, 0.37160593
23730.0, 0.37160358
23740.0, 0.37160125
23750.0, 0.37159893
23760.0, 0.3715966
23770.0, 0.37159425
23780.0, 0.37159196
23790.0, 0.37158966
23800.0, 0.37158734
23810.0, 0.37158504
23820.0, 0.37158275
23830.0, 0.37158045
23840.0, 0.37157816
23850.0, 0.37157586
23860.0, 0.3715736
23870.0, 0.3715713
23880.0, 0.37156904
23890.0, 0.37156677
23900.0, 0.3715645
23910.0, 0.37156227
23920.0, 0.37156
23930.0, 0.37155774
23940.0, 0.3715555
23950.0, 0.37155327
23960.0, 0.37155104
23970.0, 0.3715488
23980.0, 0.37154657
23990.0, 0.37154436
24000.0, 0.37154213
24010.0, 0.37153992
24020.0, 0.37153772
24030.0, 0.3715355
24040.0, 0.3715333
24050.0, 0.37153113
24060.0, 0.37152892
24070.0, 0.37152675
24080.0, 0.37152457
24090.0, 0.37152237
24100.0, 0.37152022
24110.0, 0.37151805
24120.0, 0.37151587
24130.0, 0.37151372
24140.0, 0.37151158
24150.0, 0.3715094
24160.0, 0.37150726
24170.0, 0.3715051
24180.0, 0.371503
24190.0, 0.37150085
24200.0, 0.3714987
24210.0, 0.3714966
24220.0, 0.37149447
24230.0, 0.37149236
24240.0, 0.37149024
24250.0, 0.37148812
24260.0, 0.371486
24270.0, 0.37148392
24280.0, 0.37148184
24290.0, 0.37147972
24300.0, 0.37147763
24310.0, 0.37147555
24320.0, 0.3714735
24330.0, 0.3714714
24340.0, 0.37146932
24350.0, 0.37146726
24360.0, 0.3714652
24370.0, 0.37146312
24380.0, 0.3714611
24390.0, 0.371459
24400.0, 0.37145698
24410.0, 0.37145492
24420.0, 0.3714529
24430.0, 0.37145087
24440.0, 0.37144884
24450.0, 0.37144682
24460.0, 0.3714448
24470.0, 0.37144276
24480.0, 0.37144074
24490.0, 0.37143874
24500.0, 0.37143674
24510.0, 0.37143472
24520.0, 0.37143272
24530.0, 0.37143072
24540.0, 0.37142876
24550.0, 0.37142676
24560.0, 0.3714248
24570.0, 0.3714228
24580.0, 0.37142083
24590.0, 0.37141883
24600.0, 0.37141687
24610.0, 0.3714149
24620.0, 0.37141296
24630.0, 0.371411
24640.0, 0.37140906
24650.0, 0.37140712
24660.0, 0.37140515
24670.0, 0.37140322
24680.0, 0.37140128
24690.0, 0.37139934
24700.0, 0.3713974
24710.0, 0.3713955
24720.0, 0.3713936
24730.0, 0.37139165
24740.0, 0.37138975
24750.0, 0.37138784
24760.0, 0.37138593
24770.0, 0.37138402
24780.0, 0.37138212
24790.0, 0.37138024
24800.0, 0.37137836
24810.0, 0.37137648
24820.0, 0.37137458
24830.0, 0.3713727
24840.0, 0.37137082
24850.0, 0.37136894
24860.0, 0.3713671
24870.0, 0.37136522
24880.0, 0.37136337
24890.0, 0.3713615
24900.0, 0.37135968
24910.0, 0.3713578
24920.0, 0.37135595
24930.0, 0.37135413
24940.0, 0.3713523
24950.0, 0.37135047
24960.0, 0.37134862
24970.0, 0.37134677
24980.0, 0.37134495
24990.0, 0.37134314
25000.0, 0.37134132
25010.0, 0.37133953
25020.0, 0.3713377
25030.0, 0.3713359
25040.0, 0.3713341
25050.0, 0.3713323
25060.0, 0.3713305
25070.0, 0.3713287
25080.0, 0.37132692
25090.0, 0.37132517
25100.0, 0.37132338
25110.0, 0.3713216
25120.0, 0.3713198
25130.0, 0.37131804
25140.0, 0.37131628
25150.0, 0.37131453
25160.0, 0.37131274
25170.0, 0.371311
25180.0, 0.37130925
25190.0, 0.3713075
25200.0, 0.37130573
25210.0, 0.371304
25220.0, 0.37130228
25230.0, 0.37130052
25240.0, 0.37129882
25250.0, 0.3712971
25260.0, 0.37129536
25270.0, 0.37129363
25280.0, 0.37129194
25290.0, 0.3712902
25300.0, 0.37128848
25310.0, 0.37128678
25320.0, 0.37128508
25330.0, 0.37128338
25340.0, 0.37128168
25350.0, 0.37127998
25360.0, 0.3712783
25370.0, 0.37127662
25380.0, 0.37127492
25390.0, 0.37127325
25400.0, 0.37127158
25410.0, 0.37126988
25420.0, 0.3712682
25430.0, 0.37126654
25440.0, 0.3712649
25450.0, 0.37126324
25460.0, 0.37126157
25470.0, 0.37125993
25480.0, 0.37125826
25490.0, 0.37125662
25500.0, 0.37125498
25510.0, 0.37125334
25520.0, 0.3712517
25530.0, 0.37125006
25540.0, 0.37124842
25550.0, 0.3712468
25560.0, 0.37124518
25570.0, 0.37124357
25580.0, 0.37124196
25590.0, 0.37124032
25600.0, 0.3712387
25610.0, 0.37123713
25620.0, 0.37123552
25630.0, 0.3712339
25640.0, 0.3712323
25650.0, 0.37123072
25660.0, 0.37122914
25670.0, 0.37122753
25680.0, 0.37122592
25690.0, 0.37122437
25700.0, 0.3712228
25710.0, 0.3712212
25720.0, 0.37121964
25730.0, 0.37121806
25740.0, 0.3712165
25750.0, 0.37121493
25760.0, 0.37121338
25770.0, 0.3712118
25780.0, 0.37121028
25790.0, 0.37120873
25800.0, 0.37120715
25810.0, 0.37120563
25820.0, 0.37120408
25830.0, 0.37120253
25840.0, 0.37120098
25850.0, 0.37119946
25860.0, 0.37119794
25870.0, 0.37119642
25880.0, 0.3711949
25890.0, 0.37119335
25900.0, 0.37119186
25910.0, 0.37119034
25920.0, 0.37118882
25930.0, 0.37118733
25940.0, 0.3711858
25950.0, 0.37118432
25960.0, 0.3711828
25970.0, 0.3711813
25980.0, 0.37117982
25990.0, 0.37117833
26000.0, 0.37117684
26010.0, 0.37117535
26020.0, 0.37117386
26030.0, 0.3711724
26040.0, 0.3711709
26050.0, 0.37116945
26060.0, 0.37116796
26070.0, 0.3711665
26080.0, 0.37116504
26090.0, 0.37116358
26100.0, 0.37116212
26110.0, 0.37116066
26120.0, 0.37115923
26130.0, 0.37115777
26140.0, 0.3711563
26150.0, 0.37115487
26160.0, 0.37115344
26170.0, 0.37115198
26180.0, 0.37115055
26190.0, 0.37114912
26200.0, 0.3711477
26210.0, 0.37114626
26220.0, 0.37114483
26230.0, 0.37114343
26240.0, 0.371142
26250.0, 0.3711406
26260.0, 0.3711392
26270.0, 0.37113777
26280.0, 0.37113637
26290.0, 0.37113494
26300.0, 0.37113357
26310.0, 0.37113217
26320.0, 0.37113076
26330.0, 0.37112936
26340.0, 0.371128
26350.0, 0.3711266
26360.0, 0.37112522
26370.0, 0.37112382
26380.0, 0.37112245
26390.0, 0.37112108
26400.0, 0.37111968
26410.0, 0.37111834
26420.0, 0.37111697
26430.0, 0.3711156
26440.0, 0.37111422
26450.0, 0.37111285
26460.0, 0.3711115
26470.0, 0.37111014
26480.0, 0.3711088
26490.0, 0.37110746
26500.0, 0.37110612
26510.0, 0.37110478
26520.0, 0.37110344
26530.0, 0.3711021
26540.0, 0.37110075
26550.0, 0.3710994
26560.0, 0.3710981
26570.0, 0.37109676
26580.0, 0.37109545
26590.0, 0.3710941
26600.0, 0.3710928
26610.0, 0.37109149
26620.0, 0.37109014
26630.0, 0.37108886
26640.0, 0.37108755
26650.0, 0.37108624
26660.0, 0.37108493
26670.0, 0.37108365
26680.0, 0.37108234
26690.0, 0.37108105
26700.0, 0.37107974
26710.0, 0.37107846
26720.0, 0.37107718
26730.0, 0.37107587
26740.0, 0.3710746
26750.0, 0.3710733
26760.0, 0.37107202
26770.0, 0.37107077
26780.0, 0.3710695
26790.0, 0.3710682
26800.0, 0.37106696
26810.0, 0.37106568
26820.0, 0.37106442
26830.0, 0.37106314
26840.0, 0.3710619
26850.0, 0.37106064
26860.0, 0.3710594
26870.0, 0.37105814
26880.0, 0.37105688
26890.0, 0.37105563
26900.0, 0.3710544
26910.0, 0.37105316
26920.0, 0.37105194
26930.0, 0.3710507
26940.0, 0.37104946
26950.0, 0.3710482
26960.0, 0.371047
26970.0, 0.37104577
26980.0, 0.37104455
26990.0, 0.37104332
27000.0, 0.3710421
27010.0, 0.37104088
27020.0, 0.3710397
27030.0, 0.37103847
27040.0, 0.37103724
27050.0, 0.37103605
27060.0, 0.37103483
27070.0, 0.37103364
27080.0, 0.37103245
27090.0, 0.37103125
27100.0, 0.37103006
27110.0, 0.37102887
27120.0, 0.37102768
27130.0, 0.3710265
27140.0, 0.3710253
27150.0, 0.37102413
27160.0, 0.37102294
27170.0, 0.37102178
27180.0, 0.3710206
27190.0, 0.37101942
27200.0, 0.37101823
27210.0, 0.37101707
27220.0, 0.3710159
27230.0, 0.37101474
27240.0, 0.37101358
27250.0, 0.37101242
27260.0, 0.37101126
27270.0, 0.37101012
27280.0, 0.37100896
27290.0, 0.3710078
27300.0, 0.37100667
27310.0, 0.37100554
27320.0, 0.37100437
27330.0, 0.37100324
27340.0, 0.37100208
27350.0, 0.37100098
27360.0, 0.3709998
27370.0, 0.37099868
27380.0, 0.37099758
27390.0, 0.37099645
27400.0, 0.3709953
27410.0, 0.37099418
27420.0, 0.37099308
27430.0, 0.37099195
27440.0, 0.37099084
27450.0, 0.3709897
27460.0, 0.3709886
27470.0, 0.3709875
27480.0, 0.37098637
27490.0, 0.37098527
27500.0, 0.37098417
27510.0, 0.3709831
27520.0, 0.370982
27530.0, 0.3709809
27540.0, 0.3709798
27550.0, 0.3709787
27560.0, 0.3709776
27570.0, 0.3709765
27580.0, 0.37097543
27590.0, 0.37097436
27600.0, 0.37097326
27610.0, 0.37097222
27620.0, 0.3709711
27630.0, 0.37097004
27640.0, 0.37096897
27650.0, 0.3709679
27660.0, 0.37096685
27670.0, 0.37096578
27680.0, 0.3709647
27690.0, 0.37096363
27700.0, 0.3709626
27710.0, 0.37096152
27720.0, 0.37096047
27730.0, 0.3709594
27740.0, 0.37095836
27750.0, 0.37095731
27760.0, 0.37095627
27770.0, 0.37095523
27780.0, 0.3709542
27790.0, 0.37095314
27800.0, 0.3709521
27810.0, 0.3709511
27820.0, 0.37095004
27830.0, 0.370949
27840.0, 0.37094796
27850.0, 0.37094694
27860.0, 0.3709459
27870.0, 0.3709449
27880.0, 0.37094387
27890.0, 0.37094286
27900.0, 0.37094185
27910.0, 0.3709408
27920.0, 0.37093982
27930.0, 0.37093878
27940.0, 0.37093776
27950.0, 0.37093678
27960.0, 0.37093577
27970.0, 0.37093475
27980.0, 0.37093377
27990.0, 0.37093276
28000.0, 0.37093177
28010.0, 0.37093076
28020.0, 0.37092978
28030.0, 0.3709288
28040.0, 0.37092778
28050.0, 0.3709268
28060.0, 0.3709258
28070.0, 0.37092483
28080.0, 0.37092385
28090.0, 0.37092286
28100.0, 0.37092188
28110.0, 0.37092093
28120.0, 0.37091994
28130.0, 0.370919
28140.0, 0.370918
28150.0, 0.37091702
28160.0, 0.37091607
28170.0, 0.3709151
28180.0, 0.37091413
28190.0, 0.37091318
28200.0, 0.3709122
28210.0, 0.37091127
28220.0, 0.3709103
28230.0, 0.37090936
28240.0, 0.3709084
28250.0, 0.37090746
28260.0, 0.3709065
28270.0, 0.37090555
28280.0, 0.37090462
28290.0, 0.37090367
28300.0, 0.37090272
28310.0, 0.3709018
28320.0, 0.37090087
28330.0, 0.37089995
28340.0, 0.370899
28350.0, 0.37089807
28360.0, 0.37089714
28370.0, 0.3708962
28380.0, 0.37089527
28390.0, 0.37089434
28400.0, 0.37089345
28410.0, 0.37089252
28420.0, 0.3708916
28430.0, 0.3708907
28440.0, 0.37088978
28450.0, 0.37088886
28460.0, 0.37088794
28470.0, 0.37088704
28480.0, 0.37088615
28490.0, 0.37088522
28500.0, 0.37088433
28510.0, 0.37088344
28520.0, 0.3708825
28530.0, 0.37088165
28540.0, 0.37088072
28550.0, 0.37087986
28560.0, 0.37087893
28570.0, 0.37087807
28580.0, 0.37087718
28590.0, 0.37087628
28600.0, 0.3708754
28610.0, 0.3708745
28620.0, 0.37087363
28630.0, 0.37087277
28640.0, 0.37087187
28650.0, 0.37087098
28660.0, 0.3708701
28670.0, 0.37086925
28680.0, 0.37086838
28690.0, 0.37086752
28700.0, 0.37086666
28710.0, 0.37086576
28720.0, 0.3708649
28730.0, 0.37086403
28740.0, 0.3708632
28750.0, 0.37086233
28760.0, 0.37086147
28770.0, 0.3708606
28780.0, 0.37085974
28790.0, 0.3708589
28800.0, 0.37085804
28810.0, 0.3708572
28820.0, 0.37085637
28830.0, 0.3708555
28840.0, 0.37085468
28850.0, 0.37085384
28860.0, 0.37085298
28870.0, 0.37085214
28880.0, 0.3708513
28890.0, 0.37085047
28900.0, 0.37084964
28910.0, 0.3708488
28920.0, 0.37084797
28930.0, 0.37084717
28940.0, 0.37084633
28950.0, 0.3708455
28960.0, 0.37084466
28970.0, 0.37084386
28980.0, 0.37084305
28990.0, 0.37084222
29000.0, 0.37084138
29010.0, 0.37084058
29020.0, 0.37083977
29030.0, 0.37083897
29040.0, 0.37083814
29050.0, 0.37083733
29060.0, 0.37083653
29070.0, 0.37083572
29080.0, 0.37083492
29090.0, 0.3708341
29100.0, 0.3708333
29110.0, 0.3708325
29120.0, 0.3708317
29130.0, 0.37083092
29140.0, 0.37083012
29150.0, 0.37082934
29160.0, 0.37082854
29170.0, 0.37082776
29180.0, 0.37082696
29190.0, 0.37082618
29200.0, 0.3708254
29210.0, 0.3708246
29220.0, 0.37082383
29230.0, 0.37082306
29240.0, 0.37082228
29250.0, 0.37082148
29260.0, 0.37082073
29270.0, 0.37081993
29280.0, 0.37081918
29290.0, 0.37081838
29300.0, 0.37081763
29310.0, 0.37081686
29320.0, 0.3708161
29330.0, 0.37081534
29340.0, 0.37081456
29350.0, 0.37081382
29360.0, 0.37081304
29370.0, 0.37081227
29380.0, 0.37081152
29390.0, 0.37081078
29400.0, 0.37081
29410.0, 0.37080926
29420.0, 0.3708085
29430.0, 0.37080777
29440.0, 0.37080702
29450.0, 0.37080625
29460.0, 0.3708055
29470.0, 0.37080476
29480.0, 0.370804
29490.0, 0.3708033
29500.0, 0.37080255
29510.0, 0.3708018
29520.0, 0.37080106
29530.0, 0.37080035
29540.0, 0.3707996
29550.0, 0.3707989
29560.0, 0.37079814
29570.0, 0.37079743
29580.0, 0.37079668
29590.0, 0.37079597
29600.0, 0.37079525
29610.0, 0.3707945
29620.0, 0.3707938
29630.0, 0.37079307
29640.0, 0.37079236
29650.0, 0.3707916
29660.0, 0.37079093
29670.0, 0.3707902
29680.0, 0.3707895
29690.0, 0.37078878
29700.0, 0.37078807
29710.0, 0.37078735
29720.0, 0.37078664
29730.0, 0.37078595
29740.0, 0.37078524
29750.0, 0.37078452
29760.0, 0.37078384
29770.0, 0.37078312
29780.0, 0.37078243
29790.0, 0.37078175
29800.0, 0.37078103
29810.0, 0.37078032
29820.0, 0.37077966
29830.0, 0.37077898
29840.0, 0.37077826
29850.0, 0.37077758
29860.0, 0.3707769
29870.0, 0.3707762
29880.0, 0.37077552
29890.0, 0.37077484
29900.0, 0.37077415
29910.0, 0.37077346
29920.0, 0.3707728
29930.0, 0.37077212
29940.0, 0.37077144
29950.0, 0.37077075
29960.0, 0.3707701
29970.0, 0.3707694
29980.0, 0.37076873
29990.0, 0.37076807
30000.0, 0.37076738
