Energy (in eV), backscattering yield of material al2k-NASCAP at incidence 40.0 degree
23360.0, 0.21952543
23370.0, 0.21952316
23380.0, 0.2195209
23390.0, 0.21951863
23400.0, 0.21951637
23410.0, 0.21951412
23420.0, 0.21951185
23430.0, 0.2195096
23440.0, 0.21950737
23450.0, 0.21950512
23460.0, 0.21950288
23470.0, 0.21950066
23480.0, 0.21949844
23490.0, 0.2194962
23500.0, 0.219494
23510.0, 0.21949178
23520.0, 0.21948957
23530.0, 0.21948738
23540.0, 0.21948518
23550.0, 0.21948299
23560.0, 0.2194808
23570.0, 0.21947859
23580.0, 0.21947642
23590.0, 0.21947424
23600.0, 0.21947207
23610.0, 0.2194699
23620.0, 0.21946774
23630.0, 0.21946557
23640.0, 0.21946344
23650.0, 0.21946128
23660.0, 0.21945913
23670.0, 0.219457
23680.0, 0.21945485
23690.0, 0.21945271
23700.0, 0.2194506
23710.0, 0.21944845
23720.0, 0.21944635
23730.0, 0.21944423
23740.0, 0.2194421
23750.0, 0.21944
23760.0, 0.2194379
23770.0, 0.2194358
23780.0, 0.21943371
23790.0, 0.21943162
23800.0, 0.21942951
23810.0, 0.21942745
23820.0, 0.21942537
23830.0, 0.2194233
23840.0, 0.21942121
23850.0, 0.21941914
23860.0, 0.21941708
23870.0, 0.21941502
23880.0, 0.21941297
23890.0, 0.21941091
23900.0, 0.21940887
23910.0, 0.21940684
23920.0, 0.21940479
23930.0, 0.21940276
23940.0, 0.21940072
23950.0, 0.2193987
23960.0, 0.21939668
23970.0, 0.21939467
23980.0, 0.21939266
23990.0, 0.21939063
24000.0, 0.21938862
24010.0, 0.21938662
24020.0, 0.21938463
24030.0, 0.21938263
24040.0, 0.21938065
24050.0, 0.21937867
24060.0, 0.21937668
24070.0, 0.2193747
24080.0, 0.21937273
24090.0, 0.21937075
24100.0, 0.2193688
24110.0, 0.21936683
24120.0, 0.21936488
24130.0, 0.21936291
24140.0, 0.21936098
24150.0, 0.21935901
24160.0, 0.21935707
24170.0, 0.21935514
24180.0, 0.21935321
24190.0, 0.21935126
24200.0, 0.21934934
24210.0, 0.21934742
24220.0, 0.2193455
24230.0, 0.21934359
24240.0, 0.21934167
24250.0, 0.21933977
24260.0, 0.21933787
24270.0, 0.21933596
24280.0, 0.21933407
24290.0, 0.21933216
24300.0, 0.21933028
24310.0, 0.21932839
24320.0, 0.21932653
24330.0, 0.21932463
24340.0, 0.21932277
24350.0, 0.2193209
24360.0, 0.21931903
24370.0, 0.21931715
24380.0, 0.2193153
24390.0, 0.21931344
24400.0, 0.2193116
24410.0, 0.21930973
24420.0, 0.21930791
24430.0, 0.21930605
24440.0, 0.21930422
24450.0, 0.21930239
24460.0, 0.21930055
24470.0, 0.21929875
24480.0, 0.21929692
24490.0, 0.2192951
24500.0, 0.21929328
24510.0, 0.21929146
24520.0, 0.21928966
24530.0, 0.21928786
24540.0, 0.21928607
24550.0, 0.21928427
24560.0, 0.21928246
24570.0, 0.21928068
24580.0, 0.2192789
24590.0, 0.2192771
24600.0, 0.21927533
24610.0, 0.21927354
24620.0, 0.21927178
24630.0, 0.21927
24640.0, 0.21926825
24650.0, 0.21926649
24660.0, 0.21926473
24670.0, 0.21926296
24680.0, 0.21926123
24690.0, 0.21925946
24700.0, 0.21925773
24710.0, 0.21925598
24720.0, 0.21925426
24730.0, 0.21925251
24740.0, 0.21925078
24750.0, 0.21924907
24760.0, 0.21924734
24770.0, 0.21924561
24780.0, 0.2192439
24790.0, 0.21924219
24800.0, 0.21924049
24810.0, 0.21923877
24820.0, 0.21923707
24830.0, 0.21923536
24840.0, 0.21923368
24850.0, 0.21923198
24860.0, 0.21923028
24870.0, 0.2192286
24880.0, 0.21922693
24890.0, 0.21922524
24900.0, 0.21922357
24910.0, 0.21922189
24920.0, 0.21922022
24930.0, 0.21921857
24940.0, 0.2192169
24950.0, 0.21921524
24960.0, 0.21921358
24970.0, 0.21921192
24980.0, 0.21921027
24990.0, 0.21920864
25000.0, 0.21920699
25010.0, 0.21920535
25020.0, 0.21920373
25030.0, 0.21920209
25040.0, 0.21920045
25050.0, 0.21919882
25060.0, 0.2191972
25070.0, 0.21919559
25080.0, 0.21919395
25090.0, 0.21919236
25100.0, 0.21919075
25110.0, 0.21918914
25120.0, 0.21918753
25130.0, 0.21918593
25140.0, 0.21918434
25150.0, 0.21918274
25160.0, 0.21918115
25170.0, 0.21917957
25180.0, 0.21917798
25190.0, 0.2191764
25200.0, 0.21917482
25210.0, 0.21917324
25220.0, 0.21917167
25230.0, 0.2191701
25240.0, 0.21916853
25250.0, 0.21916698
25260.0, 0.21916541
25270.0, 0.21916385
25280.0, 0.21916232
25290.0, 0.21916075
25300.0, 0.2191592
25310.0, 0.21915767
25320.0, 0.21915612
25330.0, 0.21915458
25340.0, 0.21915305
25350.0, 0.21915151
25360.0, 0.21914999
25370.0, 0.21914846
25380.0, 0.21914694
25390.0, 0.21914542
25400.0, 0.21914391
25410.0, 0.21914238
25420.0, 0.21914087
25430.0, 0.21913937
25440.0, 0.21913786
25450.0, 0.21913636
25460.0, 0.21913487
25470.0, 0.21913336
25480.0, 0.21913187
25490.0, 0.21913038
25500.0, 0.21912889
25510.0, 0.21912742
25520.0, 0.21912594
25530.0, 0.21912445
25540.0, 0.21912298
25550.0, 0.21912152
25560.0, 0.21912004
25570.0, 0.21911858
25580.0, 0.21911712
25590.0, 0.21911564
25600.0, 0.2191142
25610.0, 0.21911275
25620.0, 0.2191113
25630.0, 0.21910985
25640.0, 0.21910839
25650.0, 0.21910696
25660.0, 0.21910553
25670.0, 0.21910407
25680.0, 0.21910264
25690.0, 0.21910122
25700.0, 0.21909979
25710.0, 0.21909836
25720.0, 0.21909694
25730.0, 0.21909553
25740.0, 0.21909411
25750.0, 0.2190927
25760.0, 0.21909128
25770.0, 0.21908987
25780.0, 0.21908846
25790.0, 0.21908706
25800.0, 0.21908565
25810.0, 0.21908428
25820.0, 0.21908288
25830.0, 0.21908148
25840.0, 0.21908008
25850.0, 0.2190787
25860.0, 0.21907732
25870.0, 0.21907595
25880.0, 0.21907456
25890.0, 0.21907318
25900.0, 0.21907182
25910.0, 0.21907043
25920.0, 0.21906908
25930.0, 0.21906772
25940.0, 0.21906635
25950.0, 0.219065
25960.0, 0.21906364
25970.0, 0.21906227
25980.0, 0.21906093
25990.0, 0.21905959
26000.0, 0.21905825
26010.0, 0.2190569
26020.0, 0.21905556
26030.0, 0.21905422
26040.0, 0.2190529
26050.0, 0.21905155
26060.0, 0.21905023
26070.0, 0.2190489
26080.0, 0.21904758
26090.0, 0.21904625
26100.0, 0.21904494
26110.0, 0.21904361
26120.0, 0.21904232
26130.0, 0.21904099
26140.0, 0.21903968
26150.0, 0.21903837
26160.0, 0.21903709
26170.0, 0.21903577
26180.0, 0.2190345
26190.0, 0.21903318
26200.0, 0.21903189
26210.0, 0.2190306
26220.0, 0.2190293
26230.0, 0.21902803
26240.0, 0.21902676
26250.0, 0.21902546
26260.0, 0.2190242
26270.0, 0.21902293
26280.0, 0.21902163
26290.0, 0.21902037
26300.0, 0.21901911
26310.0, 0.21901785
26320.0, 0.2190166
26330.0, 0.21901532
26340.0, 0.21901406
26350.0, 0.21901281
26360.0, 0.21901156
26370.0, 0.21901031
26380.0, 0.21900906
26390.0, 0.21900782
26400.0, 0.21900657
26410.0, 0.21900533
26420.0, 0.21900411
26430.0, 0.21900287
26440.0, 0.21900164
26450.0, 0.2190004
26460.0, 0.21899918
26470.0, 0.21899796
26480.0, 0.21899673
26490.0, 0.21899551
26500.0, 0.2189943
26510.0, 0.21899308
26520.0, 0.21899188
26530.0, 0.21899065
26540.0, 0.21898946
26550.0, 0.21898824
26560.0, 0.21898703
26570.0, 0.21898584
26580.0, 0.21898465
26590.0, 0.21898344
26600.0, 0.21898225
26610.0, 0.21898107
26620.0, 0.21897987
26630.0, 0.21897869
26640.0, 0.21897751
26650.0, 0.21897633
26660.0, 0.21897516
26670.0, 0.21897396
26680.0, 0.21897279
26690.0, 0.21897162
26700.0, 0.21897045
26710.0, 0.21896929
26720.0, 0.21896812
26730.0, 0.21896696
26740.0, 0.2189658
26750.0, 0.21896464
26760.0, 0.21896347
26770.0, 0.21896234
26780.0, 0.21896118
26790.0, 0.21896003
26800.0, 0.21895888
26810.0, 0.21895774
26820.0, 0.2189566
26830.0, 0.21895546
26840.0, 0.21895431
26850.0, 0.21895319
26860.0, 0.21895206
26870.0, 0.21895091
26880.0, 0.2189498
26890.0, 0.21894866
26900.0, 0.21894754
26910.0, 0.21894641
26920.0, 0.21894531
26930.0, 0.21894418
26940.0, 0.21894307
26950.0, 0.21894196
26960.0, 0.21894084
26970.0, 0.21893974
26980.0, 0.21893863
26990.0, 0.21893755
27000.0, 0.21893643
27010.0, 0.21893533
27020.0, 0.21893424
27030.0, 0.21893315
27040.0, 0.21893203
27050.0, 0.21893094
27060.0, 0.21892986
27070.0, 0.21892877
27080.0, 0.2189277
27090.0, 0.21892661
27100.0, 0.21892554
27110.0, 0.21892445
27120.0, 0.21892338
27130.0, 0.2189223
27140.0, 0.21892124
27150.0, 0.21892017
27160.0, 0.2189191
27170.0, 0.21891804
27180.0, 0.21891697
27190.0, 0.21891592
27200.0, 0.21891485
27210.0, 0.2189138
27220.0, 0.21891274
27230.0, 0.21891169
27240.0, 0.21891063
27250.0, 0.2189096
27260.0, 0.21890855
27270.0, 0.21890752
27280.0, 0.21890646
27290.0, 0.21890542
27300.0, 0.21890439
27310.0, 0.21890336
27320.0, 0.21890232
27330.0, 0.21890129
27340.0, 0.21890025
27350.0, 0.21889924
27360.0, 0.2188982
27370.0, 0.21889718
27380.0, 0.21889617
27390.0, 0.21889515
27400.0, 0.21889411
27410.0, 0.21889311
27420.0, 0.2188921
27430.0, 0.21889108
27440.0, 0.21889009
27450.0, 0.21888907
27460.0, 0.21888807
27470.0, 0.21888708
27480.0, 0.21888606
27490.0, 0.21888506
27500.0, 0.21888407
27510.0, 0.21888308
27520.0, 0.21888208
27530.0, 0.21888109
27540.0, 0.2188801
27550.0, 0.21887912
27560.0, 0.21887812
27570.0, 0.21887714
27580.0, 0.21887617
27590.0, 0.21887518
27600.0, 0.2188742
27610.0, 0.21887323
27620.0, 0.21887226
27630.0, 0.2188713
27640.0, 0.21887031
27650.0, 0.21886936
27660.0, 0.21886839
27670.0, 0.21886744
27680.0, 0.21886647
27690.0, 0.2188655
27700.0, 0.21886455
27710.0, 0.21886358
27720.0, 0.21886264
27730.0, 0.21886167
27740.0, 0.21886073
27750.0, 0.21885979
27760.0, 0.21885884
27770.0, 0.2188579
27780.0, 0.21885696
27790.0, 0.218856
27800.0, 0.21885507
27810.0, 0.21885414
27820.0, 0.21885319
27830.0, 0.21885227
27840.0, 0.21885133
27850.0, 0.2188504
27860.0, 0.21884948
27870.0, 0.21884854
27880.0, 0.21884762
27890.0, 0.21884671
27900.0, 0.21884578
27910.0, 0.21884486
27920.0, 0.21884395
27930.0, 0.21884303
27940.0, 0.21884212
27950.0, 0.21884121
27960.0, 0.2188403
27970.0, 0.21883939
27980.0, 0.21883848
27990.0, 0.21883759
28000.0, 0.2188367
28010.0, 0.21883579
28020.0, 0.21883488
28030.0, 0.21883398
28040.0, 0.2188331
28050.0, 0.21883221
28060.0, 0.21883132
28070.0, 0.21883044
28080.0, 0.21882954
28090.0, 0.21882865
28100.0, 0.21882775
28110.0, 0.21882689
28120.0, 0.218826
28130.0, 0.21882513
28140.0, 0.21882424
28150.0, 0.21882337
28160.0, 0.2188225
28170.0, 0.21882163
28180.0, 0.21882075
28190.0, 0.21881989
28200.0, 0.218819
28210.0, 0.21881816
28220.0, 0.21881728
28230.0, 0.21881643
28240.0, 0.21881558
28250.0, 0.2188147
28260.0, 0.21881385
28270.0, 0.218813
28280.0, 0.21881215
28290.0, 0.21881129
28300.0, 0.21881044
28310.0, 0.2188096
28320.0, 0.21880876
28330.0, 0.21880792
28340.0, 0.21880706
28350.0, 0.21880622
28360.0, 0.21880539
28370.0, 0.21880454
28380.0, 0.2188037
28390.0, 0.21880287
28400.0, 0.21880205
28410.0, 0.21880122
28420.0, 0.21880038
28430.0, 0.21879956
28440.0, 0.21879873
28450.0, 0.2187979
28460.0, 0.21879707
28470.0, 0.21879625
28480.0, 0.21879545
28490.0, 0.21879463
28500.0, 0.21879381
28510.0, 0.21879299
28520.0, 0.21879217
28530.0, 0.21879138
28540.0, 0.21879056
28550.0, 0.21878976
28560.0, 0.21878894
28570.0, 0.21878815
28580.0, 0.21878734
28590.0, 0.21878652
28600.0, 0.21878573
28610.0, 0.21878493
28620.0, 0.21878412
28630.0, 0.21878335
28640.0, 0.21878254
28650.0, 0.21878175
28660.0, 0.21878096
28670.0, 0.21878017
28680.0, 0.21877939
28690.0, 0.21877861
28700.0, 0.21877784
28710.0, 0.21877703
28720.0, 0.21877626
28730.0, 0.21877547
28740.0, 0.2187747
28750.0, 0.21877393
28760.0, 0.21877314
28770.0, 0.21877238
28780.0, 0.2187716
28790.0, 0.21877085
28800.0, 0.21877006
28810.0, 0.2187693
28820.0, 0.21876854
28830.0, 0.21876778
28840.0, 0.218767
28850.0, 0.21876624
28860.0, 0.21876548
28870.0, 0.21876472
28880.0, 0.21876398
28890.0, 0.21876322
28900.0, 0.21876247
28910.0, 0.21876171
28920.0, 0.21876097
28930.0, 0.21876022
28940.0, 0.21875946
28950.0, 0.21875872
28960.0, 0.21875797
28970.0, 0.21875723
28980.0, 0.2187565
28990.0, 0.21875575
29000.0, 0.218755
29010.0, 0.21875428
29020.0, 0.21875353
29030.0, 0.21875282
29040.0, 0.21875207
29050.0, 0.21875134
29060.0, 0.21875061
29070.0, 0.21874988
29080.0, 0.21874917
29090.0, 0.21874844
29100.0, 0.2187477
29110.0, 0.21874698
29120.0, 0.21874626
29130.0, 0.21874554
29140.0, 0.21874481
29150.0, 0.21874411
29160.0, 0.21874338
29170.0, 0.21874268
29180.0, 0.21874197
29190.0, 0.21874127
29200.0, 0.21874055
29210.0, 0.21873985
29220.0, 0.21873914
29230.0, 0.21873842
29240.0, 0.21873772
29250.0, 0.218737
29260.0, 0.21873632
29270.0, 0.21873562
29280.0, 0.21873492
29290.0, 0.21873422
29300.0, 0.21873352
29310.0, 0.21873283
29320.0, 0.21873215
29330.0, 0.21873146
29340.0, 0.21873076
29350.0, 0.21873008
29360.0, 0.21872939
29370.0, 0.21872869
29380.0, 0.218728
29390.0, 0.21872734
29400.0, 0.21872665
29410.0, 0.21872598
29420.0, 0.21872528
29430.0, 0.21872461
29440.0, 0.21872394
29450.0, 0.21872325
29460.0, 0.21872258
29470.0, 0.21872191
29480.0, 0.21872123
29490.0, 0.21872059
29500.0, 0.21871991
29510.0, 0.21871923
29520.0, 0.21871856
29530.0, 0.2187179
29540.0, 0.21871723
29550.0, 0.21871659
29560.0, 0.2187159
29570.0, 0.21871527
29580.0, 0.21871461
29590.0, 0.21871395
29600.0, 0.2187133
29610.0, 0.21871264
29620.0, 0.21871199
29630.0, 0.21871133
29640.0, 0.21871068
29650.0, 0.21871004
29660.0, 0.2187094
29670.0, 0.21870874
29680.0, 0.2187081
29690.0, 0.21870746
29700.0, 0.21870682
29710.0, 0.21870618
29720.0, 0.21870552
29730.0, 0.2187049
29740.0, 0.21870425
29750.0, 0.21870361
29760.0, 0.21870299
29770.0, 0.21870235
29780.0, 0.2187017
29790.0, 0.2187011
29800.0, 0.21870045
29810.0, 0.21869983
29820.0, 0.2186992
29830.0, 0.21869859
29840.0, 0.21869795
29850.0, 0.21869734
29860.0, 0.21869671
29870.0, 0.21869609
29880.0, 0.21869546
29890.0, 0.21869485
29900.0, 0.21869422
29910.0, 0.21869361
29920.0, 0.21869302
29930.0, 0.21869239
29940.0, 0.21869178
29950.0, 0.21869116
29960.0, 0.21869056
29970.0, 0.21868995
29980.0, 0.21868935
29990.0, 0.21868874
30000.0, 0.21868813
