Energy (in eV), SEEE yield of material CFRP-NASCAP at isotropic incidence
   X,       Y
23280.0, 0.26127577
23290.0, 0.26118353
23300.0, 0.26109147
23310.0, 0.2609994
23320.0, 0.26090747
23330.0, 0.2608156
23340.0, 0.26072368
23350.0, 0.26063195
23360.0, 0.26054028
23370.0, 0.26044863
23380.0, 0.26035705
23390.0, 0.26026556
23400.0, 0.26017416
23410.0, 0.2600828
23420.0, 0.25999147
23430.0, 0.25990024
23440.0, 0.25980914
23450.0, 0.25971806
23460.0, 0.259627
23470.0, 0.25953606
23480.0, 0.25944522
23490.0, 0.25935438
23500.0, 0.25926363
23510.0, 0.25917292
23520.0, 0.25908235
23530.0, 0.2589918
23540.0, 0.2589013
23550.0, 0.2588109
23560.0, 0.25872058
23570.0, 0.25863034
23580.0, 0.25854006
23590.0, 0.25844997
23600.0, 0.25835988
23610.0, 0.25826988
23620.0, 0.2581799
23630.0, 0.25809008
23640.0, 0.25800025
23650.0, 0.25791052
23660.0, 0.25782079
23670.0, 0.2577312
23680.0, 0.25764167
23690.0, 0.2575522
23700.0, 0.25746274
23710.0, 0.25737342
23720.0, 0.25728416
23730.0, 0.25719494
23740.0, 0.2571058
23750.0, 0.25701666
23760.0, 0.25692773
23770.0, 0.25683874
23780.0, 0.25674984
23790.0, 0.25666106
23800.0, 0.25657234
23810.0, 0.2564836
23820.0, 0.25639498
23830.0, 0.25630638
23840.0, 0.2562179
23850.0, 0.2561295
23860.0, 0.2560411
23870.0, 0.25595286
23880.0, 0.2558646
23890.0, 0.25577644
23900.0, 0.25568834
23910.0, 0.25560027
23920.0, 0.25551233
23930.0, 0.25542444
23940.0, 0.2553365
23950.0, 0.25524876
23960.0, 0.25516105
23970.0, 0.25507337
23980.0, 0.2549858
23990.0, 0.25489822
24000.0, 0.25481084
24010.0, 0.2547234
24020.0, 0.25463608
24030.0, 0.2545488
24040.0, 0.25446156
24050.0, 0.25437444
24060.0, 0.25428733
24070.0, 0.2542003
24080.0, 0.25411338
24090.0, 0.2540265
24100.0, 0.25393966
24110.0, 0.25385287
24120.0, 0.25376618
24130.0, 0.25367954
24140.0, 0.25359294
24150.0, 0.25350648
24160.0, 0.25342003
24170.0, 0.25333363
24180.0, 0.2532473
24190.0, 0.25316098
24200.0, 0.25307482
24210.0, 0.2529887
24220.0, 0.2529026
24230.0, 0.2528166
24240.0, 0.2527306
24250.0, 0.25264475
24260.0, 0.25255892
24270.0, 0.2524731
24280.0, 0.2523874
24290.0, 0.25230178
24300.0, 0.25221622
24310.0, 0.25213066
24320.0, 0.2520452
24330.0, 0.25195983
24340.0, 0.25187454
24350.0, 0.2517892
24360.0, 0.25170398
24370.0, 0.25161883
24380.0, 0.25153378
24390.0, 0.25144872
24400.0, 0.25136375
24410.0, 0.25127885
24420.0, 0.25119403
24430.0, 0.2511092
24440.0, 0.25102448
24450.0, 0.25093982
24460.0, 0.25085527
24470.0, 0.2507707
24480.0, 0.25068617
24490.0, 0.25060177
24500.0, 0.25051743
24510.0, 0.2504331
24520.0, 0.2503489
24530.0, 0.25026467
24540.0, 0.2501806
24550.0, 0.2500965
24560.0, 0.25001252
24570.0, 0.24992861
24580.0, 0.2498447
24590.0, 0.24976087
24600.0, 0.2496771
24610.0, 0.2495934
24620.0, 0.24950977
24630.0, 0.24942614
24640.0, 0.24934267
24650.0, 0.24925922
24660.0, 0.24917583
24670.0, 0.24909244
24680.0, 0.24900912
24690.0, 0.24892592
24700.0, 0.24884278
24710.0, 0.24875966
24720.0, 0.24867661
24730.0, 0.24859361
24740.0, 0.2485107
24750.0, 0.24842784
24760.0, 0.24834496
24770.0, 0.24826227
24780.0, 0.24817955
24790.0, 0.24809688
24800.0, 0.24801433
24810.0, 0.24793182
24820.0, 0.24784935
24830.0, 0.24776693
24840.0, 0.24768458
24850.0, 0.24760231
24860.0, 0.24752006
24870.0, 0.2474379
24880.0, 0.2473558
24890.0, 0.24727373
24900.0, 0.24719174
24910.0, 0.24710976
24920.0, 0.24702789
24930.0, 0.24694608
24940.0, 0.24686429
24950.0, 0.2467826
24960.0, 0.24670097
24970.0, 0.24661934
24980.0, 0.24653783
24990.0, 0.24645634
25000.0, 0.2463749
25010.0, 0.24629357
25020.0, 0.24621223
25030.0, 0.246131
25040.0, 0.24604976
25050.0, 0.24596865
25060.0, 0.24588756
25070.0, 0.24580653
25080.0, 0.24572559
25090.0, 0.24564463
25100.0, 0.2455638
25110.0, 0.24548303
25120.0, 0.24540223
25130.0, 0.24532156
25140.0, 0.24524096
25150.0, 0.24516039
25160.0, 0.24507987
25170.0, 0.24499938
25180.0, 0.24491896
25190.0, 0.24483864
25200.0, 0.24475831
25210.0, 0.24467811
25220.0, 0.24459793
25230.0, 0.24451782
25240.0, 0.24443771
25250.0, 0.2443577
25260.0, 0.24427775
25270.0, 0.24419786
25280.0, 0.24411799
25290.0, 0.24403822
25300.0, 0.24395849
25310.0, 0.2438788
25320.0, 0.24379916
25330.0, 0.2437196
25340.0, 0.2436401
25350.0, 0.24356061
25360.0, 0.24348119
25370.0, 0.24340187
25380.0, 0.24332257
25390.0, 0.24324334
25400.0, 0.24316414
25410.0, 0.24308503
25420.0, 0.24300592
25430.0, 0.24292694
25440.0, 0.24284793
25450.0, 0.24276903
25460.0, 0.24269019
25470.0, 0.24261141
25480.0, 0.24253261
25490.0, 0.24245392
25500.0, 0.24237528
25510.0, 0.24229671
25520.0, 0.24221817
25530.0, 0.24213964
25540.0, 0.24206127
25550.0, 0.24198292
25560.0, 0.24190456
25570.0, 0.24182631
25580.0, 0.24174811
25590.0, 0.24166997
25600.0, 0.24159184
25610.0, 0.2415138
25620.0, 0.24143578
25630.0, 0.24135788
25640.0, 0.24127996
25650.0, 0.24120216
25660.0, 0.24112435
25670.0, 0.24104664
25680.0, 0.24096894
25690.0, 0.24089134
25700.0, 0.24081378
25710.0, 0.24073628
25720.0, 0.24065879
25730.0, 0.24058138
25740.0, 0.240504
25750.0, 0.24042675
25760.0, 0.24034944
25770.0, 0.24027225
25780.0, 0.24019513
25790.0, 0.24011803
25800.0, 0.240041
25810.0, 0.23996401
25820.0, 0.23988706
25830.0, 0.23981021
25840.0, 0.23973335
25850.0, 0.23965658
25860.0, 0.23957986
25870.0, 0.23950318
25880.0, 0.23942654
25890.0, 0.23934999
25900.0, 0.23927347
25910.0, 0.23919702
25920.0, 0.23912059
25930.0, 0.23904423
25940.0, 0.23896793
25950.0, 0.23889165
25960.0, 0.23881546
25970.0, 0.23873927
25980.0, 0.2386632
25990.0, 0.23858717
26000.0, 0.23851115
26010.0, 0.2384352
26020.0, 0.2383593
26030.0, 0.23828347
26040.0, 0.23820764
26050.0, 0.23813191
26060.0, 0.23805621
26070.0, 0.23798056
26080.0, 0.23790498
26090.0, 0.23782945
26100.0, 0.23775396
26110.0, 0.23767853
26120.0, 0.23760316
26130.0, 0.23752779
26140.0, 0.23745252
26150.0, 0.23737729
26160.0, 0.23730208
26170.0, 0.23722695
26180.0, 0.23715185
26190.0, 0.23707683
26200.0, 0.23700187
26210.0, 0.23692693
26220.0, 0.23685205
26230.0, 0.23677722
26240.0, 0.23670243
26250.0, 0.23662768
26260.0, 0.23655301
26270.0, 0.23647842
26280.0, 0.2364038
26290.0, 0.23632927
26300.0, 0.23625478
26310.0, 0.23618038
26320.0, 0.23610601
26330.0, 0.23603164
26340.0, 0.23595735
26350.0, 0.23588312
26360.0, 0.23580894
26370.0, 0.23573479
26380.0, 0.23566072
26390.0, 0.2355867
26400.0, 0.23551272
26410.0, 0.23543875
26420.0, 0.23536487
26430.0, 0.23529108
26440.0, 0.23521727
26450.0, 0.23514353
26460.0, 0.23506984
26470.0, 0.2349962
26480.0, 0.23492265
26490.0, 0.23484904
26500.0, 0.23477556
26510.0, 0.23470211
26520.0, 0.23462874
26530.0, 0.23455538
26540.0, 0.23448206
26550.0, 0.23440884
26560.0, 0.23433565
26570.0, 0.23426245
26580.0, 0.23418936
26590.0, 0.2341163
26600.0, 0.23404332
26610.0, 0.23397033
26620.0, 0.23389742
26630.0, 0.23382461
26640.0, 0.23375177
26650.0, 0.233679
26660.0, 0.23360626
26670.0, 0.23353362
26680.0, 0.23346096
26690.0, 0.2333884
26700.0, 0.23331587
26710.0, 0.23324339
26720.0, 0.23317097
26730.0, 0.23309858
26740.0, 0.23302624
26750.0, 0.23295397
26760.0, 0.23288174
26770.0, 0.23280951
26780.0, 0.23273738
26790.0, 0.2326653
26800.0, 0.23259327
26810.0, 0.23252122
26820.0, 0.23244928
26830.0, 0.23237738
26840.0, 0.23230553
26850.0, 0.23223367
26860.0, 0.23216194
26870.0, 0.23209022
26880.0, 0.23201855
26890.0, 0.2319469
26900.0, 0.2318753
26910.0, 0.23180382
26920.0, 0.23173234
26930.0, 0.23166087
26940.0, 0.23158947
26950.0, 0.23151813
26960.0, 0.23144686
26970.0, 0.23137559
26980.0, 0.23130439
26990.0, 0.23123324
27000.0, 0.23116212
27010.0, 0.23109107
27020.0, 0.23102003
27030.0, 0.23094906
27040.0, 0.23087816
27050.0, 0.23080727
27060.0, 0.23073642
27070.0, 0.23066565
27080.0, 0.23059489
27090.0, 0.23052421
27100.0, 0.23045355
27110.0, 0.23038293
27120.0, 0.2303124
27130.0, 0.23024188
27140.0, 0.23017141
27150.0, 0.230101
27160.0, 0.23003061
27170.0, 0.2299603
27180.0, 0.22988997
27190.0, 0.22981976
27200.0, 0.22974958
27210.0, 0.22967945
27220.0, 0.22960933
27230.0, 0.22953928
27240.0, 0.22946927
27250.0, 0.22939932
27260.0, 0.22932935
27270.0, 0.22925949
27280.0, 0.22918968
27290.0, 0.22911988
27300.0, 0.22905016
27310.0, 0.22898044
27320.0, 0.22891083
27330.0, 0.22884123
27340.0, 0.22877164
27350.0, 0.22870216
27360.0, 0.22863267
27370.0, 0.22856326
27380.0, 0.22849387
27390.0, 0.22842452
27400.0, 0.22835526
27410.0, 0.22828597
27420.0, 0.22821678
27430.0, 0.22814764
27440.0, 0.22807853
27450.0, 0.22800946
27460.0, 0.22794046
27470.0, 0.22787143
27480.0, 0.22780253
27490.0, 0.22773364
27500.0, 0.22766478
27510.0, 0.22759598
27520.0, 0.22752722
27530.0, 0.22745854
27540.0, 0.22738983
27550.0, 0.22732122
27560.0, 0.22725266
27570.0, 0.2271841
27580.0, 0.22711562
27590.0, 0.22704719
27600.0, 0.22697873
27610.0, 0.2269104
27620.0, 0.22684206
27630.0, 0.2267738
27640.0, 0.22670555
27650.0, 0.22663738
27660.0, 0.22656922
27670.0, 0.22650112
27680.0, 0.22643308
27690.0, 0.22636507
27700.0, 0.22629707
27710.0, 0.22622918
27720.0, 0.22616129
27730.0, 0.22609344
27740.0, 0.22602564
27750.0, 0.22595789
27760.0, 0.22589017
27770.0, 0.22582254
27780.0, 0.22575486
27790.0, 0.2256873
27800.0, 0.22561976
27810.0, 0.22555228
27820.0, 0.22548482
27830.0, 0.2254174
27840.0, 0.22535007
27850.0, 0.22528271
27860.0, 0.22521542
27870.0, 0.2251482
27880.0, 0.22508101
27890.0, 0.22501387
27900.0, 0.22494672
27910.0, 0.22487965
27920.0, 0.22481264
27930.0, 0.22474563
27940.0, 0.22467868
27950.0, 0.2246118
27960.0, 0.22454499
27970.0, 0.22447816
27980.0, 0.22441137
27990.0, 0.22434464
28000.0, 0.22427799
28010.0, 0.2242113
28020.0, 0.22414473
28030.0, 0.22407812
28040.0, 0.22401161
28050.0, 0.22394516
28060.0, 0.22387871
28070.0, 0.2238123
28080.0, 0.22374594
28090.0, 0.22367965
28100.0, 0.2236134
28110.0, 0.22354713
28120.0, 0.22348097
28130.0, 0.22341484
28140.0, 0.2233487
28150.0, 0.22328265
28160.0, 0.22321662
28170.0, 0.22315066
28180.0, 0.22308475
28190.0, 0.22301878
28200.0, 0.22295295
28210.0, 0.22288713
28220.0, 0.22282138
28230.0, 0.22275566
28240.0, 0.22268996
28250.0, 0.22262432
28260.0, 0.2225587
28270.0, 0.22249311
28280.0, 0.22242762
28290.0, 0.22236213
28300.0, 0.22229668
28310.0, 0.22223127
28320.0, 0.22216591
28330.0, 0.22210059
28340.0, 0.22203532
28350.0, 0.22197007
28360.0, 0.22190487
28370.0, 0.22183971
28380.0, 0.22177464
28390.0, 0.2217095
28400.0, 0.22164449
28410.0, 0.2215795
28420.0, 0.22151457
28430.0, 0.22144961
28440.0, 0.22138475
28450.0, 0.2213199
28460.0, 0.22125514
28470.0, 0.22119035
28480.0, 0.22112566
28490.0, 0.22106098
28500.0, 0.22099634
28510.0, 0.22093174
28520.0, 0.22086719
28530.0, 0.22080271
28540.0, 0.22073822
28550.0, 0.22067375
28560.0, 0.2206094
28570.0, 0.22054504
28580.0, 0.22048073
28590.0, 0.22041643
28600.0, 0.2203522
28610.0, 0.22028804
28620.0, 0.22022389
28630.0, 0.22015975
28640.0, 0.2200957
28650.0, 0.22003163
28660.0, 0.21996765
28670.0, 0.21990368
28680.0, 0.21983977
28690.0, 0.21977589
28700.0, 0.21971205
28710.0, 0.21964826
28720.0, 0.21958451
28730.0, 0.21952078
28740.0, 0.21945709
28750.0, 0.21939342
28760.0, 0.21932985
28770.0, 0.2192663
28780.0, 0.21920274
28790.0, 0.21913926
28800.0, 0.21907583
28810.0, 0.21901245
28820.0, 0.21894905
28830.0, 0.21888569
28840.0, 0.21882243
28850.0, 0.21875918
28860.0, 0.21869598
28870.0, 0.21863282
28880.0, 0.21856964
28890.0, 0.21850657
28900.0, 0.21844353
28910.0, 0.21838045
28920.0, 0.2183175
28930.0, 0.21825458
28940.0, 0.21819165
28950.0, 0.21812882
28960.0, 0.21806596
28970.0, 0.21800317
28980.0, 0.21794046
28990.0, 0.21787772
29000.0, 0.21781506
29010.0, 0.2177524
29020.0, 0.2176898
29030.0, 0.21762729
29040.0, 0.21756475
29050.0, 0.21750228
29060.0, 0.21743979
29070.0, 0.21737742
29080.0, 0.21731505
29090.0, 0.21725269
29100.0, 0.21719043
29110.0, 0.21712819
29120.0, 0.21706593
29130.0, 0.21700378
29140.0, 0.21694162
29150.0, 0.21687953
29160.0, 0.21681747
29170.0, 0.21675545
29180.0, 0.21669345
29190.0, 0.21663147
29200.0, 0.21656957
29210.0, 0.21650772
29220.0, 0.21644588
29230.0, 0.21638407
29240.0, 0.2163223
29250.0, 0.21626055
29260.0, 0.2161989
29270.0, 0.21613722
29280.0, 0.21607558
29290.0, 0.21601403
29300.0, 0.2159525
29310.0, 0.21589102
29320.0, 0.21582949
29330.0, 0.21576807
29340.0, 0.21570669
29350.0, 0.21564533
29360.0, 0.21558402
29370.0, 0.21552275
29380.0, 0.2154615
29390.0, 0.21540031
29400.0, 0.21533911
29410.0, 0.21527798
29420.0, 0.2152169
29430.0, 0.21515584
29440.0, 0.21509482
29450.0, 0.21503383
29460.0, 0.2149729
29470.0, 0.214912
29480.0, 0.21485107
29490.0, 0.21479027
29500.0, 0.21472943
29510.0, 0.2146687
29520.0, 0.21460797
29530.0, 0.21454722
29540.0, 0.21448658
29550.0, 0.21442598
29560.0, 0.21436536
29570.0, 0.21430483
29580.0, 0.21424432
29590.0, 0.21418387
29600.0, 0.21412343
29610.0, 0.21406302
29620.0, 0.21400265
29630.0, 0.21394232
29640.0, 0.21388203
29650.0, 0.21382178
29660.0, 0.21376155
29670.0, 0.21370137
29680.0, 0.21364118
29690.0, 0.21358109
29700.0, 0.21352102
29710.0, 0.21346097
29720.0, 0.21340096
29730.0, 0.21334097
29740.0, 0.21328105
29750.0, 0.21322116
29760.0, 0.21316129
29770.0, 0.21310143
29780.0, 0.21304168
29790.0, 0.21298192
29800.0, 0.21292219
29810.0, 0.21286248
29820.0, 0.21280287
29830.0, 0.21274327
29840.0, 0.21268363
29850.0, 0.21262412
29860.0, 0.2125646
29870.0, 0.21250515
29880.0, 0.21244569
29890.0, 0.21238628
29900.0, 0.21232694
29910.0, 0.21226762
29920.0, 0.21220827
29930.0, 0.212149
29940.0, 0.2120898
29950.0, 0.2120306
29960.0, 0.21197146
29970.0, 0.21191233
29980.0, 0.21185328
29990.0, 0.2117942
30000.0, 0.21173516
