Energy (in eV), SEEE yield of material CFRP-NASCAP at isotropic incidence
   X,       Y
23170.0, 0.14019981
23180.0, 0.14015014
23190.0, 0.14010052
23200.0, 0.14005093
23210.0, 0.1400014
23220.0, 0.13995187
23230.0, 0.13990241
23240.0, 0.13985299
23250.0, 0.13980356
23260.0, 0.1397542
23270.0, 0.13970488
23280.0, 0.13965559
23290.0, 0.13960636
23300.0, 0.13955712
23310.0, 0.13950793
23320.0, 0.1394588
23330.0, 0.1394097
23340.0, 0.13936065
23350.0, 0.13931161
23360.0, 0.13926259
23370.0, 0.13921365
23380.0, 0.13916473
23390.0, 0.13911586
23400.0, 0.139067
23410.0, 0.13901816
23420.0, 0.13896939
23430.0, 0.13892065
23440.0, 0.13887195
23450.0, 0.1388233
23460.0, 0.13877466
23470.0, 0.13872606
23480.0, 0.13867752
23490.0, 0.13862899
23500.0, 0.13858052
23510.0, 0.13853206
23520.0, 0.13848366
23530.0, 0.13843527
23540.0, 0.13838693
23550.0, 0.13833863
23560.0, 0.13829036
23570.0, 0.13824214
23580.0, 0.1381939
23590.0, 0.13814574
23600.0, 0.13809763
23610.0, 0.13804954
23620.0, 0.13800149
23630.0, 0.13795348
23640.0, 0.13790548
23650.0, 0.13785753
23660.0, 0.13780962
23670.0, 0.13776174
23680.0, 0.1377139
23690.0, 0.13766608
23700.0, 0.1376183
23710.0, 0.13757057
23720.0, 0.13752288
23730.0, 0.13747519
23740.0, 0.13742758
23750.0, 0.13737996
23760.0, 0.13733241
23770.0, 0.13728487
23780.0, 0.13723737
23790.0, 0.13718992
23800.0, 0.13714252
23810.0, 0.13709511
23820.0, 0.13704775
23830.0, 0.13700044
23840.0, 0.13695316
23850.0, 0.13690592
23860.0, 0.1368587
23870.0, 0.13681151
23880.0, 0.13676438
23890.0, 0.13671726
23900.0, 0.13667019
23910.0, 0.13662317
23920.0, 0.13657615
23930.0, 0.13652918
23940.0, 0.13648224
23950.0, 0.13643533
23960.0, 0.13638847
23970.0, 0.13634163
23980.0, 0.13629483
23990.0, 0.13624807
24000.0, 0.13620134
24010.0, 0.13615462
24020.0, 0.13610797
24030.0, 0.13606131
24040.0, 0.13601471
24050.0, 0.13596816
24060.0, 0.13592164
24070.0, 0.13587514
24080.0, 0.13582867
24090.0, 0.13578223
24100.0, 0.13573584
24110.0, 0.13568948
24120.0, 0.13564315
24130.0, 0.13559687
24140.0, 0.13555062
24150.0, 0.13550438
24160.0, 0.13545819
24170.0, 0.13541202
24180.0, 0.1353659
24190.0, 0.13531981
24200.0, 0.13527374
24210.0, 0.13522772
24220.0, 0.13518173
24230.0, 0.13513577
24240.0, 0.13508984
24250.0, 0.13504395
24260.0, 0.13499807
24270.0, 0.13495225
24280.0, 0.13490644
24290.0, 0.1348607
24300.0, 0.13481498
24310.0, 0.13476929
24320.0, 0.13472362
24330.0, 0.134678
24340.0, 0.13463241
24350.0, 0.13458684
24360.0, 0.1345413
24370.0, 0.1344958
24380.0, 0.13445035
24390.0, 0.1344049
24400.0, 0.1343595
24410.0, 0.13431413
24420.0, 0.1342688
24430.0, 0.13422349
24440.0, 0.13417822
24450.0, 0.13413298
24460.0, 0.13408779
24470.0, 0.13404262
24480.0, 0.13399747
24490.0, 0.13395233
24500.0, 0.13390727
24510.0, 0.13386223
24520.0, 0.13381721
24530.0, 0.13377225
24540.0, 0.13372728
24550.0, 0.13368237
24560.0, 0.1336375
24570.0, 0.13359265
24580.0, 0.13354781
24590.0, 0.13350303
24600.0, 0.13345827
24610.0, 0.13341355
24620.0, 0.13336886
24630.0, 0.13332419
24640.0, 0.13327958
24650.0, 0.13323496
24660.0, 0.13319041
24670.0, 0.13314588
24680.0, 0.13310137
24690.0, 0.1330569
24700.0, 0.13301247
24710.0, 0.13296805
24720.0, 0.13292369
24730.0, 0.13287933
24740.0, 0.13283503
24750.0, 0.13279074
24760.0, 0.1327465
24770.0, 0.13270228
24780.0, 0.1326581
24790.0, 0.13261393
24800.0, 0.1325698
24810.0, 0.13252571
24820.0, 0.13248165
24830.0, 0.13243762
24840.0, 0.13239361
24850.0, 0.13234966
24860.0, 0.13230571
24870.0, 0.1322618
24880.0, 0.13221791
24890.0, 0.13217407
24900.0, 0.13213027
24910.0, 0.13208647
24920.0, 0.13204272
24930.0, 0.131999
24940.0, 0.1319553
24950.0, 0.13191164
24960.0, 0.13186803
24970.0, 0.13182442
24980.0, 0.13178086
24990.0, 0.13173729
25000.0, 0.13169381
25010.0, 0.13165031
25020.0, 0.13160688
25030.0, 0.13156347
25040.0, 0.13152006
25050.0, 0.13147672
25060.0, 0.1314334
25070.0, 0.1313901
25080.0, 0.13134684
25090.0, 0.1313036
25100.0, 0.1312604
25110.0, 0.13121721
25120.0, 0.13117407
25130.0, 0.13113096
25140.0, 0.1310879
25150.0, 0.13104483
25160.0, 0.13100182
25170.0, 0.13095881
25180.0, 0.13091585
25190.0, 0.1308729
25200.0, 0.13083
25210.0, 0.13078715
25220.0, 0.1307443
25230.0, 0.13070147
25240.0, 0.13065869
25250.0, 0.13061593
25260.0, 0.13057323
25270.0, 0.1305305
25280.0, 0.13048786
25290.0, 0.13044521
25300.0, 0.13040262
25310.0, 0.13036004
25320.0, 0.13031748
25330.0, 0.13027497
25340.0, 0.13023247
25350.0, 0.13019001
25360.0, 0.13014759
25370.0, 0.13010518
25380.0, 0.13006282
25390.0, 0.13002047
25400.0, 0.12997817
25410.0, 0.12993588
25420.0, 0.12989362
25430.0, 0.1298514
25440.0, 0.1298092
25450.0, 0.12976703
25460.0, 0.1297249
25470.0, 0.1296828
25480.0, 0.12964071
25490.0, 0.12959865
25500.0, 0.12955663
25510.0, 0.12951463
25520.0, 0.12947267
25530.0, 0.12943074
25540.0, 0.12938884
25550.0, 0.129347
25560.0, 0.12930511
25570.0, 0.1292633
25580.0, 0.12922153
25590.0, 0.12917976
25600.0, 0.12913802
25610.0, 0.12909631
25620.0, 0.12905462
25630.0, 0.12901299
25640.0, 0.12897137
25650.0, 0.12892978
25660.0, 0.12888822
25670.0, 0.12884668
25680.0, 0.12880518
25690.0, 0.12876369
25700.0, 0.12872225
25710.0, 0.12868083
25720.0, 0.12863944
25730.0, 0.12859806
25740.0, 0.12855671
25750.0, 0.12851544
25760.0, 0.12847415
25770.0, 0.1284329
25780.0, 0.12839165
25790.0, 0.12835047
25800.0, 0.12830931
25810.0, 0.12826818
25820.0, 0.12822706
25830.0, 0.128186
25840.0, 0.12814492
25850.0, 0.12810391
25860.0, 0.1280629
25870.0, 0.12802193
25880.0, 0.12798098
25890.0, 0.12794006
25900.0, 0.12789917
25910.0, 0.12785831
25920.0, 0.12781748
25930.0, 0.12777668
25940.0, 0.1277359
25950.0, 0.12769517
25960.0, 0.12765443
25970.0, 0.12761375
25980.0, 0.12757309
25990.0, 0.12753244
26000.0, 0.12749185
26010.0, 0.12745124
26020.0, 0.12741071
26030.0, 0.12737018
26040.0, 0.12732963
26050.0, 0.12728919
26060.0, 0.12724873
26070.0, 0.12720829
26080.0, 0.12716791
26090.0, 0.12712756
26100.0, 0.12708722
26110.0, 0.12704691
26120.0, 0.12700662
26130.0, 0.12696639
26140.0, 0.12692615
26150.0, 0.12688594
26160.0, 0.12684575
26170.0, 0.12680562
26180.0, 0.12676547
26190.0, 0.12672539
26200.0, 0.12668532
26210.0, 0.12664528
26220.0, 0.12660526
26230.0, 0.12656528
26240.0, 0.12652533
26250.0, 0.12648538
26260.0, 0.12644549
26270.0, 0.1264056
26280.0, 0.12636575
26290.0, 0.12632592
26300.0, 0.12628613
26310.0, 0.12624636
26320.0, 0.1262066
26330.0, 0.1261669
26340.0, 0.12612718
26350.0, 0.1260875
26360.0, 0.12604788
26370.0, 0.12600827
26380.0, 0.1259687
26390.0, 0.12592912
26400.0, 0.12588958
26410.0, 0.12585007
26420.0, 0.12581061
26430.0, 0.12577114
26440.0, 0.12573172
26450.0, 0.12569232
26460.0, 0.12565294
26470.0, 0.1256136
26480.0, 0.12557425
26490.0, 0.12553495
26500.0, 0.12549569
26510.0, 0.12545644
26520.0, 0.1254172
26530.0, 0.12537803
26540.0, 0.12533884
26550.0, 0.12529972
26560.0, 0.1252606
26570.0, 0.1252215
26580.0, 0.12518243
26590.0, 0.1251434
26600.0, 0.1251044
26610.0, 0.1250654
26620.0, 0.12502642
26630.0, 0.1249875
26640.0, 0.124948606
26650.0, 0.124909714
26660.0, 0.12487085
26670.0, 0.12483202
26680.0, 0.1247932
26690.0, 0.12475443
26700.0, 0.124715656
26710.0, 0.12467694
26720.0, 0.12463822
26730.0, 0.12459956
26740.0, 0.1245609
26750.0, 0.12452227
26760.0, 0.12448366
26770.0, 0.1244451
26780.0, 0.12440655
26790.0, 0.12436803
26800.0, 0.12432952
26810.0, 0.124291055
26820.0, 0.1242526
26830.0, 0.12421418
26840.0, 0.12417577
26850.0, 0.12413739
26860.0, 0.12409903
26870.0, 0.12406073
26880.0, 0.124022424
26890.0, 0.12398415
26900.0, 0.1239459
26910.0, 0.12390766
26920.0, 0.12386947
26930.0, 0.123831294
26940.0, 0.12379314
26950.0, 0.123755015
26960.0, 0.123716906
26970.0, 0.12367884
26980.0, 0.1236408
26990.0, 0.12360277
27000.0, 0.12356477
27010.0, 0.12352679
27020.0, 0.12348884
27030.0, 0.123450905
27040.0, 0.12341302
27050.0, 0.12337515
27060.0, 0.123337306
27070.0, 0.12329947
27080.0, 0.123261645
27090.0, 0.12322388
27100.0, 0.12318612
27110.0, 0.12314839
27120.0, 0.12311069
27130.0, 0.12307302
27140.0, 0.12303535
27150.0, 0.12299772
27160.0, 0.12296013
27170.0, 0.12292254
27180.0, 0.12288499
27190.0, 0.12284744
27200.0, 0.12280994
27210.0, 0.12277247
27220.0, 0.12273499
27230.0, 0.12269756
27240.0, 0.12266017
27250.0, 0.122622766
27260.0, 0.1225854
27270.0, 0.122548044
27280.0, 0.122510746
27290.0, 0.122473456
27300.0, 0.12243617
27310.0, 0.122398935
27320.0, 0.12236173
27330.0, 0.122324534
27340.0, 0.12228737
27350.0, 0.12225022
27360.0, 0.12221309
27370.0, 0.12217599
27380.0, 0.12213892
27390.0, 0.12210188
27400.0, 0.122064844
27410.0, 0.12202782
27420.0, 0.12199085
27430.0, 0.121953905
27440.0, 0.121916965
27450.0, 0.12188005
27460.0, 0.12184318
27470.0, 0.12180631
27480.0, 0.12176947
27490.0, 0.12173267
27500.0, 0.12169587
27510.0, 0.12165911
27520.0, 0.12162237
27530.0, 0.12158564
27540.0, 0.121548936
27550.0, 0.121512264
27560.0, 0.12147564
27570.0, 0.12143901
27580.0, 0.12140239
27590.0, 0.12136583
27600.0, 0.12132926
27610.0, 0.12129274
27620.0, 0.121256225
27630.0, 0.12121976
27640.0, 0.121183276
27650.0, 0.12114685
27660.0, 0.12111045
27670.0, 0.121074036
27680.0, 0.121037684
27690.0, 0.121001326
27700.0, 0.120965
27710.0, 0.1209287
27720.0, 0.12089244
27730.0, 0.12085617
27740.0, 0.120819956
27750.0, 0.120783724
27760.0, 0.12074755
27770.0, 0.12071139
27780.0, 0.12067525
27790.0, 0.12063914
27800.0, 0.12060305
27810.0, 0.12056698
27820.0, 0.120530926
27830.0, 0.12049491
27840.0, 0.120458916
27850.0, 0.12042294
27860.0, 0.12038697
27870.0, 0.12035105
27880.0, 0.12031515
27890.0, 0.12027926
27900.0, 0.120243385
27910.0, 0.12020755
27920.0, 0.120171726
27930.0, 0.12013593
27940.0, 0.12010014
27950.0, 0.12006441
27960.0, 0.120028675
27970.0, 0.11999297
27980.0, 0.11995728
27990.0, 0.11992164
28000.0, 0.119886
28010.0, 0.11985038
28020.0, 0.11981479
28030.0, 0.11977921
28040.0, 0.11974367
28050.0, 0.11970814
28060.0, 0.11967265
28070.0, 0.11963716
28080.0, 0.119601704
28090.0, 0.11956626
28100.0, 0.11953085
28110.0, 0.11949547
28120.0, 0.1194601
28130.0, 0.119424745
28140.0, 0.11938942
28150.0, 0.11935412
28160.0, 0.11931885
28170.0, 0.11928358
28180.0, 0.11924834
28190.0, 0.11921313
28200.0, 0.11917793
28210.0, 0.11914277
28220.0, 0.11910762
28230.0, 0.11907249
28240.0, 0.1190374
28250.0, 0.11900231
28260.0, 0.11896724
28270.0, 0.1189322
28280.0, 0.118897185
28290.0, 0.1188622
28300.0, 0.11882723
28310.0, 0.11879229
28320.0, 0.118757345
28330.0, 0.11872243
28340.0, 0.11868755
28350.0, 0.11865269
28360.0, 0.11861785
28370.0, 0.11858302
28380.0, 0.11854824
28390.0, 0.11851344
28400.0, 0.11847871
28410.0, 0.11844397
28420.0, 0.11840926
28430.0, 0.118374564
28440.0, 0.118339896
28450.0, 0.118305236
28460.0, 0.11827063
28470.0, 0.11823602
28480.0, 0.118201435
28490.0, 0.11816688
28500.0, 0.11813233
28510.0, 0.11809781
28520.0, 0.11806333
28530.0, 0.11802884
28540.0, 0.11799439
28550.0, 0.11795995
28560.0, 0.11792554
28570.0, 0.11789115
28580.0, 0.11785679
28590.0, 0.11782244
28600.0, 0.117788106
28610.0, 0.117753804
28620.0, 0.11771953
28630.0, 0.11768526
28640.0, 0.11765102
28650.0, 0.117616795
28660.0, 0.117582604
28670.0, 0.11754842
28680.0, 0.11751427
28690.0, 0.11748012
28700.0, 0.117446005
28710.0, 0.11741193
28720.0, 0.11737785
28730.0, 0.11734378
28740.0, 0.11730975
28750.0, 0.11727574
28760.0, 0.11724177
28770.0, 0.11720778
28780.0, 0.117173836
28790.0, 0.11713991
28800.0, 0.11710601
28810.0, 0.11707214
28820.0, 0.11703826
28830.0, 0.117004424
28840.0, 0.116970606
28850.0, 0.11693681
28860.0, 0.11690304
28870.0, 0.11686926
28880.0, 0.11683552
28890.0, 0.116801806
28900.0, 0.11676811
28910.0, 0.116734415
28920.0, 0.116700776
28930.0, 0.11666714
28940.0, 0.11663351
28950.0, 0.116599925
28960.0, 0.11656635
28970.0, 0.1165328
28980.0, 0.11649927
28990.0, 0.11646573
29000.0, 0.11643225
29010.0, 0.11639878
29020.0, 0.11636532
29030.0, 0.1163319
29040.0, 0.11629849
29050.0, 0.1162651
29060.0, 0.11623171
29070.0, 0.116198376
29080.0, 0.116165034
29090.0, 0.11613173
29100.0, 0.116098456
29110.0, 0.11606517
29120.0, 0.116031915
29130.0, 0.1159987
29140.0, 0.11596549
29150.0, 0.11593231
29160.0, 0.11589912
29170.0, 0.11586599
29180.0, 0.11583286
29190.0, 0.11579975
29200.0, 0.11576666
29210.0, 0.1157336
29220.0, 0.11570055
29230.0, 0.11566752
29240.0, 0.115634516
29250.0, 0.115601525
29260.0, 0.11556857
29270.0, 0.11553561
29280.0, 0.115502685
29290.0, 0.11546978
29300.0, 0.115436904
29310.0, 0.11540403
29320.0, 0.115371175
29330.0, 0.11533834
29340.0, 0.11530553
29350.0, 0.11527275
29360.0, 0.11523997
29370.0, 0.11520724
29380.0, 0.1151745
29390.0, 0.115141794
29400.0, 0.1151091
29410.0, 0.11507643
29420.0, 0.11504379
29430.0, 0.115011156
29440.0, 0.11497854
29450.0, 0.11494594
29460.0, 0.11491339
29470.0, 0.11488082
29480.0, 0.11484829
29490.0, 0.11481579
29500.0, 0.11478328
29510.0, 0.1147508
29520.0, 0.11471836
29530.0, 0.11468591
29540.0, 0.1146535
29550.0, 0.11462112
29560.0, 0.11458872
29570.0, 0.11455637
29580.0, 0.11452403
29590.0, 0.11449172
29600.0, 0.114459425
29610.0, 0.11442714
29620.0, 0.114394866
29630.0, 0.114362635
29640.0, 0.11433042
29650.0, 0.114298224
29660.0, 0.11426603
29670.0, 0.11423387
29680.0, 0.1142017
29690.0, 0.1141696
29700.0, 0.11413748
29710.0, 0.1141054
29720.0, 0.11407333
29730.0, 0.114041284
29740.0, 0.114009246
29750.0, 0.11397724
29760.0, 0.11394525
29770.0, 0.11391326
29780.0, 0.11388131
29790.0, 0.11384937
29800.0, 0.11381746
29810.0, 0.11378556
29820.0, 0.11375369
29830.0, 0.11372184
29840.0, 0.113689974
29850.0, 0.11365817
29860.0, 0.113626376
29870.0, 0.11359459
29880.0, 0.11356281
29890.0, 0.11353107
29900.0, 0.11349936
29910.0, 0.11346765
29920.0, 0.11343594
29930.0, 0.11340427
29940.0, 0.11337263
29950.0, 0.11334098
29960.0, 0.113309376
29970.0, 0.113277785
29980.0, 0.11324622
29990.0, 0.11321466
30000.0, 0.1131831
