Energy (in eV), backscattering yield of material CERS-NASCAP at incidence 0.0 degree
11690.0, 0.116979584
11700.0, 0.116960295
11710.0, 0.11694105
11720.0, 0.11692184
11730.0, 0.11690267
11740.0, 0.11688354
11750.0, 0.11686445
11760.0, 0.11684539
11770.0, 0.11682638
11780.0, 0.1168074
11790.0, 0.116788454
11800.0, 0.11676955
11810.0, 0.11675069
11820.0, 0.11673186
11830.0, 0.11671307
11840.0, 0.11669432
11850.0, 0.11667561
11860.0, 0.11665693
11870.0, 0.11663829
11880.0, 0.116619684
11890.0, 0.11660112
11900.0, 0.11658259
11910.0, 0.116564095
11920.0, 0.11654565
11930.0, 0.11652723
11940.0, 0.11650885
11950.0, 0.1164905
11960.0, 0.11647219
11970.0, 0.11645392
11980.0, 0.116435684
11990.0, 0.11641749
12000.0, 0.116399325
12010.0, 0.116381206
12020.0, 0.116363116
12030.0, 0.11634506
12040.0, 0.11632704
12050.0, 0.11630906
12060.0, 0.11629112
12070.0, 0.11627321
12080.0, 0.116255336
12090.0, 0.1162375
12100.0, 0.11621969
12110.0, 0.11620193
12120.0, 0.1161842
12130.0, 0.1161665
12140.0, 0.116148844
12150.0, 0.11613122
12160.0, 0.116113625
12170.0, 0.11609607
12180.0, 0.116078556
12190.0, 0.11606107
12200.0, 0.11604362
12210.0, 0.1160262
12220.0, 0.116008826
12230.0, 0.11599148
12240.0, 0.115974165
12250.0, 0.11595689
12260.0, 0.11593965
12270.0, 0.11592244
12280.0, 0.11590527
12290.0, 0.11588813
12300.0, 0.11587103
12310.0, 0.11585396
12320.0, 0.11583692
12330.0, 0.11581992
12340.0, 0.11580295
12350.0, 0.115786016
12360.0, 0.11576912
12370.0, 0.11575225
12380.0, 0.11573542
12390.0, 0.11571862
12400.0, 0.115701854
12410.0, 0.11568512
12420.0, 0.11566842
12430.0, 0.11565176
12440.0, 0.11563513
12450.0, 0.11561853
12460.0, 0.115601964
12470.0, 0.11558543
12480.0, 0.115568936
12490.0, 0.11555246
12500.0, 0.115536034
12510.0, 0.115519635
12520.0, 0.11550327
12530.0, 0.11548693
12540.0, 0.115470625
12550.0, 0.11545435
12560.0, 0.11543812
12570.0, 0.11542191
12580.0, 0.11540574
12590.0, 0.1153896
12600.0, 0.11537349
12610.0, 0.115357414
12620.0, 0.11534137
12630.0, 0.11532536
12640.0, 0.11530938
12650.0, 0.115293436
12660.0, 0.11527752
12670.0, 0.11526164
12680.0, 0.11524578
12690.0, 0.115229964
12700.0, 0.11521417
12710.0, 0.11519842
12720.0, 0.11518269
12730.0, 0.11516699
12740.0, 0.11515133
12750.0, 0.1151357
12760.0, 0.1151201
12770.0, 0.11510453
12780.0, 0.11508899
12790.0, 0.11507348
12800.0, 0.115058005
12810.0, 0.11504256
12820.0, 0.115027145
12830.0, 0.11501176
12840.0, 0.11499641
12850.0, 0.114981085
12860.0, 0.1149658
12870.0, 0.11495054
12880.0, 0.1149353
12890.0, 0.1149201
12900.0, 0.11490493
12910.0, 0.11488979
12920.0, 0.11487468
12930.0, 0.1148596
12940.0, 0.11484455
12950.0, 0.11482954
12960.0, 0.11481455
12970.0, 0.11479959
12980.0, 0.11478466
12990.0, 0.11476976
13000.0, 0.11475489
13010.0, 0.11474005
13020.0, 0.11472524
13030.0, 0.11471046
13040.0, 0.114695705
13050.0, 0.11468099
13060.0, 0.1146663
13070.0, 0.114651635
13080.0, 0.114636995
13090.0, 0.11462239
13100.0, 0.11460782
13110.0, 0.114593275
13120.0, 0.11457875
13130.0, 0.11456427
13140.0, 0.11454981
13150.0, 0.11453538
13160.0, 0.114520974
13170.0, 0.1145066
13180.0, 0.11449226
13190.0, 0.11447795
13200.0, 0.11446366
13210.0, 0.114449404
13220.0, 0.11443517
13230.0, 0.11442097
13240.0, 0.1144068
13250.0, 0.11439265
13260.0, 0.114378534
13270.0, 0.11436445
13280.0, 0.11435039
13290.0, 0.11433636
13300.0, 0.11432236
13310.0, 0.11430838
13320.0, 0.11429443
13330.0, 0.114280514
13340.0, 0.11426662
13350.0, 0.11425275
13360.0, 0.11423892
13370.0, 0.11422511
13380.0, 0.11421133
13390.0, 0.114197575
13400.0, 0.11418385
13410.0, 0.11417015
13420.0, 0.11415648
13430.0, 0.114142835
13440.0, 0.114129215
13450.0, 0.114115626
13460.0, 0.114102066
13470.0, 0.11408853
13480.0, 0.11407502
13490.0, 0.11406154
13500.0, 0.114048086
13510.0, 0.11403465
13520.0, 0.11402126
13530.0, 0.11400788
13540.0, 0.11399453
13550.0, 0.11398121
13560.0, 0.11396792
13570.0, 0.11395465
13580.0, 0.11394141
13590.0, 0.1139282
13600.0, 0.11391501
13610.0, 0.113901846
13620.0, 0.11388871
13630.0, 0.113875605
13640.0, 0.11386252
13650.0, 0.11384946
13660.0, 0.11383643
13670.0, 0.11382343
13680.0, 0.11381045
13690.0, 0.11379749
13700.0, 0.11378457
13710.0, 0.11377167
13720.0, 0.11375879
13730.0, 0.11374594
13740.0, 0.11373312
13750.0, 0.11372032
13760.0, 0.11370754
13770.0, 0.1136948
13780.0, 0.11368208
13790.0, 0.11366938
13800.0, 0.11365671
13810.0, 0.11364406
13820.0, 0.11363144
13830.0, 0.11361885
13840.0, 0.11360628
13850.0, 0.113593735
13860.0, 0.11358121
13870.0, 0.113568716
13880.0, 0.11355625
13890.0, 0.1135438
13900.0, 0.11353138
13910.0, 0.11351899
13920.0, 0.113506615
13930.0, 0.11349427
13940.0, 0.113481954
13950.0, 0.11346965
13960.0, 0.11345738
13970.0, 0.11344513
13980.0, 0.113432914
13990.0, 0.11342071
14000.0, 0.113408536
14010.0, 0.11339639
14020.0, 0.11338426
14030.0, 0.11337216
14040.0, 0.113360085
14050.0, 0.11334803
14060.0, 0.113336004
14070.0, 0.113324
14080.0, 0.11331201
14090.0, 0.11330006
14100.0, 0.11328813
14110.0, 0.11327622
14120.0, 0.11326433
14130.0, 0.11325247
14140.0, 0.11324063
14150.0, 0.11322882
14160.0, 0.113217026
14170.0, 0.11320526
14180.0, 0.11319352
14190.0, 0.1131818
14200.0, 0.1131701
14210.0, 0.11315843
14220.0, 0.113146774
14230.0, 0.11313515
14240.0, 0.11312354
14250.0, 0.113111965
14260.0, 0.11310041
14270.0, 0.113088876
14280.0, 0.113077365
14290.0, 0.113065876
14300.0, 0.11305441
14310.0, 0.113042966
14320.0, 0.113031544
14330.0, 0.11302015
14340.0, 0.113008775
14350.0, 0.11299743
14360.0, 0.112986095
14370.0, 0.11297479
14380.0, 0.112963505
14390.0, 0.11295225
14400.0, 0.11294101
14410.0, 0.11292979
14420.0, 0.1129186
14430.0, 0.11290743
14440.0, 0.11289628
14450.0, 0.112885155
14460.0, 0.11287405
14470.0, 0.11286297
14480.0, 0.11285191
14490.0, 0.11284087
14500.0, 0.11282986
14510.0, 0.11281886
14520.0, 0.11280789
14530.0, 0.11279694
14540.0, 0.11278601
14550.0, 0.1127751
14560.0, 0.112764224
14570.0, 0.11275336
14580.0, 0.11274252
14590.0, 0.112731695
14600.0, 0.1127209
14610.0, 0.112710126
14620.0, 0.112699375
14630.0, 0.11268864
14640.0, 0.112677924
14650.0, 0.11266723
14660.0, 0.11265657
14670.0, 0.11264592
14680.0, 0.11263529
14690.0, 0.11262469
14700.0, 0.1126141
14710.0, 0.112603545
14720.0, 0.112593
14730.0, 0.11258248
14740.0, 0.112571985
14750.0, 0.1125615
14760.0, 0.11255105
14770.0, 0.11254061
14780.0, 0.112530194
14790.0, 0.1125198
14800.0, 0.11250942
14810.0, 0.11249907
14820.0, 0.11248874
14830.0, 0.11247843
14840.0, 0.11246813
14850.0, 0.112457864
14860.0, 0.11244761
14870.0, 0.11243738
14880.0, 0.112427175
14890.0, 0.11241698
14900.0, 0.11240681
14910.0, 0.112396665
14920.0, 0.11238654
14930.0, 0.11237643
14940.0, 0.11236634
14950.0, 0.112356275
14960.0, 0.11234623
14970.0, 0.1123362
14980.0, 0.1123262
14990.0, 0.112316206
15000.0, 0.11230624
15010.0, 0.11229629
15020.0, 0.11228637
15030.0, 0.11227646
15040.0, 0.11226657
15050.0, 0.1122567
15060.0, 0.11224685
15070.0, 0.11223702
15080.0, 0.11222722
15090.0, 0.11221743
15100.0, 0.11220765
15110.0, 0.112197906
15120.0, 0.112188175
15130.0, 0.11217846
15140.0, 0.11216877
15150.0, 0.112159096
15160.0, 0.11214944
15170.0, 0.112139806
15180.0, 0.112130195
15190.0, 0.1121206
15200.0, 0.112111025
15210.0, 0.112101465
15220.0, 0.11209193
15230.0, 0.11208241
15240.0, 0.11207291
15250.0, 0.11206342
15260.0, 0.11205396
15270.0, 0.11204452
15280.0, 0.112035096
15290.0, 0.112025686
15300.0, 0.112016305
15310.0, 0.11200693
15320.0, 0.11199758
15330.0, 0.111988254
15340.0, 0.11197894
15350.0, 0.11196965
15360.0, 0.111960374
15370.0, 0.11195112
15380.0, 0.11194188
15390.0, 0.11193266
15400.0, 0.111923456
15410.0, 0.11191428
15420.0, 0.11190511
15430.0, 0.11189596
15440.0, 0.11188684
15450.0, 0.111877725
15460.0, 0.111868635
15470.0, 0.11185956
15480.0, 0.11185051
15490.0, 0.11184147
15500.0, 0.111832455
15510.0, 0.111823454
15520.0, 0.11181447
15530.0, 0.111805506
15540.0, 0.11179656
15550.0, 0.111787625
15560.0, 0.111778714
15570.0, 0.111769825
15580.0, 0.111760944
15590.0, 0.11175209
15600.0, 0.11174325
15610.0, 0.11173443
15620.0, 0.11172562
15630.0, 0.11171684
15640.0, 0.11170807
15650.0, 0.11169931
15660.0, 0.11169058
15670.0, 0.11168186
15680.0, 0.11167316
15690.0, 0.111664474
15700.0, 0.11165581
15710.0, 0.11164717
15720.0, 0.11163853
15730.0, 0.11162992
15740.0, 0.11162133
15750.0, 0.111612745
15760.0, 0.111604184
15770.0, 0.11159564
15780.0, 0.111587115
15790.0, 0.1115786
15800.0, 0.111570105
15810.0, 0.11156163
15820.0, 0.11155317
15830.0, 0.11154473
15840.0, 0.1115363
15850.0, 0.11152789
15860.0, 0.1115195
15870.0, 0.111511126
15880.0, 0.11150277
15890.0, 0.11149442
15900.0, 0.1114861
15910.0, 0.11147779
15920.0, 0.1114695
15930.0, 0.11146122
15940.0, 0.11145296
15950.0, 0.11144472
15960.0, 0.11143649
15970.0, 0.11142828
15980.0, 0.11142009
15990.0, 0.111411914
16000.0, 0.111403756
16010.0, 0.11139561
16020.0, 0.111387484
16030.0, 0.11137937
16040.0, 0.11137127
16050.0, 0.111363195
16060.0, 0.11135513
16070.0, 0.11134709
16080.0, 0.111339055
16090.0, 0.11133104
16100.0, 0.111323036
16110.0, 0.11131506
16120.0, 0.11130709
16130.0, 0.111299135
16140.0, 0.1112912
16150.0, 0.11128328
16160.0, 0.11127538
16170.0, 0.11126749
16180.0, 0.11125962
16190.0, 0.111251764
16200.0, 0.11124392
16210.0, 0.111236095
16220.0, 0.11122829
16230.0, 0.111220494
16240.0, 0.111212716
16250.0, 0.11120495
16260.0, 0.1111972
16270.0, 0.11118948
16280.0, 0.11118176
16290.0, 0.111174054
16300.0, 0.11116637
16310.0, 0.1111587
16320.0, 0.11115105
16330.0, 0.11114341
16340.0, 0.11113578
16350.0, 0.111128174
16360.0, 0.11112058
16370.0, 0.111113004
16380.0, 0.11110544
16390.0, 0.111097895
16400.0, 0.111090355
16410.0, 0.11108284
16420.0, 0.111075334
16430.0, 0.11106785
16440.0, 0.11106037
16450.0, 0.111052915
16460.0, 0.11104547
16470.0, 0.111038044
16480.0, 0.11103063
16490.0, 0.11102323
16500.0, 0.11101585
16510.0, 0.11100848
16520.0, 0.11100113
16530.0, 0.11099379
16540.0, 0.110986464
16550.0, 0.11097915
16560.0, 0.11097185
16570.0, 0.110964574
16580.0, 0.1109573
16590.0, 0.11095005
16600.0, 0.11094282
16610.0, 0.11093559
16620.0, 0.11092839
16630.0, 0.11092119
16640.0, 0.11091401
16650.0, 0.11090684
16660.0, 0.110899694
16670.0, 0.11089256
16680.0, 0.110885434
16690.0, 0.110878326
16700.0, 0.110871226
16710.0, 0.11086415
16720.0, 0.110857084
16730.0, 0.11085003
16740.0, 0.110842995
16750.0, 0.11083597
16760.0, 0.11082896
16770.0, 0.11082196
16780.0, 0.11081498
16790.0, 0.110808015
16800.0, 0.110801056
16810.0, 0.11079412
16820.0, 0.11078719
16830.0, 0.11078028
16840.0, 0.110773385
16850.0, 0.11076649
16860.0, 0.11075962
16870.0, 0.11075277
16880.0, 0.11074592
16890.0, 0.1107391
16900.0, 0.11073228
16910.0, 0.11072548
16920.0, 0.11071869
16930.0, 0.11071191
16940.0, 0.11070515
16950.0, 0.1106984
16960.0, 0.11069167
16970.0, 0.110684946
16980.0, 0.11067823
16990.0, 0.11067154
17000.0, 0.11066486
17010.0, 0.11065819
17020.0, 0.11065154
17030.0, 0.11064489
17040.0, 0.11063827
17050.0, 0.11063165
17060.0, 0.11062505
17070.0, 0.110618465
17080.0, 0.110611886
17090.0, 0.11060532
17100.0, 0.11059877
17110.0, 0.11059224
17120.0, 0.11058572
17130.0, 0.11057921
17140.0, 0.11057271
17150.0, 0.11056623
17160.0, 0.110559754
17170.0, 0.110553294
17180.0, 0.11054685
17190.0, 0.11054042
17200.0, 0.110534
17210.0, 0.1105276
17220.0, 0.1105212
17230.0, 0.11051482
17240.0, 0.11050845
17250.0, 0.110502094
17260.0, 0.11049575
17270.0, 0.11048942
17280.0, 0.1104831
17290.0, 0.1104768
17300.0, 0.11047051
17310.0, 0.11046423
17320.0, 0.110457964
17330.0, 0.110451706
17340.0, 0.11044546
17350.0, 0.11043923
17360.0, 0.11043302
17370.0, 0.11042681
17380.0, 0.11042062
17390.0, 0.11041444
17400.0, 0.11040828
17410.0, 0.110402115
17420.0, 0.110395975
17430.0, 0.11038984
17440.0, 0.11038373
17450.0, 0.11037762
17460.0, 0.11037152
17470.0, 0.11036544
17480.0, 0.11035937
17490.0, 0.11035331
17500.0, 0.11034727
17510.0, 0.110341236
17520.0, 0.110335216
17530.0, 0.1103292
17540.0, 0.11032321
17550.0, 0.11031722
17560.0, 0.11031125
17570.0, 0.11030529
17580.0, 0.11029934
17590.0, 0.1102934
17600.0, 0.11028747
17610.0, 0.110281564
17620.0, 0.11027566
17630.0, 0.11026977
17640.0, 0.11026389
17650.0, 0.11025802
17660.0, 0.11025217
17670.0, 0.11024632
17680.0, 0.1102405
17690.0, 0.11023467
17700.0, 0.11022887
17710.0, 0.11022307
17720.0, 0.11021728
17730.0, 0.11021151
17740.0, 0.11020575
17750.0, 0.110199995
17760.0, 0.11019426
17770.0, 0.11018853
17780.0, 0.110182814
17790.0, 0.11017711
17800.0, 0.110171415
17810.0, 0.11016573
17820.0, 0.11016006
17830.0, 0.110154405
17840.0, 0.11014876
17850.0, 0.11014312
17860.0, 0.11013749
17870.0, 0.110131875
17880.0, 0.11012627
17890.0, 0.110120684
17900.0, 0.1101151
17910.0, 0.11010953
17920.0, 0.11010397
17930.0, 0.11009843
17940.0, 0.11009289
17950.0, 0.110087365
17960.0, 0.11008185
17970.0, 0.110076346
17980.0, 0.110070854
17990.0, 0.11006538
18000.0, 0.1100599
18010.0, 0.11005445
18020.0, 0.110048994
18030.0, 0.11004356
18040.0, 0.11003813
18050.0, 0.110032715
18060.0, 0.11002731
18070.0, 0.11002192
18080.0, 0.11001653
18090.0, 0.11001116
18100.0, 0.1100058
18110.0, 0.11000045
18120.0, 0.10999511
18130.0, 0.10998978
18140.0, 0.10998446
18150.0, 0.10997915
18160.0, 0.109973855
18170.0, 0.109968565
18180.0, 0.10996329
18190.0, 0.10995802
18200.0, 0.10995277
18210.0, 0.109947525
18220.0, 0.10994229
18230.0, 0.109937064
18240.0, 0.10993185
18250.0, 0.10992665
18260.0, 0.109921455
18270.0, 0.10991627
18280.0, 0.1099111
18290.0, 0.109905936
18300.0, 0.10990079
18310.0, 0.10989564
18320.0, 0.10989051
18330.0, 0.10988539
18340.0, 0.10988028
18350.0, 0.10987518
18360.0, 0.10987009
18370.0, 0.10986501
18380.0, 0.109859936
18390.0, 0.10985488
18400.0, 0.10984983
18410.0, 0.10984479
18420.0, 0.10983976
18430.0, 0.10983474
18440.0, 0.10982973
18450.0, 0.10982473
18460.0, 0.10981974
18470.0, 0.10981476
18480.0, 0.10980979
18490.0, 0.10980483
18500.0, 0.109799884
18510.0, 0.109794945
18520.0, 0.10979001
18530.0, 0.109785095
18540.0, 0.109780185
18550.0, 0.10977528
18560.0, 0.109770395
18570.0, 0.109765515
18580.0, 0.10976064
18590.0, 0.109755784
18600.0, 0.10975093
18610.0, 0.10974609
18620.0, 0.109741256
18630.0, 0.109736435
18640.0, 0.10973162
18650.0, 0.10972682
18660.0, 0.109722026
18670.0, 0.109717235
18680.0, 0.10971247
18690.0, 0.1097077
18700.0, 0.109702945
18710.0, 0.1096982
18720.0, 0.10969346
18730.0, 0.10968874
18740.0, 0.10968401
18750.0, 0.109679304
18760.0, 0.10967461
18770.0, 0.10966992
18780.0, 0.10966524
18790.0, 0.109660566
18800.0, 0.10965591
18810.0, 0.10965125
18820.0, 0.10964661
18830.0, 0.10964198
18840.0, 0.10963736
18850.0, 0.10963274
18860.0, 0.10962813
18870.0, 0.10962354
18880.0, 0.10961895
18890.0, 0.10961437
18900.0, 0.109609805
18910.0, 0.109605245
18920.0, 0.10960069
18930.0, 0.10959615
18940.0, 0.10959162
18950.0, 0.109587096
18960.0, 0.10958258
18970.0, 0.10957807
18980.0, 0.10957357
18990.0, 0.10956909
19000.0, 0.10956461
19010.0, 0.10956014
19020.0, 0.10955568
19030.0, 0.10955123
19040.0, 0.10954679
19050.0, 0.10954235
19060.0, 0.10953792
19070.0, 0.10953351
19080.0, 0.1095291
19090.0, 0.109524705
19100.0, 0.109520316
19110.0, 0.109515935
19120.0, 0.10951156
19130.0, 0.109507196
19140.0, 0.10950284
19150.0, 0.10949849
19160.0, 0.10949416
19170.0, 0.10948983
19180.0, 0.10948551
19190.0, 0.10948119
19200.0, 0.109476894
19210.0, 0.109472595
19220.0, 0.10946831
19230.0, 0.109464034
19240.0, 0.109459765
19250.0, 0.1094555
19260.0, 0.10945126
19270.0, 0.10944701
19280.0, 0.10944278
19290.0, 0.10943855
19300.0, 0.10943433
19310.0, 0.10943013
19320.0, 0.109425925
19330.0, 0.10942173
19340.0, 0.10941754
19350.0, 0.10941337
19360.0, 0.109409206
19370.0, 0.10940504
19380.0, 0.10940089
19390.0, 0.10939675
19400.0, 0.10939261
19410.0, 0.109388486
19420.0, 0.10938437
19430.0, 0.10938026
19440.0, 0.10937616
19450.0, 0.109372064
19460.0, 0.10936798
19470.0, 0.109363906
19480.0, 0.10935984
19490.0, 0.10935578
19500.0, 0.109351724
19510.0, 0.10934768
19520.0, 0.10934364
19530.0, 0.10933962
19540.0, 0.109335594
19550.0, 0.109331585
19560.0, 0.10932758
19570.0, 0.10932358
19580.0, 0.1093196
19590.0, 0.10931561
19600.0, 0.10931164
19610.0, 0.10930768
19620.0, 0.10930372
19630.0, 0.10929977
19640.0, 0.10929583
19650.0, 0.109291896
19660.0, 0.10928798
19670.0, 0.10928406
19680.0, 0.10928015
19690.0, 0.10927625
19700.0, 0.10927235
19710.0, 0.10926847
19720.0, 0.10926459
19730.0, 0.10926072
19740.0, 0.109256856
19750.0, 0.109253004
19760.0, 0.10924915
19770.0, 0.109245315
19780.0, 0.109241486
19790.0, 0.10923766
19800.0, 0.10923384
19810.0, 0.109230034
19820.0, 0.109226234
19830.0, 0.10922244
19840.0, 0.10921866
19850.0, 0.10921488
19860.0, 0.1092111
19870.0, 0.10920734
19880.0, 0.109203584
19890.0, 0.10919984
19900.0, 0.1091961
19910.0, 0.109192364
19920.0, 0.10918864
19930.0, 0.10918492
19940.0, 0.10918121
19950.0, 0.10917751
19960.0, 0.109173805
19970.0, 0.10917012
19980.0, 0.109166436
19990.0, 0.10916276
20000.0, 0.1091591
20010.0, 0.10915544
20020.0, 0.10915179
20030.0, 0.10914814
20040.0, 0.1091445
20050.0, 0.10914087
20060.0, 0.10913725
20070.0, 0.10913363
20080.0, 0.109130025
20090.0, 0.10912643
20100.0, 0.10912283
20110.0, 0.109119244
20120.0, 0.10911566
20130.0, 0.10911209
20140.0, 0.10910852
20150.0, 0.10910497
20160.0, 0.109101415
20170.0, 0.10909787
20180.0, 0.10909434
20190.0, 0.109090805
20200.0, 0.10908728
20210.0, 0.109083764
20220.0, 0.109080255
20230.0, 0.10907675
20240.0, 0.10907326
20250.0, 0.10906977
20260.0, 0.10906629
20270.0, 0.10906281
20280.0, 0.10905935
20290.0, 0.109055884
20300.0, 0.109052435
20310.0, 0.109048985
20320.0, 0.10904555
20330.0, 0.109042116
20340.0, 0.10903869
20350.0, 0.10903527
20360.0, 0.109031856
20370.0, 0.10902845
20380.0, 0.10902505
20390.0, 0.10902166
20400.0, 0.10901828
20410.0, 0.1090149
20420.0, 0.10901153
20430.0, 0.10900816
20440.0, 0.10900481
20450.0, 0.10900146
20460.0, 0.10899811
20470.0, 0.108994775
20480.0, 0.108991444
20490.0, 0.10898812
20500.0, 0.1089848
20510.0, 0.10898149
20520.0, 0.10897818
20530.0, 0.10897489
20540.0, 0.108971596
20550.0, 0.10896831
20560.0, 0.10896503
20570.0, 0.10896176
20580.0, 0.1089585
20590.0, 0.108955234
20600.0, 0.108951986
20610.0, 0.10894874
20620.0, 0.1089455
20630.0, 0.10894226
20640.0, 0.10893904
20650.0, 0.10893582
20660.0, 0.10893261
20670.0, 0.1089294
20680.0, 0.1089262
20690.0, 0.108923
20700.0, 0.108919814
20710.0, 0.10891663
20720.0, 0.10891346
20730.0, 0.10891029
20740.0, 0.10890713
20750.0, 0.108903974
20760.0, 0.10890082
20770.0, 0.10889768
20780.0, 0.10889454
20790.0, 0.10889141
20800.0, 0.10888829
20810.0, 0.10888517
20820.0, 0.108882055
20830.0, 0.108878955
20840.0, 0.108875856
20850.0, 0.10887276
20860.0, 0.10886967
20870.0, 0.10886659
20880.0, 0.10886352
20890.0, 0.10886045
20900.0, 0.108857386
20910.0, 0.10885432
20920.0, 0.10885128
20930.0, 0.10884823
20940.0, 0.1088452
20950.0, 0.108842164
20960.0, 0.10883913
20970.0, 0.108836114
20980.0, 0.1088331
20990.0, 0.108830094
21000.0, 0.10882709
21010.0, 0.1088241
21020.0, 0.1088211
21030.0, 0.10881812
21040.0, 0.10881514
21050.0, 0.10881217
21060.0, 0.1088092
21070.0, 0.108806245
21080.0, 0.10880329
21090.0, 0.10880034
21100.0, 0.108797394
21110.0, 0.10879446
21120.0, 0.10879153
21130.0, 0.1087886
21140.0, 0.10878568
21150.0, 0.10878277
21160.0, 0.10877986
21170.0, 0.108776964
21180.0, 0.108774066
21190.0, 0.108771175
21200.0, 0.10876829
21210.0, 0.108765416
21220.0, 0.10876254
21230.0, 0.10875967
21240.0, 0.10875681
21250.0, 0.10875396
21260.0, 0.1087511
21270.0, 0.108748265
21280.0, 0.108745426
21290.0, 0.10874259
21300.0, 0.10873976
21310.0, 0.10873694
21320.0, 0.10873412
21330.0, 0.108731315
21340.0, 0.10872851
21350.0, 0.10872571
21360.0, 0.10872292
21370.0, 0.10872013
21380.0, 0.108717345
21390.0, 0.10871457
21400.0, 0.1087118
21410.0, 0.10870903
21420.0, 0.10870627
21430.0, 0.10870352
21440.0, 0.10870077
21450.0, 0.108698025
21460.0, 0.10869528
21470.0, 0.10869256
21480.0, 0.10868983
21490.0, 0.1086871
21500.0, 0.10868439
21510.0, 0.10868168
21520.0, 0.108678974
21530.0, 0.10867627
21540.0, 0.10867358
21550.0, 0.10867089
21560.0, 0.1086682
21570.0, 0.108665526
21580.0, 0.10866285
21590.0, 0.108660184
21600.0, 0.108657524
21610.0, 0.108654864
21620.0, 0.10865221
21630.0, 0.10864957
21640.0, 0.10864692
21650.0, 0.108644284
21660.0, 0.108641654
21670.0, 0.10863903
21680.0, 0.10863641
21690.0, 0.108633794
21700.0, 0.108631186
21710.0, 0.10862858
21720.0, 0.10862598
21730.0, 0.108623385
21740.0, 0.1086208
21750.0, 0.108618215
21760.0, 0.10861564
21770.0, 0.10861306
21780.0, 0.108610496
21790.0, 0.10860793
21800.0, 0.10860537
21810.0, 0.10860282
21820.0, 0.108600274
21830.0, 0.108597726
21840.0, 0.10859519
21850.0, 0.10859266
21860.0, 0.108590126
21870.0, 0.10858761
21880.0, 0.10858509
21890.0, 0.10858258
21900.0, 0.10858007
21910.0, 0.108577564
21920.0, 0.10857507
21930.0, 0.10857257
21940.0, 0.10857009
21950.0, 0.1085676
21960.0, 0.10856513
21970.0, 0.108562656
21980.0, 0.10856019
21990.0, 0.10855772
22000.0, 0.108555265
22010.0, 0.10855281
22020.0, 0.10855036
22030.0, 0.10854792
22040.0, 0.10854548
22050.0, 0.10854305
22060.0, 0.108540624
22070.0, 0.108538195
22080.0, 0.10853578
22090.0, 0.10853337
22100.0, 0.10853095
22110.0, 0.108528554
22120.0, 0.108526155
22130.0, 0.108523756
22140.0, 0.108521365
22150.0, 0.10851898
22160.0, 0.1085166
22170.0, 0.10851423
22180.0, 0.10851186
22190.0, 0.10850949
22200.0, 0.10850713
22210.0, 0.10850477
22220.0, 0.10850242
22230.0, 0.10850007
22240.0, 0.108497724
22250.0, 0.10849539
22260.0, 0.10849305
22270.0, 0.10849073
22280.0, 0.1084884
22290.0, 0.108486086
22300.0, 0.10848377
22310.0, 0.10848146
22320.0, 0.10847915
22330.0, 0.108476855
22340.0, 0.10847455
22350.0, 0.108472265
22360.0, 0.10846998
22370.0, 0.1084677
22380.0, 0.10846542
22390.0, 0.108463146
22400.0, 0.10846087
22410.0, 0.10845861
22420.0, 0.10845635
22430.0, 0.10845409
22440.0, 0.10845184
22450.0, 0.1084496
22460.0, 0.10844736
22470.0, 0.108445115
22480.0, 0.10844289
22490.0, 0.10844066
22500.0, 0.10843843
22510.0, 0.10843621
22520.0, 0.108434
22530.0, 0.10843179
22540.0, 0.10842958
22550.0, 0.108427376
22560.0, 0.10842518
22570.0, 0.10842299
22580.0, 0.1084208
22590.0, 0.10841861
22600.0, 0.10841644
22610.0, 0.10841426
22620.0, 0.10841209
22630.0, 0.10840992
22640.0, 0.10840776
22650.0, 0.1084056
22660.0, 0.108403444
22670.0, 0.1084013
22680.0, 0.10839915
22690.0, 0.10839701
22700.0, 0.108394876
22710.0, 0.10839274
22720.0, 0.108390614
22730.0, 0.10838849
22740.0, 0.10838637
22750.0, 0.10838425
22760.0, 0.10838214
22770.0, 0.108380035
22780.0, 0.10837793
22790.0, 0.10837583
22800.0, 0.10837374
22810.0, 0.108371645
22820.0, 0.10836956
22830.0, 0.10836748
22840.0, 0.1083654
22850.0, 0.10836333
22860.0, 0.10836126
22870.0, 0.108359195
22880.0, 0.10835713
22890.0, 0.108355075
22900.0, 0.10835302
22910.0, 0.10835097
22920.0, 0.10834893
22930.0, 0.10834689
22940.0, 0.10834485
22950.0, 0.10834282
22960.0, 0.10834079
22970.0, 0.108338766
22980.0, 0.10833675
22990.0, 0.10833473
23000.0, 0.108332716
23010.0, 0.108330704
23020.0, 0.1083287
23030.0, 0.1083267
23040.0, 0.10832471
23050.0, 0.10832272
23060.0, 0.10832073
23070.0, 0.10831874
23080.0, 0.108316764
23090.0, 0.10831478
23100.0, 0.108312815
23110.0, 0.10831084
23120.0, 0.10830888
23130.0, 0.108306915
23140.0, 0.10830496
23150.0, 0.10830301
23160.0, 0.10830106
23170.0, 0.108299114
23180.0, 0.10829718
23190.0, 0.10829524
23200.0, 0.1082933
23210.0, 0.10829137
23220.0, 0.10828945
23230.0, 0.10828753
23240.0, 0.108285606
23250.0, 0.10828369
23260.0, 0.108281784
23270.0, 0.10827988
23280.0, 0.10827798
23290.0, 0.10827608
23300.0, 0.10827418
23310.0, 0.108272284
23320.0, 0.1082704
