Energy (in eV), backscattering yield of material CERS-NASCAP at incidence 80.0 degree
11730.0, 0.6888576
11740.0, 0.68883806
11750.0, 0.6888185
11760.0, 0.688799
11770.0, 0.68877953
11780.0, 0.6887601
11790.0, 0.68874073
11800.0, 0.68872136
11810.0, 0.68870205
11820.0, 0.68868273
11830.0, 0.6886635
11840.0, 0.6886443
11850.0, 0.6886251
11860.0, 0.68860596
11870.0, 0.6885869
11880.0, 0.6885678
11890.0, 0.68854874
11900.0, 0.68852973
11910.0, 0.6885108
11920.0, 0.6884919
11930.0, 0.688473
11940.0, 0.6884541
11950.0, 0.68843526
11960.0, 0.6884165
11970.0, 0.68839777
11980.0, 0.688379
11990.0, 0.68836033
12000.0, 0.6883417
12010.0, 0.6883231
12020.0, 0.6883045
12030.0, 0.68828595
12040.0, 0.6882674
12050.0, 0.68824893
12060.0, 0.6882305
12070.0, 0.6882121
12080.0, 0.68819374
12090.0, 0.6881754
12100.0, 0.6881571
12110.0, 0.68813884
12120.0, 0.6881206
12130.0, 0.6881024
12140.0, 0.68808424
12150.0, 0.6880661
12160.0, 0.688048
12170.0, 0.68802994
12180.0, 0.6880119
12190.0, 0.6879939
12200.0, 0.68797594
12210.0, 0.687958
12220.0, 0.6879401
12230.0, 0.68792224
12240.0, 0.6879044
12250.0, 0.68788666
12260.0, 0.6878689
12270.0, 0.68785113
12280.0, 0.6878334
12290.0, 0.6878158
12300.0, 0.68779814
12310.0, 0.68778056
12320.0, 0.687763
12330.0, 0.68774545
12340.0, 0.687728
12350.0, 0.6877105
12360.0, 0.68769306
12370.0, 0.68767565
12380.0, 0.6876583
12390.0, 0.68764096
12400.0, 0.6876237
12410.0, 0.6876064
12420.0, 0.68758917
12430.0, 0.68757194
12440.0, 0.6875548
12450.0, 0.68753767
12460.0, 0.68752056
12470.0, 0.68750346
12480.0, 0.6874864
12490.0, 0.6874694
12500.0, 0.68745244
12510.0, 0.6874355
12520.0, 0.6874186
12530.0, 0.6874017
12540.0, 0.68738484
12550.0, 0.68736804
12560.0, 0.6873512
12570.0, 0.6873345
12580.0, 0.6873178
12590.0, 0.6873011
12600.0, 0.6872844
12610.0, 0.6872678
12620.0, 0.68725115
12630.0, 0.68723464
12640.0, 0.68721807
12650.0, 0.68720156
12660.0, 0.6871851
12670.0, 0.68716866
12680.0, 0.68715227
12690.0, 0.6871359
12700.0, 0.6871195
12710.0, 0.6871032
12720.0, 0.6870869
12730.0, 0.68707067
12740.0, 0.6870544
12750.0, 0.68703824
12760.0, 0.68702203
12770.0, 0.68700594
12780.0, 0.6869898
12790.0, 0.68697375
12800.0, 0.6869577
12810.0, 0.6869417
12820.0, 0.6869257
12830.0, 0.68690974
12840.0, 0.6868938
12850.0, 0.6868779
12860.0, 0.68686205
12870.0, 0.68684626
12880.0, 0.6868304
12890.0, 0.68681467
12900.0, 0.68679893
12910.0, 0.6867832
12920.0, 0.6867675
12930.0, 0.68675184
12940.0, 0.6867362
12950.0, 0.6867206
12960.0, 0.68670505
12970.0, 0.6866895
12980.0, 0.686674
12990.0, 0.68665856
13000.0, 0.68664306
13010.0, 0.6866277
13020.0, 0.68661225
13030.0, 0.68659693
13040.0, 0.68658155
13050.0, 0.6865663
13060.0, 0.68655103
13070.0, 0.6865358
13080.0, 0.6865205
13090.0, 0.6865054
13100.0, 0.6864902
13110.0, 0.68647504
13120.0, 0.68645996
13130.0, 0.6864449
13140.0, 0.68642986
13150.0, 0.68641484
13160.0, 0.6863998
13170.0, 0.68638486
13180.0, 0.68636996
13190.0, 0.68635505
13200.0, 0.68634015
13210.0, 0.6863253
13220.0, 0.6863105
13230.0, 0.6862957
13240.0, 0.68628097
13250.0, 0.68626624
13260.0, 0.6862515
13270.0, 0.68623686
13280.0, 0.6862222
13290.0, 0.68620753
13300.0, 0.686193
13310.0, 0.6861784
13320.0, 0.68616384
13330.0, 0.68614936
13340.0, 0.6861349
13350.0, 0.6861204
13360.0, 0.68610597
13370.0, 0.6860916
13380.0, 0.6860772
13390.0, 0.6860629
13400.0, 0.6860485
13410.0, 0.68603426
13420.0, 0.68601996
13430.0, 0.6860057
13440.0, 0.6859915
13450.0, 0.68597734
13460.0, 0.68596315
13470.0, 0.685949
13480.0, 0.68593496
13490.0, 0.6859209
13500.0, 0.6859068
13510.0, 0.68589276
13520.0, 0.6858788
13530.0, 0.6858648
13540.0, 0.68585086
13550.0, 0.685837
13560.0, 0.6858231
13570.0, 0.6858092
13580.0, 0.68579537
13590.0, 0.68578154
13600.0, 0.68576777
13610.0, 0.685754
13620.0, 0.6857403
13630.0, 0.6857266
13640.0, 0.6857129
13650.0, 0.6856992
13660.0, 0.6856856
13670.0, 0.685672
13680.0, 0.68565845
13690.0, 0.68564487
13700.0, 0.68563133
13710.0, 0.68561786
13720.0, 0.6856044
13730.0, 0.6855909
13740.0, 0.6855775
13750.0, 0.6855641
13760.0, 0.68555075
13770.0, 0.6855374
13780.0, 0.68552405
13790.0, 0.68551075
13800.0, 0.6854975
13810.0, 0.68548423
13820.0, 0.68547106
13830.0, 0.6854578
13840.0, 0.68544465
13850.0, 0.68543154
13860.0, 0.6854184
13870.0, 0.6854053
13880.0, 0.68539226
13890.0, 0.6853792
13900.0, 0.68536615
13910.0, 0.6853532
13920.0, 0.6853402
13930.0, 0.6853273
13940.0, 0.68531436
13950.0, 0.6853015
13960.0, 0.6852886
13970.0, 0.68527573
13980.0, 0.6852629
13990.0, 0.6852501
14000.0, 0.68523735
14010.0, 0.6852246
14020.0, 0.6852119
14030.0, 0.6851992
14040.0, 0.6851865
14050.0, 0.68517387
14060.0, 0.68516123
14070.0, 0.6851486
14080.0, 0.685136
14090.0, 0.6851235
14100.0, 0.685111
14110.0, 0.68509847
14120.0, 0.68508595
14130.0, 0.6850735
14140.0, 0.6850611
14150.0, 0.68504864
14160.0, 0.6850363
14170.0, 0.6850239
14180.0, 0.68501157
14190.0, 0.6849992
14200.0, 0.68498695
14210.0, 0.6849747
14220.0, 0.68496245
14230.0, 0.68495023
14240.0, 0.684938
14250.0, 0.68492585
14260.0, 0.6849137
14270.0, 0.68490154
14280.0, 0.68488944
14290.0, 0.6848774
14300.0, 0.6848653
14310.0, 0.68485326
14320.0, 0.6848413
14330.0, 0.6848293
14340.0, 0.6848173
14350.0, 0.68480533
14360.0, 0.6847934
14370.0, 0.68478155
14380.0, 0.68476963
14390.0, 0.6847578
14400.0, 0.68474597
14410.0, 0.68473417
14420.0, 0.68472236
14430.0, 0.6847106
14440.0, 0.6846989
14450.0, 0.68468714
14460.0, 0.68467546
14470.0, 0.6846638
14480.0, 0.68465215
14490.0, 0.6846405
14500.0, 0.6846289
14510.0, 0.68461734
14520.0, 0.6846058
14530.0, 0.6845942
14540.0, 0.6845827
14550.0, 0.6845712
14560.0, 0.68455976
14570.0, 0.68454826
14580.0, 0.6845369
14590.0, 0.68452543
14600.0, 0.68451405
14610.0, 0.6845027
14620.0, 0.68449134
14630.0, 0.68448
14640.0, 0.68446875
14650.0, 0.6844575
14660.0, 0.6844462
14670.0, 0.68443495
14680.0, 0.68442374
14690.0, 0.68441254
14700.0, 0.6844014
14710.0, 0.68439025
14720.0, 0.6843791
14730.0, 0.684368
14740.0, 0.6843569
14750.0, 0.68434584
14760.0, 0.6843348
14770.0, 0.6843238
14780.0, 0.6843128
14790.0, 0.68430185
14800.0, 0.6842909
14810.0, 0.6842799
14820.0, 0.684269
14830.0, 0.68425816
14840.0, 0.68424726
14850.0, 0.6842364
14860.0, 0.68422556
14870.0, 0.6842148
14880.0, 0.684204
14890.0, 0.6841932
14900.0, 0.68418247
14910.0, 0.68417174
14920.0, 0.68416107
14930.0, 0.68415034
14940.0, 0.68413967
14950.0, 0.68412906
14960.0, 0.68411845
14970.0, 0.68410784
14980.0, 0.68409723
14990.0, 0.6840867
15000.0, 0.68407613
15010.0, 0.6840656
15020.0, 0.6840551
15030.0, 0.6840446
15040.0, 0.68403417
15050.0, 0.68402374
15060.0, 0.6840133
15070.0, 0.6840029
15080.0, 0.6839925
15090.0, 0.68398213
15100.0, 0.6839718
15110.0, 0.6839615
15120.0, 0.6839512
15130.0, 0.6839409
15140.0, 0.68393064
15150.0, 0.6839204
15160.0, 0.6839102
15170.0, 0.6839
15180.0, 0.6838898
15190.0, 0.6838796
15200.0, 0.6838695
15210.0, 0.68385935
15220.0, 0.6838493
15230.0, 0.6838392
15240.0, 0.6838291
15250.0, 0.68381906
15260.0, 0.68380904
15270.0, 0.683799
15280.0, 0.6837891
15290.0, 0.68377906
15300.0, 0.6837691
15310.0, 0.6837592
15320.0, 0.68374926
15330.0, 0.68373936
15340.0, 0.6837295
15350.0, 0.6837197
15360.0, 0.68370986
15370.0, 0.6837
15380.0, 0.68369025
15390.0, 0.6836804
15400.0, 0.6836707
15410.0, 0.6836609
15420.0, 0.6836512
15430.0, 0.6836415
15440.0, 0.68363184
15450.0, 0.6836222
15460.0, 0.6836125
15470.0, 0.68360287
15480.0, 0.6835933
15490.0, 0.6835837
15500.0, 0.68357414
15510.0, 0.68356454
15520.0, 0.683555
15530.0, 0.68354553
15540.0, 0.683536
15550.0, 0.6835265
15560.0, 0.68351704
15570.0, 0.6835076
15580.0, 0.6834982
15590.0, 0.6834888
15600.0, 0.6834794
15610.0, 0.68347
15620.0, 0.68346065
15630.0, 0.68345135
15640.0, 0.68344206
15650.0, 0.68343276
15660.0, 0.68342346
15670.0, 0.68341416
15680.0, 0.6834049
15690.0, 0.6833957
15700.0, 0.6833865
15710.0, 0.6833773
15720.0, 0.68336815
15730.0, 0.68335897
15740.0, 0.68334985
15750.0, 0.6833407
15760.0, 0.6833316
15770.0, 0.68332255
15780.0, 0.6833135
15790.0, 0.6833044
15800.0, 0.68329537
15810.0, 0.68328637
15820.0, 0.68327737
15830.0, 0.68326837
15840.0, 0.6832594
15850.0, 0.6832505
15860.0, 0.68324155
15870.0, 0.68323267
15880.0, 0.6832238
15890.0, 0.6832149
15900.0, 0.683206
15910.0, 0.6831972
15920.0, 0.6831884
15930.0, 0.68317956
15940.0, 0.68317074
15950.0, 0.683162
15960.0, 0.6831532
15970.0, 0.6831445
15980.0, 0.68313575
15990.0, 0.68312705
16000.0, 0.68311834
16010.0, 0.6831097
16020.0, 0.68310106
16030.0, 0.6830924
16040.0, 0.6830838
16050.0, 0.6830752
16060.0, 0.6830666
16070.0, 0.683058
16080.0, 0.68304944
16090.0, 0.6830409
16100.0, 0.6830324
16110.0, 0.68302387
16120.0, 0.6830154
16130.0, 0.68300694
16140.0, 0.6829985
16150.0, 0.68299
16160.0, 0.6829816
16170.0, 0.6829732
16180.0, 0.6829648
16190.0, 0.68295646
16200.0, 0.68294805
16210.0, 0.6829397
16220.0, 0.6829314
16230.0, 0.6829231
16240.0, 0.6829148
16250.0, 0.6829065
16260.0, 0.6828983
16270.0, 0.68289
16280.0, 0.6828818
16290.0, 0.68287355
16300.0, 0.6828654
16310.0, 0.6828572
16320.0, 0.68284905
16330.0, 0.6828409
16340.0, 0.6828327
16350.0, 0.6828246
16360.0, 0.6828165
16370.0, 0.68280846
16380.0, 0.68280035
16390.0, 0.6827923
16400.0, 0.68278426
16410.0, 0.6827763
16420.0, 0.6827682
16430.0, 0.68276024
16440.0, 0.68275225
16450.0, 0.6827443
16460.0, 0.68273634
16470.0, 0.6827284
16480.0, 0.68272054
16490.0, 0.6827126
16500.0, 0.68270475
16510.0, 0.6826969
16520.0, 0.682689
16530.0, 0.68268114
16540.0, 0.68267334
16550.0, 0.6826655
16560.0, 0.6826577
16570.0, 0.68264997
16580.0, 0.6826422
16590.0, 0.6826345
16600.0, 0.6826267
16610.0, 0.682619
16620.0, 0.6826113
16630.0, 0.6826036
16640.0, 0.6825959
16650.0, 0.6825883
16660.0, 0.68258065
16670.0, 0.682573
16680.0, 0.6825654
16690.0, 0.6825578
16700.0, 0.6825502
16710.0, 0.6825426
16720.0, 0.6825351
16730.0, 0.68252754
16740.0, 0.68252003
16750.0, 0.6825125
16760.0, 0.682505
16770.0, 0.68249756
16780.0, 0.68249005
16790.0, 0.6824826
16800.0, 0.68247515
16810.0, 0.68246776
16820.0, 0.68246037
16830.0, 0.682453
16840.0, 0.6824456
16850.0, 0.6824382
16860.0, 0.68243086
16870.0, 0.68242353
16880.0, 0.6824162
16890.0, 0.68240887
16900.0, 0.6824016
16910.0, 0.6823943
16920.0, 0.68238705
16930.0, 0.6823798
16940.0, 0.68237257
16950.0, 0.68236536
16960.0, 0.68235815
16970.0, 0.68235093
16980.0, 0.6823437
16990.0, 0.68233657
17000.0, 0.6823294
17010.0, 0.68232226
17020.0, 0.6823152
17030.0, 0.6823081
17040.0, 0.682301
17050.0, 0.6822939
17060.0, 0.6822868
17070.0, 0.68227977
17080.0, 0.6822727
17090.0, 0.6822657
17100.0, 0.68225867
17110.0, 0.68225163
17120.0, 0.68224466
17130.0, 0.6822377
17140.0, 0.6822307
17150.0, 0.6822238
17160.0, 0.6822168
17170.0, 0.6822099
17180.0, 0.68220305
17190.0, 0.68219614
17200.0, 0.6821892
17210.0, 0.6821824
17220.0, 0.6821755
17230.0, 0.6821687
17240.0, 0.68216187
17250.0, 0.6821551
17260.0, 0.6821483
17270.0, 0.6821415
17280.0, 0.6821347
17290.0, 0.68212795
17300.0, 0.6821212
17310.0, 0.6821145
17320.0, 0.68210775
17330.0, 0.682101
17340.0, 0.68209434
17350.0, 0.68208766
17360.0, 0.682081
17370.0, 0.6820743
17380.0, 0.6820677
17390.0, 0.6820611
17400.0, 0.68205446
17410.0, 0.68204784
17420.0, 0.6820412
17430.0, 0.6820347
17440.0, 0.6820281
17450.0, 0.68202156
17460.0, 0.682015
17470.0, 0.6820085
17480.0, 0.682002
17490.0, 0.68199545
17500.0, 0.681989
17510.0, 0.6819825
17520.0, 0.6819761
17530.0, 0.6819696
17540.0, 0.68196315
17550.0, 0.68195677
17560.0, 0.68195033
17570.0, 0.68194395
17580.0, 0.6819376
17590.0, 0.6819312
17600.0, 0.6819248
17610.0, 0.68191844
17620.0, 0.6819121
17630.0, 0.6819058
17640.0, 0.6818995
17650.0, 0.68189317
17660.0, 0.6818869
17670.0, 0.6818806
17680.0, 0.68187433
17690.0, 0.6818681
17700.0, 0.6818619
17710.0, 0.6818556
17720.0, 0.6818494
17730.0, 0.6818432
17740.0, 0.681837
17750.0, 0.6818308
17760.0, 0.6818247
17770.0, 0.68181854
17780.0, 0.6818124
17790.0, 0.68180627
17800.0, 0.6818001
17810.0, 0.68179405
17820.0, 0.6817879
17830.0, 0.6817819
17840.0, 0.6817758
17850.0, 0.6817697
17860.0, 0.6817637
17870.0, 0.6817576
17880.0, 0.6817516
17890.0, 0.6817456
17900.0, 0.6817396
17910.0, 0.6817336
17920.0, 0.68172765
17930.0, 0.6817217
17940.0, 0.6817157
17950.0, 0.68170977
17960.0, 0.68170387
17970.0, 0.68169796
17980.0, 0.681692
17990.0, 0.68168616
18000.0, 0.68168026
18010.0, 0.68167436
18020.0, 0.6816685
18030.0, 0.6816627
18040.0, 0.68165684
18050.0, 0.681651
18060.0, 0.6816452
18070.0, 0.6816394
18080.0, 0.6816336
18090.0, 0.6816278
18100.0, 0.681622
18110.0, 0.6816163
18120.0, 0.6816105
18130.0, 0.6816048
18140.0, 0.6815991
18150.0, 0.68159336
18160.0, 0.6815877
18170.0, 0.681582
18180.0, 0.6815763
18190.0, 0.68157065
18200.0, 0.681565
18210.0, 0.6815593
18220.0, 0.6815537
18230.0, 0.68154806
18240.0, 0.68154246
18250.0, 0.68153685
18260.0, 0.68153125
18270.0, 0.6815257
18280.0, 0.6815201
18290.0, 0.68151456
18300.0, 0.681509
18310.0, 0.6815035
18320.0, 0.68149793
18330.0, 0.68149245
18340.0, 0.68148696
18350.0, 0.6814814
18360.0, 0.68147594
18370.0, 0.6814705
18380.0, 0.681465
18390.0, 0.68145955
18400.0, 0.6814541
18410.0, 0.6814487
18420.0, 0.6814433
18430.0, 0.68143785
18440.0, 0.6814325
18450.0, 0.6814271
18460.0, 0.6814217
18470.0, 0.68141633
18480.0, 0.681411
18490.0, 0.68140566
18500.0, 0.6814003
18510.0, 0.681395
18520.0, 0.6813897
18530.0, 0.6813844
18540.0, 0.6813791
18550.0, 0.68137383
18560.0, 0.6813685
18570.0, 0.6813633
18580.0, 0.68135804
18590.0, 0.6813528
18600.0, 0.68134755
18610.0, 0.68134236
18620.0, 0.6813371
18630.0, 0.68133193
18640.0, 0.68132675
18650.0, 0.68132156
18660.0, 0.6813164
18670.0, 0.68131125
18680.0, 0.68130606
18690.0, 0.68130094
18700.0, 0.6812958
18710.0, 0.6812907
18720.0, 0.6812856
18730.0, 0.6812805
18740.0, 0.6812754
18750.0, 0.6812703
18760.0, 0.68126523
18770.0, 0.68126017
18780.0, 0.68125516
18790.0, 0.6812501
18800.0, 0.6812451
18810.0, 0.6812401
18820.0, 0.6812351
18830.0, 0.68123007
18840.0, 0.68122506
18850.0, 0.6812201
18860.0, 0.6812151
18870.0, 0.68121016
18880.0, 0.6812052
18890.0, 0.68120027
18900.0, 0.6811953
18910.0, 0.68119043
18920.0, 0.6811855
18930.0, 0.6811806
18940.0, 0.6811757
18950.0, 0.6811708
18960.0, 0.68116593
18970.0, 0.6811611
18980.0, 0.6811562
18990.0, 0.6811514
19000.0, 0.68114656
19010.0, 0.68114173
19020.0, 0.6811369
19030.0, 0.68113214
19040.0, 0.6811273
19050.0, 0.68112254
19060.0, 0.6811178
19070.0, 0.681113
19080.0, 0.68110824
19090.0, 0.68110347
19100.0, 0.68109876
19110.0, 0.681094
19120.0, 0.6810893
19130.0, 0.6810846
19140.0, 0.68107986
19150.0, 0.68107516
19160.0, 0.6810705
19170.0, 0.6810658
19180.0, 0.68106115
19190.0, 0.6810565
19200.0, 0.68105185
19210.0, 0.6810472
19220.0, 0.68104255
19230.0, 0.68103796
19240.0, 0.6810333
19250.0, 0.6810287
19260.0, 0.68102413
19270.0, 0.68101954
19280.0, 0.68101496
19290.0, 0.6810104
19300.0, 0.68100584
19310.0, 0.6810013
19320.0, 0.6809968
19330.0, 0.68099225
19340.0, 0.6809877
19350.0, 0.6809832
19360.0, 0.6809787
19370.0, 0.6809742
19380.0, 0.6809697
19390.0, 0.68096524
19400.0, 0.6809608
19410.0, 0.6809563
19420.0, 0.68095183
19430.0, 0.6809474
19440.0, 0.68094295
19450.0, 0.68093854
19460.0, 0.68093413
19470.0, 0.6809297
19480.0, 0.6809253
19490.0, 0.68092096
19500.0, 0.68091655
19510.0, 0.6809122
19520.0, 0.6809078
19530.0, 0.68090343
19540.0, 0.68089914
19550.0, 0.6808948
19560.0, 0.68089044
19570.0, 0.68088615
19580.0, 0.6808818
19590.0, 0.6808775
19600.0, 0.6808732
19610.0, 0.6808689
19620.0, 0.68086463
19630.0, 0.68086034
19640.0, 0.6808561
19650.0, 0.6808519
19660.0, 0.6808476
19670.0, 0.68084335
19680.0, 0.6808391
19690.0, 0.68083495
19700.0, 0.6808307
19710.0, 0.6808265
19720.0, 0.6808223
19730.0, 0.68081814
19740.0, 0.68081397
19750.0, 0.6808098
19760.0, 0.6808056
19770.0, 0.68080145
19780.0, 0.6807973
19790.0, 0.68079317
19800.0, 0.68078905
19810.0, 0.68078494
19820.0, 0.6807808
19830.0, 0.6807767
19840.0, 0.6807726
19850.0, 0.6807685
19860.0, 0.68076444
19870.0, 0.6807603
19880.0, 0.6807563
19890.0, 0.6807522
19900.0, 0.68074816
19910.0, 0.6807441
19920.0, 0.6807401
19930.0, 0.68073606
19940.0, 0.6807321
19950.0, 0.6807281
19960.0, 0.680724
19970.0, 0.68072003
19980.0, 0.68071604
19990.0, 0.6807121
20000.0, 0.6807081
20010.0, 0.6807042
20020.0, 0.6807002
20030.0, 0.68069625
20040.0, 0.6806923
20050.0, 0.6806884
20060.0, 0.68068445
20070.0, 0.6806805
20080.0, 0.68067664
20090.0, 0.68067276
20100.0, 0.68066883
20110.0, 0.68066496
20120.0, 0.6806611
20130.0, 0.6806572
20140.0, 0.68065333
20150.0, 0.6806495
20160.0, 0.68064564
20170.0, 0.68064183
20180.0, 0.68063796
20190.0, 0.68063414
20200.0, 0.6806303
20210.0, 0.6806265
20220.0, 0.6806227
20230.0, 0.68061894
20240.0, 0.6806151
20250.0, 0.6806114
20260.0, 0.6806076
20270.0, 0.6806038
20280.0, 0.68060005
20290.0, 0.6805963
20300.0, 0.6805926
20310.0, 0.68058884
20320.0, 0.6805851
20330.0, 0.6805814
20340.0, 0.6805777
20350.0, 0.68057394
20360.0, 0.68057024
20370.0, 0.6805666
20380.0, 0.6805629
20390.0, 0.6805592
20400.0, 0.6805556
20410.0, 0.6805519
20420.0, 0.68054825
20430.0, 0.6805446
20440.0, 0.680541
20450.0, 0.68053734
20460.0, 0.6805337
20470.0, 0.6805301
20480.0, 0.68052644
20490.0, 0.68052286
20500.0, 0.6805193
20510.0, 0.68051565
20520.0, 0.6805121
20530.0, 0.6805085
20540.0, 0.6805049
20550.0, 0.6805014
20560.0, 0.6804978
20570.0, 0.68049425
20580.0, 0.68049073
20590.0, 0.6804872
20600.0, 0.6804837
20610.0, 0.6804801
20620.0, 0.6804766
20630.0, 0.68047315
20640.0, 0.68046963
20650.0, 0.6804661
20660.0, 0.68046266
20670.0, 0.6804592
20680.0, 0.6804557
20690.0, 0.6804522
20700.0, 0.6804488
20710.0, 0.6804453
20720.0, 0.68044186
20730.0, 0.68043846
20740.0, 0.680435
20750.0, 0.6804316
20760.0, 0.68042815
20770.0, 0.68042475
20780.0, 0.68042135
20790.0, 0.68041795
20800.0, 0.68041456
20810.0, 0.68041116
20820.0, 0.6804078
20830.0, 0.6804044
20840.0, 0.6804011
20850.0, 0.6803977
20860.0, 0.68039435
20870.0, 0.680391
20880.0, 0.6803877
20890.0, 0.68038434
20900.0, 0.68038106
20910.0, 0.6803777
20920.0, 0.6803744
20930.0, 0.6803711
20940.0, 0.6803678
20950.0, 0.6803645
20960.0, 0.6803612
20970.0, 0.68035793
20980.0, 0.68035465
20990.0, 0.68035144
21000.0, 0.68034816
21010.0, 0.6803449
21020.0, 0.68034166
21030.0, 0.68033844
21040.0, 0.68033516
21050.0, 0.68033195
21060.0, 0.6803287
21070.0, 0.6803255
21080.0, 0.6803223
21090.0, 0.68031913
21100.0, 0.6803159
21110.0, 0.6803127
21120.0, 0.68030953
21130.0, 0.6803064
21140.0, 0.6803032
21150.0, 0.68030006
21160.0, 0.6802969
21170.0, 0.68029374
21180.0, 0.6802906
21190.0, 0.6802874
21200.0, 0.6802843
21210.0, 0.68028116
21220.0, 0.68027806
21230.0, 0.68027496
21240.0, 0.68027186
21250.0, 0.68026876
21260.0, 0.68026567
21270.0, 0.68026257
21280.0, 0.68025947
21290.0, 0.68025637
21300.0, 0.6802533
21310.0, 0.6802502
21320.0, 0.6802472
21330.0, 0.68024415
21340.0, 0.6802411
21350.0, 0.68023807
21360.0, 0.680235
21370.0, 0.680232
21380.0, 0.68022895
21390.0, 0.68022597
21400.0, 0.6802229
21410.0, 0.68021995
21420.0, 0.6802169
21430.0, 0.6802139
21440.0, 0.68021095
21450.0, 0.68020797
21460.0, 0.680205
21470.0, 0.680202
21480.0, 0.6801991
21490.0, 0.6801961
21500.0, 0.6801931
21510.0, 0.6801902
21520.0, 0.6801873
21530.0, 0.6801843
21540.0, 0.6801814
21550.0, 0.68017846
21560.0, 0.68017554
21570.0, 0.6801727
21580.0, 0.68016976
21590.0, 0.68016684
21600.0, 0.680164
21610.0, 0.68016106
21620.0, 0.6801582
21630.0, 0.6801553
21640.0, 0.6801524
21650.0, 0.68014956
21660.0, 0.6801467
21670.0, 0.68014383
21680.0, 0.680141
21690.0, 0.6801382
21700.0, 0.6801353
21710.0, 0.6801325
21720.0, 0.68012965
21730.0, 0.68012685
21740.0, 0.68012404
21750.0, 0.68012124
21760.0, 0.68011844
21770.0, 0.68011564
21780.0, 0.68011284
21790.0, 0.68011004
21800.0, 0.68010724
21810.0, 0.6801045
21820.0, 0.6801017
21830.0, 0.68009895
21840.0, 0.6800962
21850.0, 0.6800934
21860.0, 0.68009067
21870.0, 0.6800879
21880.0, 0.6800852
21890.0, 0.68008244
21900.0, 0.68007976
21910.0, 0.680077
21920.0, 0.6800743
21930.0, 0.6800716
21940.0, 0.6800689
21950.0, 0.68006617
21960.0, 0.6800635
21970.0, 0.6800608
21980.0, 0.6800581
21990.0, 0.68005544
22000.0, 0.68005276
22010.0, 0.6800501
22020.0, 0.68004745
22030.0, 0.6800448
22040.0, 0.6800421
22050.0, 0.68003947
22060.0, 0.68003684
22070.0, 0.68003416
22080.0, 0.68003154
22090.0, 0.6800289
22100.0, 0.6800263
22110.0, 0.68002367
22120.0, 0.6800211
22130.0, 0.6800185
22140.0, 0.68001586
22150.0, 0.6800133
22160.0, 0.6800107
22170.0, 0.6800081
22180.0, 0.68000555
22190.0, 0.6800029
22200.0, 0.68000036
22210.0, 0.6799978
22220.0, 0.67999524
22230.0, 0.6799927
22240.0, 0.6799902
22250.0, 0.6799876
22260.0, 0.67998505
22270.0, 0.67998254
22280.0, 0.67998
22290.0, 0.6799775
22300.0, 0.679975
22310.0, 0.67997247
22320.0, 0.6799699
22330.0, 0.67996746
22340.0, 0.6799649
22350.0, 0.67996246
22360.0, 0.67995995
22370.0, 0.67995745
22380.0, 0.679955
22390.0, 0.6799525
22400.0, 0.67995006
22410.0, 0.67994756
22420.0, 0.6799451
22430.0, 0.67994267
22440.0, 0.6799402
22450.0, 0.6799378
22460.0, 0.67993534
22470.0, 0.6799329
22480.0, 0.67993045
22490.0, 0.679928
22500.0, 0.6799256
22510.0, 0.6799232
22520.0, 0.6799208
22530.0, 0.67991835
22540.0, 0.67991596
22550.0, 0.6799136
22560.0, 0.6799112
22570.0, 0.6799088
22580.0, 0.6799064
22590.0, 0.67990404
22600.0, 0.67990166
22610.0, 0.6798993
22620.0, 0.6798969
22630.0, 0.67989457
22640.0, 0.6798922
22650.0, 0.67988986
22660.0, 0.67988753
22670.0, 0.67988515
22680.0, 0.6798828
22690.0, 0.6798805
22700.0, 0.6798782
22710.0, 0.67987585
22720.0, 0.6798735
22730.0, 0.6798712
22740.0, 0.67986894
22750.0, 0.6798666
22760.0, 0.6798643
22770.0, 0.679862
22780.0, 0.6798597
22790.0, 0.67985743
22800.0, 0.67985517
22810.0, 0.67985284
22820.0, 0.6798506
22830.0, 0.6798483
22840.0, 0.67984605
22850.0, 0.6798438
22860.0, 0.6798416
22870.0, 0.6798393
22880.0, 0.67983705
22890.0, 0.67983484
22900.0, 0.6798326
22910.0, 0.6798304
22920.0, 0.6798281
22930.0, 0.6798259
22940.0, 0.6798237
22950.0, 0.6798215
22960.0, 0.6798193
22970.0, 0.679817
22980.0, 0.6798149
22990.0, 0.67981267
23000.0, 0.67981046
23010.0, 0.67980826
23020.0, 0.67980605
23030.0, 0.6798039
23040.0, 0.6798017
23050.0, 0.67979956
23060.0, 0.6797974
23070.0, 0.6797952
23080.0, 0.67979306
23090.0, 0.6797909
23100.0, 0.67978877
23110.0, 0.6797866
23120.0, 0.6797845
23130.0, 0.67978233
23140.0, 0.6797802
23150.0, 0.6797781
23160.0, 0.67977595
23170.0, 0.6797738
23180.0, 0.6797717
23190.0, 0.67976964
23200.0, 0.6797675
23210.0, 0.6797654
23220.0, 0.6797633
23230.0, 0.67976123
23240.0, 0.6797591
23250.0, 0.679757
23260.0, 0.679755
23270.0, 0.6797529
23280.0, 0.6797508
23290.0, 0.6797487
23300.0, 0.6797466
23310.0, 0.6797446
23320.0, 0.6797425
23330.0, 0.6797405
23340.0, 0.67973846
23350.0, 0.6797364
23360.0, 0.67973435
23370.0, 0.6797323
23380.0, 0.6797303
23390.0, 0.67972827
23400.0, 0.67972624
23410.0, 0.6797242
