Energy (in eV), backscattering yield of material ITOC-TabulatedSEEE at incidence 60.0 degree
11720.0, 0.48022994
11730.0, 0.48020998
11740.0, 0.48019004
11750.0, 0.48017016
11760.0, 0.4801503
11770.0, 0.48013052
11780.0, 0.48011076
11790.0, 0.48009104
11800.0, 0.48007134
11810.0, 0.4800517
11820.0, 0.4800321
11830.0, 0.4800125
11840.0, 0.479993
11850.0, 0.4799735
11860.0, 0.47995403
11870.0, 0.47993463
11880.0, 0.47991523
11890.0, 0.4798959
11900.0, 0.47987658
11910.0, 0.47985733
11920.0, 0.47983807
11930.0, 0.47981888
11940.0, 0.47979975
11950.0, 0.4797806
11960.0, 0.47976154
11970.0, 0.4797425
11980.0, 0.47972348
11990.0, 0.47970453
12000.0, 0.4796856
12010.0, 0.4796667
12020.0, 0.47964785
12030.0, 0.479629
12040.0, 0.47961023
12050.0, 0.47959152
12060.0, 0.47957277
12070.0, 0.47955412
12080.0, 0.4795355
12090.0, 0.4795169
12100.0, 0.47949833
12110.0, 0.4794798
12120.0, 0.4794613
12130.0, 0.47944286
12140.0, 0.47942442
12150.0, 0.47940606
12160.0, 0.4793877
12170.0, 0.4793694
12180.0, 0.4793511
12190.0, 0.4793329
12200.0, 0.47931468
12210.0, 0.4792965
12220.0, 0.4792784
12230.0, 0.4792603
12240.0, 0.47924224
12250.0, 0.4792242
12260.0, 0.4792062
12270.0, 0.47918826
12280.0, 0.47917035
12290.0, 0.47915244
12300.0, 0.47913462
12310.0, 0.4791168
12320.0, 0.479099
12330.0, 0.47908127
12340.0, 0.47906357
12350.0, 0.4790459
12360.0, 0.47902825
12370.0, 0.47901064
12380.0, 0.47899306
12390.0, 0.47897553
12400.0, 0.47895804
12410.0, 0.47894058
12420.0, 0.47892314
12430.0, 0.47890574
12440.0, 0.47888836
12450.0, 0.47887105
12460.0, 0.47885373
12470.0, 0.47883648
12480.0, 0.47881925
12490.0, 0.47880206
12500.0, 0.4787849
12510.0, 0.47876778
12520.0, 0.47875068
12530.0, 0.4787336
12540.0, 0.47871658
12550.0, 0.4786996
12560.0, 0.47868264
12570.0, 0.4786657
12580.0, 0.4786488
12590.0, 0.47863194
12600.0, 0.47861513
12610.0, 0.47859833
12620.0, 0.47858158
12630.0, 0.47856486
12640.0, 0.47854814
12650.0, 0.47853148
12660.0, 0.47851485
12670.0, 0.47849825
12680.0, 0.47848168
12690.0, 0.47846514
12700.0, 0.47844866
12710.0, 0.47843218
12720.0, 0.47841576
12730.0, 0.47839937
12740.0, 0.47838297
12750.0, 0.47836664
12760.0, 0.47835034
12770.0, 0.47833407
12780.0, 0.47831783
12790.0, 0.4783016
12800.0, 0.47828543
12810.0, 0.47826928
12820.0, 0.47825316
12830.0, 0.47823706
12840.0, 0.47822103
12850.0, 0.47820503
12860.0, 0.47818902
12870.0, 0.47817305
12880.0, 0.47815713
12890.0, 0.47814125
12900.0, 0.47812536
12910.0, 0.47810954
12920.0, 0.47809374
12930.0, 0.47807798
12940.0, 0.47806224
12950.0, 0.4780465
12960.0, 0.47803083
12970.0, 0.4780152
12980.0, 0.4779996
12990.0, 0.477984
13000.0, 0.47796845
13010.0, 0.47795293
13020.0, 0.47793743
13030.0, 0.47792196
13040.0, 0.47790653
13050.0, 0.47789112
13060.0, 0.47787574
13070.0, 0.47786042
13080.0, 0.4778451
13090.0, 0.4778298
13100.0, 0.47781456
13110.0, 0.47779936
13120.0, 0.47778416
13130.0, 0.477769
13140.0, 0.47775385
13150.0, 0.47773877
13160.0, 0.4777237
13170.0, 0.47770864
13180.0, 0.47769362
13190.0, 0.47767863
13200.0, 0.4776637
13210.0, 0.47764876
13220.0, 0.47763386
13230.0, 0.477619
13240.0, 0.47760418
13250.0, 0.47758937
13260.0, 0.4775746
13270.0, 0.47755983
13280.0, 0.4775451
13290.0, 0.47753042
13300.0, 0.47751576
13310.0, 0.47750112
13320.0, 0.47748652
13330.0, 0.47747195
13340.0, 0.4774574
13350.0, 0.47744286
13360.0, 0.47742838
13370.0, 0.47741392
13380.0, 0.4773995
13390.0, 0.47738507
13400.0, 0.4773707
13410.0, 0.47735637
13420.0, 0.47734204
13430.0, 0.47732773
13440.0, 0.4773135
13450.0, 0.47729924
13460.0, 0.47728503
13470.0, 0.47727084
13480.0, 0.47725672
13490.0, 0.4772426
13500.0, 0.4772285
13510.0, 0.47721443
13520.0, 0.47720036
13530.0, 0.47718635
13540.0, 0.47717237
13550.0, 0.47715843
13560.0, 0.47714448
13570.0, 0.4771306
13580.0, 0.4771167
13590.0, 0.47710285
13600.0, 0.47708905
13610.0, 0.47707525
13620.0, 0.47706148
13630.0, 0.47704774
13640.0, 0.47703403
13650.0, 0.47702035
13660.0, 0.47700667
13670.0, 0.47699305
13680.0, 0.47697943
13690.0, 0.47696587
13700.0, 0.4769523
13710.0, 0.47693878
13720.0, 0.47692528
13730.0, 0.4769118
13740.0, 0.47689837
13750.0, 0.47688496
13760.0, 0.47687158
13770.0, 0.4768582
13780.0, 0.47684488
13790.0, 0.47683156
13800.0, 0.47681826
13810.0, 0.476805
13820.0, 0.47679177
13830.0, 0.47677854
13840.0, 0.47676536
13850.0, 0.47675222
13860.0, 0.47673908
13870.0, 0.47672597
13880.0, 0.47671288
13890.0, 0.47669986
13900.0, 0.47668684
13910.0, 0.4766738
13920.0, 0.47666085
13930.0, 0.47664788
13940.0, 0.47663495
13950.0, 0.47662207
13960.0, 0.4766092
13970.0, 0.47659636
13980.0, 0.4765835
13990.0, 0.47657073
14000.0, 0.47655797
14010.0, 0.47654518
14020.0, 0.4765325
14030.0, 0.4765198
14040.0, 0.4765071
14050.0, 0.47649446
14060.0, 0.47648185
14070.0, 0.47646925
14080.0, 0.47645667
14090.0, 0.47644413
14100.0, 0.4764316
14110.0, 0.4764191
14120.0, 0.47640663
14130.0, 0.47639418
14140.0, 0.47638175
14150.0, 0.47636935
14160.0, 0.47635698
14170.0, 0.47634462
14180.0, 0.4763323
14190.0, 0.47632
14200.0, 0.47630772
14210.0, 0.47629547
14220.0, 0.47628322
14230.0, 0.47627103
14240.0, 0.47625884
14250.0, 0.47624668
14260.0, 0.47623456
14270.0, 0.47622243
14280.0, 0.47621036
14290.0, 0.4761983
14300.0, 0.47618628
14310.0, 0.47617424
14320.0, 0.47616225
14330.0, 0.47615027
14340.0, 0.47613832
14350.0, 0.4761264
14360.0, 0.4761145
14370.0, 0.47610265
14380.0, 0.4760908
14390.0, 0.476079
14400.0, 0.47606716
14410.0, 0.47605538
14420.0, 0.47604364
14430.0, 0.4760319
14440.0, 0.4760202
14450.0, 0.4760085
14460.0, 0.47599685
14470.0, 0.4759852
14480.0, 0.47597358
14490.0, 0.47596198
14500.0, 0.47595042
14510.0, 0.47593886
14520.0, 0.47592735
14530.0, 0.47591585
14540.0, 0.47590435
14550.0, 0.4758929
14560.0, 0.47588146
14570.0, 0.47587004
14580.0, 0.47585866
14590.0, 0.4758473
14600.0, 0.47583595
14610.0, 0.47582462
14620.0, 0.4758133
14630.0, 0.47580203
14640.0, 0.47579077
14650.0, 0.47577956
14660.0, 0.47576833
14670.0, 0.47575715
14680.0, 0.47574598
14690.0, 0.47573483
14700.0, 0.4757237
14710.0, 0.4757126
14720.0, 0.47570154
14730.0, 0.47569048
14740.0, 0.47567943
14750.0, 0.47566843
14760.0, 0.47565743
14770.0, 0.47564647
14780.0, 0.4756355
14790.0, 0.47562456
14800.0, 0.47561368
14810.0, 0.47560278
14820.0, 0.47559193
14830.0, 0.47558108
14840.0, 0.47557026
14850.0, 0.47555947
14860.0, 0.47554868
14870.0, 0.47553793
14880.0, 0.4755272
14890.0, 0.4755165
14900.0, 0.4755058
14910.0, 0.47549513
14920.0, 0.4754845
14930.0, 0.47547385
14940.0, 0.47546324
14950.0, 0.47545266
14960.0, 0.47544208
14970.0, 0.47543153
14980.0, 0.475421
14990.0, 0.47541052
15000.0, 0.47540003
15010.0, 0.47538957
15020.0, 0.4753791
15030.0, 0.4753687
15040.0, 0.47535828
15050.0, 0.4753479
15060.0, 0.47533756
15070.0, 0.47532722
15080.0, 0.47531688
15090.0, 0.4753066
15100.0, 0.47529632
15110.0, 0.47528607
15120.0, 0.4752758
15130.0, 0.47526562
15140.0, 0.4752554
15150.0, 0.47524524
15160.0, 0.47523507
15170.0, 0.47522494
15180.0, 0.47521484
15190.0, 0.47520474
15200.0, 0.47519466
15210.0, 0.4751846
15220.0, 0.47517455
15230.0, 0.47516456
15240.0, 0.47515455
15250.0, 0.4751446
15260.0, 0.4751346
15270.0, 0.4751247
15280.0, 0.47511476
15290.0, 0.47510487
15300.0, 0.47509497
15310.0, 0.47508514
15320.0, 0.47507527
15330.0, 0.47506547
15340.0, 0.47505566
15350.0, 0.4750459
15360.0, 0.4750361
15370.0, 0.47502637
15380.0, 0.47501665
15390.0, 0.47500694
15400.0, 0.47499728
15410.0, 0.4749876
15420.0, 0.47497794
15430.0, 0.4749683
15440.0, 0.47495872
15450.0, 0.47494912
15460.0, 0.47493955
15470.0, 0.47493002
15480.0, 0.47492048
15490.0, 0.47491097
15500.0, 0.47490144
15510.0, 0.474892
15520.0, 0.47488254
15530.0, 0.4748731
15540.0, 0.47486368
15550.0, 0.47485426
15560.0, 0.47484487
15570.0, 0.47483552
15580.0, 0.4748262
15590.0, 0.47481683
15600.0, 0.47480753
15610.0, 0.47479823
15620.0, 0.47478896
15630.0, 0.4747797
15640.0, 0.4747705
15650.0, 0.47476128
15660.0, 0.47475207
15670.0, 0.4747429
15680.0, 0.4747337
15690.0, 0.4747246
15700.0, 0.47471544
15710.0, 0.47470635
15720.0, 0.47469726
15730.0, 0.47468817
15740.0, 0.4746791
15750.0, 0.47467008
15760.0, 0.47466108
15770.0, 0.47465205
15780.0, 0.47464308
15790.0, 0.4746341
15800.0, 0.47462517
15810.0, 0.47461623
15820.0, 0.47460732
15830.0, 0.47459844
15840.0, 0.47458956
15850.0, 0.4745807
15860.0, 0.47457185
15870.0, 0.47456303
15880.0, 0.47455424
15890.0, 0.47454545
15900.0, 0.47453666
15910.0, 0.4745279
15920.0, 0.47451916
15930.0, 0.47451046
15940.0, 0.47450173
15950.0, 0.47449306
15960.0, 0.47448438
15970.0, 0.47447574
15980.0, 0.4744671
15990.0, 0.4744585
16000.0, 0.4744499
16010.0, 0.4744413
16020.0, 0.47443274
16030.0, 0.47442418
16040.0, 0.47441566
16050.0, 0.47440714
16060.0, 0.47439864
16070.0, 0.47439018
16080.0, 0.4743817
16090.0, 0.47437325
16100.0, 0.47436482
16110.0, 0.47435638
16120.0, 0.474348
16130.0, 0.47433963
16140.0, 0.47433126
16150.0, 0.47432292
16160.0, 0.47431457
16170.0, 0.4743063
16180.0, 0.47429797
16190.0, 0.4742897
16200.0, 0.47428143
16210.0, 0.47427318
16220.0, 0.47426495
16230.0, 0.47425672
16240.0, 0.47424853
16250.0, 0.47424033
16260.0, 0.47423217
16270.0, 0.47422403
16280.0, 0.47421587
16290.0, 0.47420776
16300.0, 0.47419965
16310.0, 0.47419158
16320.0, 0.4741835
16330.0, 0.47417542
16340.0, 0.4741674
16350.0, 0.4741594
16360.0, 0.47415137
16370.0, 0.4741434
16380.0, 0.4741354
16390.0, 0.47412744
16400.0, 0.47411948
16410.0, 0.4741116
16420.0, 0.47410366
16430.0, 0.47409576
16440.0, 0.47408786
16450.0, 0.47408003
16460.0, 0.47407216
16470.0, 0.47406432
16480.0, 0.4740565
16490.0, 0.4740487
16500.0, 0.47404093
16510.0, 0.47403315
16520.0, 0.4740254
16530.0, 0.47401765
16540.0, 0.47400993
16550.0, 0.4740022
16560.0, 0.47399452
16570.0, 0.47398683
16580.0, 0.47397915
16590.0, 0.47397152
16600.0, 0.4739639
16610.0, 0.47395626
16620.0, 0.47394866
16630.0, 0.47394106
16640.0, 0.4739335
16650.0, 0.47392592
16660.0, 0.47391838
16670.0, 0.47391087
16680.0, 0.47390333
16690.0, 0.47389585
16700.0, 0.47388837
16710.0, 0.4738809
16720.0, 0.4738734
16730.0, 0.473866
16740.0, 0.47385857
16750.0, 0.47385114
16760.0, 0.47384375
16770.0, 0.47383636
16780.0, 0.473829
16790.0, 0.47382164
16800.0, 0.4738143
16810.0, 0.47380698
16820.0, 0.47379968
16830.0, 0.47379237
16840.0, 0.4737851
16850.0, 0.47377783
16860.0, 0.4737706
16870.0, 0.47376335
16880.0, 0.47375613
16890.0, 0.47374892
16900.0, 0.4737417
16910.0, 0.47373453
16920.0, 0.47372738
16930.0, 0.47372022
16940.0, 0.47371307
16950.0, 0.47370595
16960.0, 0.47369885
16970.0, 0.47369176
16980.0, 0.47368467
16990.0, 0.4736776
17000.0, 0.47367057
17010.0, 0.4736635
17020.0, 0.4736565
17030.0, 0.4736495
17040.0, 0.4736425
17050.0, 0.4736355
17060.0, 0.47362855
17070.0, 0.47362158
17080.0, 0.47361466
17090.0, 0.47360772
17100.0, 0.4736008
17110.0, 0.4735939
17120.0, 0.473587
17130.0, 0.47358015
17140.0, 0.4735733
17150.0, 0.47356644
17160.0, 0.4735596
17170.0, 0.4735528
17180.0, 0.47354597
17190.0, 0.4735392
17200.0, 0.4735324
17210.0, 0.47352564
17220.0, 0.4735189
17230.0, 0.47351217
17240.0, 0.47350544
17250.0, 0.47349873
17260.0, 0.47349203
17270.0, 0.47348532
17280.0, 0.47347867
17290.0, 0.473472
17300.0, 0.47346535
17310.0, 0.47345874
17320.0, 0.47345212
17330.0, 0.4734455
17340.0, 0.47343892
17350.0, 0.47343233
17360.0, 0.47342578
17370.0, 0.47341922
17380.0, 0.4734127
17390.0, 0.47340614
17400.0, 0.47339964
17410.0, 0.47339314
17420.0, 0.47338665
17430.0, 0.47338018
17440.0, 0.4733737
17450.0, 0.47336724
17460.0, 0.4733608
17470.0, 0.4733544
17480.0, 0.473348
17490.0, 0.47334158
17500.0, 0.4733352
17510.0, 0.47332883
17520.0, 0.47332248
17530.0, 0.4733161
17540.0, 0.4733098
17550.0, 0.47330347
17560.0, 0.47329715
17570.0, 0.47329086
17580.0, 0.47328457
17590.0, 0.47327828
17600.0, 0.47327203
17610.0, 0.4732658
17620.0, 0.47325957
17630.0, 0.47325334
17640.0, 0.4732471
17650.0, 0.4732409
17660.0, 0.4732347
17670.0, 0.47322854
17680.0, 0.4732224
17690.0, 0.47321624
17700.0, 0.47321013
17710.0, 0.473204
17720.0, 0.47319788
17730.0, 0.47319177
17740.0, 0.4731857
17750.0, 0.4731796
17760.0, 0.47317353
17770.0, 0.4731675
17780.0, 0.47316146
17790.0, 0.4731554
17800.0, 0.4731494
17810.0, 0.4731434
17820.0, 0.4731374
17830.0, 0.47313142
17840.0, 0.47312546
17850.0, 0.4731195
17860.0, 0.47311357
17870.0, 0.47310764
17880.0, 0.4731017
17890.0, 0.4730958
17900.0, 0.4730899
17910.0, 0.473084
17920.0, 0.47307813
17930.0, 0.47307226
17940.0, 0.47306642
17950.0, 0.47306058
17960.0, 0.47305477
17970.0, 0.47304893
17980.0, 0.47304314
17990.0, 0.47303733
18000.0, 0.47303155
18010.0, 0.47302577
18020.0, 0.47302002
18030.0, 0.47301427
18040.0, 0.47300854
18050.0, 0.47300282
18060.0, 0.4729971
18070.0, 0.4729914
18080.0, 0.4729857
18090.0, 0.47298002
18100.0, 0.47297436
18110.0, 0.4729687
18120.0, 0.47296304
18130.0, 0.47295743
18140.0, 0.4729518
18150.0, 0.47294617
18160.0, 0.4729406
18170.0, 0.472935
18180.0, 0.47292942
18190.0, 0.47292385
18200.0, 0.4729183
18210.0, 0.47291276
18220.0, 0.47290722
18230.0, 0.4729017
18240.0, 0.4728962
18250.0, 0.47289068
18260.0, 0.47288516
18270.0, 0.4728797
18280.0, 0.47287422
18290.0, 0.47286877
18300.0, 0.47286332
18310.0, 0.4728579
18320.0, 0.47285247
18330.0, 0.47284704
18340.0, 0.47284165
18350.0, 0.47283626
18360.0, 0.47283086
18370.0, 0.4728255
18380.0, 0.47282013
18390.0, 0.4728148
18400.0, 0.47280946
18410.0, 0.47280413
18420.0, 0.4727988
18430.0, 0.4727935
18440.0, 0.47278818
18450.0, 0.4727829
18460.0, 0.47277763
18470.0, 0.47277236
18480.0, 0.4727671
18490.0, 0.47276187
18500.0, 0.47275662
18510.0, 0.4727514
18520.0, 0.4727462
18530.0, 0.47274098
18540.0, 0.4727358
18550.0, 0.4727306
18560.0, 0.47272542
18570.0, 0.47272027
18580.0, 0.47271514
18590.0, 0.47270998
18600.0, 0.47270486
18610.0, 0.47269973
18620.0, 0.47269464
18630.0, 0.4726895
18640.0, 0.4726844
18650.0, 0.47267935
18660.0, 0.47267428
18670.0, 0.4726692
18680.0, 0.47266415
18690.0, 0.4726591
18700.0, 0.47265407
18710.0, 0.47264907
18720.0, 0.47264406
18730.0, 0.47263905
18740.0, 0.47263405
18750.0, 0.47262907
18760.0, 0.47262412
18770.0, 0.47261915
18780.0, 0.4726142
18790.0, 0.47260925
18800.0, 0.47260433
18810.0, 0.47259942
18820.0, 0.4725945
18830.0, 0.47258958
18840.0, 0.4725847
18850.0, 0.4725798
18860.0, 0.47257495
18870.0, 0.4725701
18880.0, 0.47256523
18890.0, 0.47256038
18900.0, 0.47255555
18910.0, 0.47255072
18920.0, 0.4725459
18930.0, 0.4725411
18940.0, 0.4725363
18950.0, 0.47253153
18960.0, 0.47252673
18970.0, 0.472522
18980.0, 0.47251722
18990.0, 0.47251248
19000.0, 0.47250772
19010.0, 0.472503
19020.0, 0.47249827
19030.0, 0.47249356
19040.0, 0.47248888
19050.0, 0.47248417
19060.0, 0.4724795
19070.0, 0.4724748
19080.0, 0.47247016
19090.0, 0.4724655
19100.0, 0.47246084
19110.0, 0.47245622
19120.0, 0.4724516
19130.0, 0.47244698
19140.0, 0.47244236
19150.0, 0.47243777
19160.0, 0.47243318
19170.0, 0.4724286
19180.0, 0.47242403
19190.0, 0.47241944
19200.0, 0.47241488
19210.0, 0.47241035
19220.0, 0.47240582
19230.0, 0.4724013
19240.0, 0.47239676
19250.0, 0.47239226
19260.0, 0.47238776
19270.0, 0.47238326
19280.0, 0.4723788
19290.0, 0.47237432
19300.0, 0.47236985
19310.0, 0.4723654
19320.0, 0.47236094
19330.0, 0.47235653
19340.0, 0.4723521
19350.0, 0.47234768
19360.0, 0.47234327
19370.0, 0.47233886
19380.0, 0.47233444
19390.0, 0.47233006
19400.0, 0.47232568
19410.0, 0.47232133
19420.0, 0.47231695
19430.0, 0.47231263
19440.0, 0.47230828
19450.0, 0.47230396
19460.0, 0.4722996
19470.0, 0.47229528
19480.0, 0.472291
19490.0, 0.47228667
19500.0, 0.4722824
19510.0, 0.47227812
19520.0, 0.47227386
19530.0, 0.4722696
19540.0, 0.47226533
19550.0, 0.47226107
19560.0, 0.47225684
19570.0, 0.4722526
19580.0, 0.47224838
19590.0, 0.47224417
19600.0, 0.47223997
19610.0, 0.47223577
19620.0, 0.47223157
19630.0, 0.4722274
19640.0, 0.47222322
19650.0, 0.47221908
19660.0, 0.4722149
19670.0, 0.47221076
19680.0, 0.47220662
19690.0, 0.47220248
19700.0, 0.47219837
19710.0, 0.47219425
19720.0, 0.47219014
19730.0, 0.47218603
19740.0, 0.47218195
19750.0, 0.47217786
19760.0, 0.4721738
19770.0, 0.47216973
19780.0, 0.47216567
19790.0, 0.47216162
19800.0, 0.4721576
19810.0, 0.47215354
19820.0, 0.47214952
19830.0, 0.4721455
19840.0, 0.4721415
19850.0, 0.4721375
19860.0, 0.47213352
19870.0, 0.47212952
19880.0, 0.47212553
19890.0, 0.47212157
19900.0, 0.47211763
19910.0, 0.47211367
19920.0, 0.4721097
19930.0, 0.47210577
19940.0, 0.47210184
19950.0, 0.47209793
19960.0, 0.472094
19970.0, 0.4720901
19980.0, 0.4720862
19990.0, 0.47208232
20000.0, 0.47207844
20010.0, 0.47207454
20020.0, 0.4720707
20030.0, 0.47206682
20040.0, 0.47206298
20050.0, 0.47205913
20060.0, 0.4720553
20070.0, 0.47205147
20080.0, 0.47204763
20090.0, 0.4720438
20100.0, 0.47204003
20110.0, 0.4720362
20120.0, 0.47203243
20130.0, 0.47202864
20140.0, 0.47202486
20150.0, 0.4720211
20160.0, 0.47201735
20170.0, 0.4720136
20180.0, 0.4720098
20190.0, 0.47200608
20200.0, 0.47200236
20210.0, 0.47199863
20220.0, 0.4719949
20230.0, 0.4719912
20240.0, 0.47198752
20250.0, 0.47198382
20260.0, 0.47198012
20270.0, 0.47197643
20280.0, 0.47197276
20290.0, 0.4719691
20300.0, 0.47196546
20310.0, 0.4719618
20320.0, 0.47195813
20330.0, 0.4719545
20340.0, 0.4719509
20350.0, 0.47194725
20360.0, 0.47194365
20370.0, 0.47194004
20380.0, 0.47193643
20390.0, 0.47193286
20400.0, 0.47192925
20410.0, 0.47192568
20420.0, 0.4719221
20430.0, 0.47191855
20440.0, 0.47191498
20450.0, 0.47191143
20460.0, 0.47190788
20470.0, 0.47190434
20480.0, 0.47190082
20490.0, 0.4718973
20500.0, 0.4718938
20510.0, 0.47189027
20520.0, 0.47188678
20530.0, 0.47188327
20540.0, 0.4718798
20550.0, 0.47187632
20560.0, 0.47187284
20570.0, 0.47186938
20580.0, 0.4718659
20590.0, 0.47186247
20600.0, 0.471859
20610.0, 0.47185558
20620.0, 0.47185212
20630.0, 0.4718487
20640.0, 0.4718453
20650.0, 0.4718419
20660.0, 0.47183847
20670.0, 0.47183508
20680.0, 0.47183168
20690.0, 0.4718283
20700.0, 0.4718249
20710.0, 0.47182155
20720.0, 0.47181818
20730.0, 0.47181484
20740.0, 0.47181147
20750.0, 0.47180814
20760.0, 0.4718048
20770.0, 0.47180146
20780.0, 0.47179815
20790.0, 0.47179484
20800.0, 0.4717915
20810.0, 0.47178823
20820.0, 0.47178492
20830.0, 0.4717816
20840.0, 0.47177833
20850.0, 0.47177505
20860.0, 0.47177178
20870.0, 0.47176853
20880.0, 0.47176525
20890.0, 0.471762
20900.0, 0.47175875
20910.0, 0.47175553
20920.0, 0.4717523
20930.0, 0.47174907
20940.0, 0.47174585
20950.0, 0.47174263
20960.0, 0.4717394
20970.0, 0.47173622
20980.0, 0.471733
20990.0, 0.47172982
21000.0, 0.47172666
21010.0, 0.47172347
21020.0, 0.4717203
21030.0, 0.47171715
21040.0, 0.471714
21050.0, 0.47171083
21060.0, 0.4717077
21070.0, 0.47170454
21080.0, 0.4717014
21090.0, 0.4716983
21100.0, 0.47169518
21110.0, 0.47169206
21120.0, 0.47168896
21130.0, 0.47168586
21140.0, 0.47168276
21150.0, 0.4716797
21160.0, 0.4716766
21170.0, 0.47167352
21180.0, 0.47167045
21190.0, 0.47166738
21200.0, 0.4716643
21210.0, 0.47166127
21220.0, 0.47165823
21230.0, 0.4716552
21240.0, 0.47165215
21250.0, 0.47164914
21260.0, 0.4716461
21270.0, 0.4716431
21280.0, 0.47164008
21290.0, 0.47163707
21300.0, 0.4716341
21310.0, 0.47163108
21320.0, 0.4716281
21330.0, 0.47162512
21340.0, 0.47162214
21350.0, 0.4716192
21360.0, 0.4716162
21370.0, 0.47161326
21380.0, 0.4716103
21390.0, 0.4716074
21400.0, 0.47160444
21410.0, 0.4716015
21420.0, 0.47159857
21430.0, 0.47159564
21440.0, 0.47159275
21450.0, 0.47158983
21460.0, 0.47158694
21470.0, 0.47158402
21480.0, 0.47158113
21490.0, 0.47157827
21500.0, 0.47157538
21510.0, 0.4715725
21520.0, 0.47156963
21530.0, 0.47156677
21540.0, 0.4715639
21550.0, 0.47156104
21560.0, 0.4715582
21570.0, 0.47155538
21580.0, 0.47155252
21590.0, 0.47154972
21600.0, 0.4715469
21610.0, 0.47154406
21620.0, 0.47154126
21630.0, 0.47153845
21640.0, 0.47153565
21650.0, 0.47153285
21660.0, 0.47153008
21670.0, 0.47152728
21680.0, 0.4715245
21690.0, 0.47152174
21700.0, 0.47151896
21710.0, 0.4715162
21720.0, 0.47151345
21730.0, 0.4715107
21740.0, 0.47150794
21750.0, 0.47150522
21760.0, 0.47150245
21770.0, 0.47149974
21780.0, 0.471497
21790.0, 0.4714943
21800.0, 0.47149158
21810.0, 0.47148886
21820.0, 0.47148618
21830.0, 0.47148347
21840.0, 0.4714808
21850.0, 0.4714781
21860.0, 0.47147542
21870.0, 0.47147274
21880.0, 0.4714701
21890.0, 0.4714674
21900.0, 0.47146475
21910.0, 0.4714621
21920.0, 0.47145945
21930.0, 0.4714568
21940.0, 0.47145417
21950.0, 0.47145152
21960.0, 0.4714489
21970.0, 0.47144628
21980.0, 0.47144365
21990.0, 0.47144106
22000.0, 0.47143844
22010.0, 0.47143584
22020.0, 0.47143325
22030.0, 0.47143066
22040.0, 0.47142807
22050.0, 0.47142547
22060.0, 0.4714229
22070.0, 0.47142035
22080.0, 0.47141778
22090.0, 0.47141522
22100.0, 0.47141266
22110.0, 0.4714101
22120.0, 0.47140756
22130.0, 0.47140503
22140.0, 0.4714025
22150.0, 0.47139996
22160.0, 0.47139743
22170.0, 0.47139493
22180.0, 0.4713924
22190.0, 0.4713899
22200.0, 0.4713874
22210.0, 0.47138488
22220.0, 0.4713824
22230.0, 0.4713799
22240.0, 0.47137743
22250.0, 0.47137493
22260.0, 0.47137246
22270.0, 0.47136998
22280.0, 0.47136754
22290.0, 0.47136506
22300.0, 0.47136262
22310.0, 0.47136015
22320.0, 0.4713577
22330.0, 0.4713553
22340.0, 0.47135285
22350.0, 0.4713504
22360.0, 0.471348
22370.0, 0.47134554
22380.0, 0.47134313
22390.0, 0.47134075
22400.0, 0.47133833
22410.0, 0.47133592
22420.0, 0.47133353
22430.0, 0.47133115
22440.0, 0.47132877
22450.0, 0.47132635
22460.0, 0.47132397
22470.0, 0.4713216
22480.0, 0.47131923
22490.0, 0.47131687
22500.0, 0.47131452
22510.0, 0.47131217
22520.0, 0.4713098
22530.0, 0.4713075
22540.0, 0.47130513
22550.0, 0.4713028
22560.0, 0.47130045
22570.0, 0.47129813
22580.0, 0.4712958
22590.0, 0.4712935
22600.0, 0.47129118
22610.0, 0.47128886
22620.0, 0.47128657
22630.0, 0.47128427
22640.0, 0.47128198
22650.0, 0.47127968
22660.0, 0.47127742
22670.0, 0.47127512
22680.0, 0.47127283
22690.0, 0.4712706
22700.0, 0.4712683
22710.0, 0.47126603
22720.0, 0.47126377
22730.0, 0.47126153
22740.0, 0.4712593
22750.0, 0.47125703
22760.0, 0.4712548
22770.0, 0.47125256
22780.0, 0.47125033
22790.0, 0.47124812
22800.0, 0.47124588
22810.0, 0.47124368
22820.0, 0.47124144
22830.0, 0.47123924
22840.0, 0.47123703
22850.0, 0.47123483
22860.0, 0.47123265
22870.0, 0.47123045
22880.0, 0.47122827
22890.0, 0.4712261
22900.0, 0.4712239
22910.0, 0.47122172
22920.0, 0.47121957
22930.0, 0.4712174
22940.0, 0.47121522
22950.0, 0.47121307
22960.0, 0.47121093
22970.0, 0.47120878
22980.0, 0.47120664
22990.0, 0.4712045
23000.0, 0.47120234
23010.0, 0.47120023
23020.0, 0.4711981
23030.0, 0.471196
23040.0, 0.47119385
23050.0, 0.47119173
23060.0, 0.47118962
23070.0, 0.47118753
23080.0, 0.47118542
23090.0, 0.47118333
23100.0, 0.4711812
23110.0, 0.47117913
23120.0, 0.47117704
23130.0, 0.471175
23140.0, 0.4711729
23150.0, 0.4711708
23160.0, 0.47116876
23170.0, 0.4711667
23180.0, 0.47116464
23190.0, 0.4711626
23200.0, 0.47116053
23210.0, 0.47115847
23220.0, 0.47115645
23230.0, 0.4711544
23240.0, 0.47115237
23250.0, 0.47115034
23260.0, 0.4711483
23270.0, 0.4711463
23280.0, 0.47114426
23290.0, 0.47114226
23300.0, 0.47114024
23310.0, 0.47113824
23320.0, 0.4711362
23330.0, 0.47113425
23340.0, 0.47113225
23350.0, 0.47113025
23360.0, 0.47112826
