Energy (in eV), backscattering yield of material sc2k-NASCAP at incidence 60.0 degree
11700.0, 0.3419946
11710.0, 0.34196648
11720.0, 0.34193838
11730.0, 0.34191036
11740.0, 0.34188238
11750.0, 0.34185445
11760.0, 0.3418266
11770.0, 0.34179875
11780.0, 0.341771
11790.0, 0.3417433
11800.0, 0.34171563
11810.0, 0.341688
11820.0, 0.34166047
11830.0, 0.34163296
11840.0, 0.34160554
11850.0, 0.34157813
11860.0, 0.3415508
11870.0, 0.3415235
11880.0, 0.34149626
11890.0, 0.34146908
11900.0, 0.34144196
11910.0, 0.34141487
11920.0, 0.34138784
11930.0, 0.34136087
11940.0, 0.34133396
11950.0, 0.34130707
11960.0, 0.34128025
11970.0, 0.3412535
11980.0, 0.34122676
11990.0, 0.34120008
12000.0, 0.34117347
12010.0, 0.34114692
12020.0, 0.3411204
12030.0, 0.34109396
12040.0, 0.34106752
12050.0, 0.34104118
12060.0, 0.34101486
12070.0, 0.3409886
12080.0, 0.34096238
12090.0, 0.34093624
12100.0, 0.3409101
12110.0, 0.34088406
12120.0, 0.34085804
12130.0, 0.34083208
12140.0, 0.3408062
12150.0, 0.34078032
12160.0, 0.3407545
12170.0, 0.34072876
12180.0, 0.34070304
12190.0, 0.34067738
12200.0, 0.34065178
12210.0, 0.3406262
12220.0, 0.3406007
12230.0, 0.34057525
12240.0, 0.34054983
12250.0, 0.34052446
12260.0, 0.34049913
12270.0, 0.34047386
12280.0, 0.34044865
12290.0, 0.3404235
12300.0, 0.34039837
12310.0, 0.34037328
12320.0, 0.34034824
12330.0, 0.3403233
12340.0, 0.34029835
12350.0, 0.34027347
12360.0, 0.34024864
12370.0, 0.34022385
12380.0, 0.3401991
12390.0, 0.3401744
12400.0, 0.34014976
12410.0, 0.34012517
12420.0, 0.34010062
12430.0, 0.34007612
12440.0, 0.34005168
12450.0, 0.34002727
12460.0, 0.34000292
12470.0, 0.3399786
12480.0, 0.33995435
12490.0, 0.33993012
12500.0, 0.33990595
12510.0, 0.3398818
12520.0, 0.33985773
12530.0, 0.3398337
12540.0, 0.33980972
12550.0, 0.33978575
12560.0, 0.33976188
12570.0, 0.33973804
12580.0, 0.33971423
12590.0, 0.33969048
12600.0, 0.33966675
12610.0, 0.3396431
12620.0, 0.3396195
12630.0, 0.3395959
12640.0, 0.33957237
12650.0, 0.3395489
12660.0, 0.33952546
12670.0, 0.33950207
12680.0, 0.3394787
12690.0, 0.33945543
12700.0, 0.33943215
12710.0, 0.33940893
12720.0, 0.33938578
12730.0, 0.33936265
12740.0, 0.33933958
12750.0, 0.33931655
12760.0, 0.33929354
12770.0, 0.3392706
12780.0, 0.3392477
12790.0, 0.33922485
12800.0, 0.33920205
12810.0, 0.33917928
12820.0, 0.33915654
12830.0, 0.33913386
12840.0, 0.33911124
12850.0, 0.33908862
12860.0, 0.3390661
12870.0, 0.3390436
12880.0, 0.33902112
12890.0, 0.3389987
12900.0, 0.33897632
12910.0, 0.338954
12920.0, 0.3389317
12930.0, 0.33890945
12940.0, 0.33888724
12950.0, 0.3388651
12960.0, 0.338843
12970.0, 0.3388209
12980.0, 0.33879888
12990.0, 0.3387769
13000.0, 0.33875495
13010.0, 0.33873302
13020.0, 0.33871117
13030.0, 0.33868936
13040.0, 0.33866757
13050.0, 0.33864585
13060.0, 0.33862415
13070.0, 0.33860248
13080.0, 0.33858088
13090.0, 0.3385593
13100.0, 0.33853778
13110.0, 0.3385163
13120.0, 0.33849487
13130.0, 0.33847347
13140.0, 0.3384521
13150.0, 0.3384308
13160.0, 0.3384095
13170.0, 0.33838826
13180.0, 0.33836707
13190.0, 0.33834592
13200.0, 0.33832482
13210.0, 0.33830374
13220.0, 0.3382827
13230.0, 0.33826172
13240.0, 0.33824077
13250.0, 0.33821985
13260.0, 0.338199
13270.0, 0.33817816
13280.0, 0.3381574
13290.0, 0.3381366
13300.0, 0.3381159
13310.0, 0.33809525
13320.0, 0.33807462
13330.0, 0.33805403
13340.0, 0.33803347
13350.0, 0.33801296
13360.0, 0.3379925
13370.0, 0.33797207
13380.0, 0.3379517
13390.0, 0.33793133
13400.0, 0.33791104
13410.0, 0.33789074
13420.0, 0.33787054
13430.0, 0.33785033
13440.0, 0.3378302
13450.0, 0.33781007
13460.0, 0.33778998
13470.0, 0.33776996
13480.0, 0.33774996
13490.0, 0.33773002
13500.0, 0.33771008
13510.0, 0.3376902
13520.0, 0.33767036
13530.0, 0.33765057
13540.0, 0.33763078
13550.0, 0.33761105
13560.0, 0.33759138
13570.0, 0.3375717
13580.0, 0.3375521
13590.0, 0.33753255
13600.0, 0.337513
13610.0, 0.3374935
13620.0, 0.33747405
13630.0, 0.33745462
13640.0, 0.33743525
13650.0, 0.33741587
13660.0, 0.33739656
13670.0, 0.3373773
13680.0, 0.33735806
13690.0, 0.33733886
13700.0, 0.3373197
13710.0, 0.3373006
13720.0, 0.3372815
13730.0, 0.33726245
13740.0, 0.33724344
13750.0, 0.33722445
13760.0, 0.3372055
13770.0, 0.33718663
13780.0, 0.33716774
13790.0, 0.33714893
13800.0, 0.33713013
13810.0, 0.33711138
13820.0, 0.33709267
13830.0, 0.33707398
13840.0, 0.33705533
13850.0, 0.33703673
13860.0, 0.33701813
13870.0, 0.3369996
13880.0, 0.33698112
13890.0, 0.33696264
13900.0, 0.3369442
13910.0, 0.3369258
13920.0, 0.33690745
13930.0, 0.33688912
13940.0, 0.33687085
13950.0, 0.33685258
13960.0, 0.33683437
13970.0, 0.3368162
13980.0, 0.33679804
13990.0, 0.33677992
14000.0, 0.33676186
14010.0, 0.33674383
14020.0, 0.33672583
14030.0, 0.33670786
14040.0, 0.33668992
14050.0, 0.336672
14060.0, 0.33665416
14070.0, 0.33663633
14080.0, 0.3366185
14090.0, 0.33660078
14100.0, 0.33658305
14110.0, 0.33656535
14120.0, 0.33654767
14130.0, 0.33653006
14140.0, 0.33651248
14150.0, 0.33649492
14160.0, 0.3364774
14170.0, 0.3364599
14180.0, 0.33644247
14190.0, 0.33642504
14200.0, 0.33640766
14210.0, 0.33639032
14220.0, 0.336373
14230.0, 0.33635572
14240.0, 0.33633846
14250.0, 0.33632123
14260.0, 0.33630407
14270.0, 0.3362869
14280.0, 0.3362698
14290.0, 0.33625272
14300.0, 0.33623567
14310.0, 0.33621866
14320.0, 0.33620167
14330.0, 0.3361847
14340.0, 0.3361678
14350.0, 0.3361509
14360.0, 0.33613408
14370.0, 0.33611724
14380.0, 0.33610046
14390.0, 0.3360837
14400.0, 0.336067
14410.0, 0.3360503
14420.0, 0.33603364
14430.0, 0.33601704
14440.0, 0.33600044
14450.0, 0.33598387
14460.0, 0.33596736
14470.0, 0.33595085
14480.0, 0.3359344
14490.0, 0.33591798
14500.0, 0.3359016
14510.0, 0.3358852
14520.0, 0.3358689
14530.0, 0.3358526
14540.0, 0.33583632
14550.0, 0.33582008
14560.0, 0.33580387
14570.0, 0.33578768
14580.0, 0.33577156
14590.0, 0.33575544
14600.0, 0.33573934
14610.0, 0.3357233
14620.0, 0.3357073
14630.0, 0.3356913
14640.0, 0.33567536
14650.0, 0.3356594
14660.0, 0.33564353
14670.0, 0.33562768
14680.0, 0.33561185
14690.0, 0.33559605
14700.0, 0.33558026
14710.0, 0.33556455
14720.0, 0.33554882
14730.0, 0.33553314
14740.0, 0.3355175
14750.0, 0.33550188
14760.0, 0.33548632
14770.0, 0.33547077
14780.0, 0.33545524
14790.0, 0.33543974
14800.0, 0.33542427
14810.0, 0.33540884
14820.0, 0.33539343
14830.0, 0.33537805
14840.0, 0.3353627
14850.0, 0.3353474
14860.0, 0.33533213
14870.0, 0.33531687
14880.0, 0.33530164
14890.0, 0.33528644
14900.0, 0.33527127
14910.0, 0.33525613
14920.0, 0.33524105
14930.0, 0.33522597
14940.0, 0.33521092
14950.0, 0.3351959
14960.0, 0.3351809
14970.0, 0.33516595
14980.0, 0.33515102
14990.0, 0.33513612
15000.0, 0.33512124
15010.0, 0.3351064
15020.0, 0.3350916
15030.0, 0.3350768
15040.0, 0.33506206
15050.0, 0.33504733
15060.0, 0.33503264
15070.0, 0.33501795
15080.0, 0.33500332
15090.0, 0.3349887
15100.0, 0.33497414
15110.0, 0.33495957
15120.0, 0.33494505
15130.0, 0.33493054
15140.0, 0.33491609
15150.0, 0.33490163
15160.0, 0.33488724
15170.0, 0.33487284
15180.0, 0.33485848
15190.0, 0.33484417
15200.0, 0.33482987
15210.0, 0.3348156
15220.0, 0.33480135
15230.0, 0.33478713
15240.0, 0.33477294
15250.0, 0.3347588
15260.0, 0.33474463
15270.0, 0.33473054
15280.0, 0.33471647
15290.0, 0.3347024
15300.0, 0.3346884
15310.0, 0.3346744
15320.0, 0.3346604
15330.0, 0.3346465
15340.0, 0.33463258
15350.0, 0.3346187
15360.0, 0.33460483
15370.0, 0.334591
15380.0, 0.3345772
15390.0, 0.3345634
15400.0, 0.33454967
15410.0, 0.33453593
15420.0, 0.33452225
15430.0, 0.33450857
15440.0, 0.33449492
15450.0, 0.3344813
15460.0, 0.3344677
15470.0, 0.33445415
15480.0, 0.33444062
15490.0, 0.3344271
15500.0, 0.33441362
15510.0, 0.33440018
15520.0, 0.33438674
15530.0, 0.33437333
15540.0, 0.33435994
15550.0, 0.3343466
15560.0, 0.33433327
15570.0, 0.33431998
15580.0, 0.3343067
15590.0, 0.33429345
15600.0, 0.33428022
15610.0, 0.33426702
15620.0, 0.33425385
15630.0, 0.3342407
15640.0, 0.3342276
15650.0, 0.33421448
15660.0, 0.33420143
15670.0, 0.3341884
15680.0, 0.33417538
15690.0, 0.33416235
15700.0, 0.3341494
15710.0, 0.33413646
15720.0, 0.33412355
15730.0, 0.33411065
15740.0, 0.3340978
15750.0, 0.33408496
15760.0, 0.33407214
15770.0, 0.33405936
15780.0, 0.3340466
15790.0, 0.33403385
15800.0, 0.33402115
15810.0, 0.33400846
15820.0, 0.3339958
15830.0, 0.33398315
15840.0, 0.33397055
15850.0, 0.33395794
15860.0, 0.33394536
15870.0, 0.33393285
15880.0, 0.33392033
15890.0, 0.3339078
15900.0, 0.33389536
15910.0, 0.33388293
15920.0, 0.3338705
15930.0, 0.3338581
15940.0, 0.33384573
15950.0, 0.3338334
15960.0, 0.33382106
15970.0, 0.33380878
15980.0, 0.3337965
15990.0, 0.33378425
16000.0, 0.33377203
16010.0, 0.33375984
16020.0, 0.33374766
16030.0, 0.3337355
16040.0, 0.33372337
16050.0, 0.33371127
16060.0, 0.3336992
16070.0, 0.33368713
16080.0, 0.3336751
16090.0, 0.33366308
16100.0, 0.3336511
16110.0, 0.33363914
16120.0, 0.3336272
16130.0, 0.33361527
16140.0, 0.33360338
16150.0, 0.33359152
16160.0, 0.33357966
16170.0, 0.33356786
16180.0, 0.33355603
16190.0, 0.33354425
16200.0, 0.3335325
16210.0, 0.33352077
16220.0, 0.3335091
16230.0, 0.33349738
16240.0, 0.33348572
16250.0, 0.3334741
16260.0, 0.33346248
16270.0, 0.33345088
16280.0, 0.33343932
16290.0, 0.33342776
16300.0, 0.33341622
16310.0, 0.33340472
16320.0, 0.33339325
16330.0, 0.3333818
16340.0, 0.33337036
16350.0, 0.33335894
16360.0, 0.33334756
16370.0, 0.3333362
16380.0, 0.33332485
16390.0, 0.33331352
16400.0, 0.33330223
16410.0, 0.33329093
16420.0, 0.3332797
16430.0, 0.33326846
16440.0, 0.33325723
16450.0, 0.33324605
16460.0, 0.33323488
16470.0, 0.33322373
16480.0, 0.3332126
16490.0, 0.3332015
16500.0, 0.33319044
16510.0, 0.33317938
16520.0, 0.33316833
16530.0, 0.33315733
16540.0, 0.33314633
16550.0, 0.33313534
16560.0, 0.3331244
16570.0, 0.3331135
16580.0, 0.33310255
16590.0, 0.33309168
16600.0, 0.33308083
16610.0, 0.33306998
16620.0, 0.33305916
16630.0, 0.33304834
16640.0, 0.33303756
16650.0, 0.3330268
16660.0, 0.33301607
16670.0, 0.33300537
16680.0, 0.33299467
16690.0, 0.332984
16700.0, 0.33297333
16710.0, 0.3329627
16720.0, 0.33295208
16730.0, 0.3329415
16740.0, 0.33293095
16750.0, 0.33292037
16760.0, 0.33290985
16770.0, 0.33289936
16780.0, 0.33288887
16790.0, 0.3328784
16800.0, 0.33286795
16810.0, 0.33285752
16820.0, 0.33284712
16830.0, 0.33283675
16840.0, 0.33282638
16850.0, 0.33281603
16860.0, 0.3328057
16870.0, 0.3327954
16880.0, 0.33278513
16890.0, 0.33277488
16900.0, 0.33276463
16910.0, 0.3327544
16920.0, 0.3327442
16930.0, 0.33273402
16940.0, 0.33272386
16950.0, 0.33271372
16960.0, 0.3327036
16970.0, 0.3326935
16980.0, 0.3326834
16990.0, 0.33267334
17000.0, 0.3326633
17010.0, 0.33265328
17020.0, 0.33264327
17030.0, 0.3326333
17040.0, 0.33262333
17050.0, 0.33261338
17060.0, 0.33260345
17070.0, 0.33259356
17080.0, 0.33258367
17090.0, 0.3325738
17100.0, 0.33256397
17110.0, 0.33255413
17120.0, 0.33254433
17130.0, 0.33253455
17140.0, 0.33252478
17150.0, 0.33251503
17160.0, 0.3325053
17170.0, 0.33249557
17180.0, 0.33248588
17190.0, 0.33247623
17200.0, 0.33246654
17210.0, 0.33245695
17220.0, 0.33244732
17230.0, 0.33243772
17240.0, 0.33242813
17250.0, 0.33241856
17260.0, 0.33240902
17270.0, 0.33239952
17280.0, 0.33239
17290.0, 0.33238053
17300.0, 0.33237106
17310.0, 0.3323616
17320.0, 0.3323522
17330.0, 0.33234277
17340.0, 0.3323334
17350.0, 0.332324
17360.0, 0.33231467
17370.0, 0.3323053
17380.0, 0.332296
17390.0, 0.33228672
17400.0, 0.33227742
17410.0, 0.33226815
17420.0, 0.3322589
17430.0, 0.3322497
17440.0, 0.3322405
17450.0, 0.33223128
17460.0, 0.33222213
17470.0, 0.33221298
17480.0, 0.33220384
17490.0, 0.33219472
17500.0, 0.33218563
17510.0, 0.33217654
17520.0, 0.33216748
17530.0, 0.33215842
17540.0, 0.33214942
17550.0, 0.3321404
17560.0, 0.3321314
17570.0, 0.33212242
17580.0, 0.33211347
17590.0, 0.33210453
17600.0, 0.3320956
17610.0, 0.3320867
17620.0, 0.33207783
17630.0, 0.33206895
17640.0, 0.3320601
17650.0, 0.33205125
17660.0, 0.33204246
17670.0, 0.33203363
17680.0, 0.33202487
17690.0, 0.33201608
17700.0, 0.33200735
17710.0, 0.33199862
17720.0, 0.3319899
17730.0, 0.3319812
17740.0, 0.33197254
17750.0, 0.33196387
17760.0, 0.33195522
17770.0, 0.3319466
17780.0, 0.331938
17790.0, 0.3319294
17800.0, 0.33192083
17810.0, 0.33191225
17820.0, 0.33190373
17830.0, 0.3318952
17840.0, 0.33188668
17850.0, 0.3318782
17860.0, 0.33186972
17870.0, 0.33186126
17880.0, 0.3318528
17890.0, 0.3318444
17900.0, 0.331836
17910.0, 0.33182758
17920.0, 0.3318192
17930.0, 0.33181086
17940.0, 0.33180252
17950.0, 0.33179417
17960.0, 0.3317859
17970.0, 0.33177757
17980.0, 0.3317693
17990.0, 0.33176106
18000.0, 0.3317528
18010.0, 0.33174458
18020.0, 0.33173636
18030.0, 0.33172816
18040.0, 0.33172
18050.0, 0.33171183
18060.0, 0.33170366
18070.0, 0.33169556
18080.0, 0.33168742
18090.0, 0.3316793
18100.0, 0.33167124
18110.0, 0.33166316
18120.0, 0.33165514
18130.0, 0.3316471
18140.0, 0.33163908
18150.0, 0.33163106
18160.0, 0.33162308
18170.0, 0.33161512
18180.0, 0.33160716
18190.0, 0.3315992
18200.0, 0.33159128
18210.0, 0.33158338
18220.0, 0.33157548
18230.0, 0.33156762
18240.0, 0.33155975
18250.0, 0.3315519
18260.0, 0.33154407
18270.0, 0.33153626
18280.0, 0.33152846
18290.0, 0.33152068
18300.0, 0.3315129
18310.0, 0.33150512
18320.0, 0.3314974
18330.0, 0.33148968
18340.0, 0.33148196
18350.0, 0.33147427
18360.0, 0.3314666
18370.0, 0.33145893
18380.0, 0.33145127
18390.0, 0.33144364
18400.0, 0.33143604
18410.0, 0.33142844
18420.0, 0.33142084
18430.0, 0.33141327
18440.0, 0.3314057
18450.0, 0.33139816
18460.0, 0.33139065
18470.0, 0.33138314
18480.0, 0.33137563
18490.0, 0.33136815
18500.0, 0.33136067
18510.0, 0.33135322
18520.0, 0.33134577
18530.0, 0.33133835
18540.0, 0.33133096
18550.0, 0.33132356
18560.0, 0.33131617
18570.0, 0.3313088
18580.0, 0.33130145
18590.0, 0.33129412
18600.0, 0.3312868
18610.0, 0.3312795
18620.0, 0.33127218
18630.0, 0.3312649
18640.0, 0.33125767
18650.0, 0.3312504
18660.0, 0.3312432
18670.0, 0.33123595
18680.0, 0.33122873
18690.0, 0.33122155
18700.0, 0.33121437
18710.0, 0.33120722
18720.0, 0.33120006
18730.0, 0.3311929
18740.0, 0.3311858
18750.0, 0.3311787
18760.0, 0.3311716
18770.0, 0.3311645
18780.0, 0.33115745
18790.0, 0.33115038
18800.0, 0.33114335
18810.0, 0.33113632
18820.0, 0.3311293
18830.0, 0.3311223
18840.0, 0.33111534
18850.0, 0.33110836
18860.0, 0.33110142
18870.0, 0.33109447
18880.0, 0.33108753
18890.0, 0.33108065
18900.0, 0.33107373
18910.0, 0.33106685
18920.0, 0.33105996
18930.0, 0.3310531
18940.0, 0.33104628
18950.0, 0.33103943
18960.0, 0.33103263
18970.0, 0.3310258
18980.0, 0.331019
18990.0, 0.33101225
19000.0, 0.33100548
19010.0, 0.33099872
19020.0, 0.33099198
19030.0, 0.33098525
19040.0, 0.33097854
19050.0, 0.33097184
19060.0, 0.33096516
19070.0, 0.3309585
19080.0, 0.33095184
19090.0, 0.3309452
19100.0, 0.33093855
19110.0, 0.33093193
19120.0, 0.33092535
19130.0, 0.33091873
19140.0, 0.33091214
19150.0, 0.3309056
19160.0, 0.33089903
19170.0, 0.3308925
19180.0, 0.33088598
19190.0, 0.33087945
19200.0, 0.33087295
19210.0, 0.33086646
19220.0, 0.33086
19230.0, 0.33085352
19240.0, 0.33084705
19250.0, 0.33084062
19260.0, 0.3308342
19270.0, 0.33082777
19280.0, 0.3308214
19290.0, 0.33081502
19300.0, 0.3308086
19310.0, 0.33080226
19320.0, 0.3307959
19330.0, 0.33078957
19340.0, 0.33078325
19350.0, 0.33077693
19360.0, 0.33077064
19370.0, 0.33076435
19380.0, 0.33075806
19390.0, 0.3307518
19400.0, 0.33074558
19410.0, 0.33073932
19420.0, 0.33073312
19430.0, 0.3307269
19440.0, 0.3307207
19450.0, 0.3307145
19460.0, 0.33070832
19470.0, 0.33070216
19480.0, 0.33069602
19490.0, 0.33068988
19500.0, 0.33068374
19510.0, 0.33067763
19520.0, 0.33067152
19530.0, 0.33066544
19540.0, 0.33065936
19550.0, 0.33065328
19560.0, 0.33064723
19570.0, 0.33064118
19580.0, 0.33063516
19590.0, 0.33062914
19600.0, 0.33062312
19610.0, 0.33061713
19620.0, 0.33061114
19630.0, 0.33060518
19640.0, 0.33059922
19650.0, 0.33059326
19660.0, 0.33058736
19670.0, 0.33058143
19680.0, 0.3305755
19690.0, 0.3305696
19700.0, 0.33056372
19710.0, 0.33055785
19720.0, 0.33055198
19730.0, 0.3305461
19740.0, 0.33054027
19750.0, 0.33053446
19760.0, 0.33052862
19770.0, 0.3305228
19780.0, 0.33051702
19790.0, 0.33051124
19800.0, 0.33050546
19810.0, 0.3304997
19820.0, 0.33049396
19830.0, 0.3304882
19840.0, 0.33048248
19850.0, 0.33047676
19860.0, 0.33047104
19870.0, 0.33046535
19880.0, 0.33045968
19890.0, 0.33045402
19900.0, 0.33044836
19910.0, 0.3304427
19920.0, 0.33043706
19930.0, 0.33043143
19940.0, 0.33042583
19950.0, 0.33042023
19960.0, 0.33041462
19970.0, 0.33040905
19980.0, 0.33040348
19990.0, 0.3303979
20000.0, 0.33039236
20010.0, 0.33038682
20020.0, 0.3303813
20030.0, 0.33037576
20040.0, 0.33037028
20050.0, 0.3303648
20060.0, 0.3303593
20070.0, 0.33035383
20080.0, 0.33034837
20090.0, 0.33034292
20100.0, 0.33033746
20110.0, 0.33033204
20120.0, 0.33032662
20130.0, 0.33032122
20140.0, 0.33031583
20150.0, 0.33031043
20160.0, 0.33030504
20170.0, 0.33029968
20180.0, 0.33029434
20190.0, 0.330289
20200.0, 0.33028367
20210.0, 0.33027834
20220.0, 0.33027303
20230.0, 0.33026773
20240.0, 0.33026242
20250.0, 0.33025715
20260.0, 0.33025187
20270.0, 0.33024663
20280.0, 0.33024138
20290.0, 0.33023614
20300.0, 0.3302309
20310.0, 0.33022568
20320.0, 0.3302205
20330.0, 0.33021528
20340.0, 0.3302101
20350.0, 0.3302049
20360.0, 0.33019975
20370.0, 0.3301946
20380.0, 0.33018944
20390.0, 0.3301843
20400.0, 0.33017918
20410.0, 0.33017406
20420.0, 0.33016896
20430.0, 0.33016387
20440.0, 0.3301588
20450.0, 0.3301537
20460.0, 0.33014864
20470.0, 0.3301436
20480.0, 0.33013853
20490.0, 0.3301335
20500.0, 0.3301285
20510.0, 0.33012345
20520.0, 0.33011845
20530.0, 0.33011347
20540.0, 0.3301085
20550.0, 0.33010352
20560.0, 0.33009854
20570.0, 0.3300936
20580.0, 0.33008865
20590.0, 0.3300837
20600.0, 0.33007878
20610.0, 0.33007386
20620.0, 0.33006895
20630.0, 0.33006406
20640.0, 0.33005917
20650.0, 0.33005428
20660.0, 0.33004943
20670.0, 0.33004457
20680.0, 0.3300397
20690.0, 0.33003488
20700.0, 0.33003005
20710.0, 0.33002523
20720.0, 0.33002043
20730.0, 0.33001563
20740.0, 0.33001083
20750.0, 0.33000603
20760.0, 0.33000126
20770.0, 0.3299965
20780.0, 0.32999176
20790.0, 0.32998702
20800.0, 0.32998228
20810.0, 0.32997754
20820.0, 0.32997283
20830.0, 0.32996812
20840.0, 0.32996345
20850.0, 0.32995874
20860.0, 0.32995406
20870.0, 0.32994938
20880.0, 0.32994473
20890.0, 0.32994008
20900.0, 0.32993546
20910.0, 0.3299308
20920.0, 0.3299262
20930.0, 0.32992157
20940.0, 0.32991698
20950.0, 0.3299124
20960.0, 0.32990777
20970.0, 0.32990322
20980.0, 0.32989863
20990.0, 0.3298941
21000.0, 0.32988954
21010.0, 0.329885
21020.0, 0.32988045
21030.0, 0.32987595
21040.0, 0.32987142
21050.0, 0.32986692
21060.0, 0.32986242
21070.0, 0.32985795
21080.0, 0.32985345
21090.0, 0.32984897
21100.0, 0.32984453
21110.0, 0.32984006
21120.0, 0.32983562
21130.0, 0.32983118
21140.0, 0.32982677
21150.0, 0.32982236
21160.0, 0.32981795
21170.0, 0.32981354
21180.0, 0.32980916
21190.0, 0.32980478
21200.0, 0.3298004
21210.0, 0.32979605
21220.0, 0.3297917
21230.0, 0.32978734
21240.0, 0.329783
21250.0, 0.32977867
21260.0, 0.32977435
21270.0, 0.32977003
21280.0, 0.32976574
21290.0, 0.32976145
21300.0, 0.32975715
21310.0, 0.32975286
21320.0, 0.3297486
21330.0, 0.32974434
21340.0, 0.32974008
21350.0, 0.32973585
21360.0, 0.3297316
21370.0, 0.32972738
21380.0, 0.32972315
21390.0, 0.32971895
21400.0, 0.32971475
21410.0, 0.32971054
21420.0, 0.32970637
21430.0, 0.3297022
21440.0, 0.32969803
21450.0, 0.32969385
21460.0, 0.3296897
21470.0, 0.32968557
21480.0, 0.32968143
21490.0, 0.32967728
21500.0, 0.32967317
21510.0, 0.32966906
21520.0, 0.32966498
21530.0, 0.32966086
21540.0, 0.32965678
21550.0, 0.3296527
21560.0, 0.3296486
21570.0, 0.32964456
21580.0, 0.3296405
21590.0, 0.32963645
21600.0, 0.32963243
21610.0, 0.3296284
21620.0, 0.32962438
21630.0, 0.32962036
21640.0, 0.32961634
21650.0, 0.32961234
21660.0, 0.32960835
21670.0, 0.3296044
21680.0, 0.3296004
21690.0, 0.32959643
21700.0, 0.32959247
21710.0, 0.32958853
21720.0, 0.32958457
21730.0, 0.32958063
21740.0, 0.32957673
21750.0, 0.3295728
21760.0, 0.3295689
21770.0, 0.329565
21780.0, 0.32956108
21790.0, 0.3295572
21800.0, 0.3295533
21810.0, 0.32954943
21820.0, 0.3295456
21830.0, 0.3295417
21840.0, 0.32953787
21850.0, 0.32953402
21860.0, 0.32953018
21870.0, 0.32952636
21880.0, 0.32952255
21890.0, 0.32951874
21900.0, 0.32951492
21910.0, 0.3295111
21920.0, 0.32950732
21930.0, 0.32950354
21940.0, 0.32949978
21950.0, 0.329496
21960.0, 0.32949224
21970.0, 0.3294885
21980.0, 0.32948476
21990.0, 0.329481
22000.0, 0.32947728
22010.0, 0.32947356
22020.0, 0.32946983
22030.0, 0.32946613
22040.0, 0.32946244
22050.0, 0.32945874
22060.0, 0.32945508
22070.0, 0.32945138
22080.0, 0.32944772
22090.0, 0.32944405
22100.0, 0.3294404
22110.0, 0.32943675
22120.0, 0.3294331
22130.0, 0.32942945
22140.0, 0.32942584
22150.0, 0.3294222
22160.0, 0.3294186
22170.0, 0.329415
22180.0, 0.32941142
22190.0, 0.3294078
22200.0, 0.32940423
22210.0, 0.32940066
22220.0, 0.32939708
22230.0, 0.3293935
22240.0, 0.32938996
22250.0, 0.3293864
22260.0, 0.32938287
22270.0, 0.32937932
22280.0, 0.3293758
22290.0, 0.3293723
22300.0, 0.32936877
22310.0, 0.32936525
22320.0, 0.32936177
22330.0, 0.32935828
22340.0, 0.32935476
22350.0, 0.3293513
22360.0, 0.32934782
22370.0, 0.32934436
22380.0, 0.3293409
22390.0, 0.32933745
22400.0, 0.32933402
22410.0, 0.32933056
22420.0, 0.32932714
22430.0, 0.3293237
22440.0, 0.32932028
22450.0, 0.32931688
22460.0, 0.3293135
22470.0, 0.3293101
22480.0, 0.3293067
22490.0, 0.32930332
22500.0, 0.32929993
22510.0, 0.32929656
22520.0, 0.3292932
22530.0, 0.32928985
22540.0, 0.3292865
22550.0, 0.32928315
22560.0, 0.3292798
22570.0, 0.32927647
22580.0, 0.32927316
22590.0, 0.32926983
22600.0, 0.32926655
22610.0, 0.32926324
22620.0, 0.32925993
22630.0, 0.32925662
22640.0, 0.32925335
22650.0, 0.32925007
22660.0, 0.32924682
22670.0, 0.32924354
22680.0, 0.3292403
22690.0, 0.32923704
22700.0, 0.3292338
22710.0, 0.32923055
22720.0, 0.32922733
22730.0, 0.3292241
22740.0, 0.32922086
22750.0, 0.32921764
22760.0, 0.32921445
22770.0, 0.32921126
22780.0, 0.32920808
22790.0, 0.32920486
22800.0, 0.3292017
22810.0, 0.3291985
22820.0, 0.32919535
22830.0, 0.3291922
22840.0, 0.32918903
22850.0, 0.32918587
22860.0, 0.32918274
22870.0, 0.3291796
22880.0, 0.32917646
22890.0, 0.32917336
22900.0, 0.32917023
22910.0, 0.3291671
22920.0, 0.329164
22930.0, 0.3291609
22940.0, 0.32915783
22950.0, 0.32915473
22960.0, 0.32915166
22970.0, 0.32914856
22980.0, 0.3291455
22990.0, 0.32914242
23000.0, 0.32913938
23010.0, 0.3291363
23020.0, 0.32913327
23030.0, 0.32913023
23040.0, 0.32912722
23050.0, 0.32912418
23060.0, 0.32912117
23070.0, 0.32911813
23080.0, 0.32911515
23090.0, 0.32911214
23100.0, 0.32910913
23110.0, 0.32910615
23120.0, 0.32910317
23130.0, 0.3291002
23140.0, 0.3290972
23150.0, 0.32909426
23160.0, 0.32909128
23170.0, 0.32908833
23180.0, 0.32908538
23190.0, 0.32908243
23200.0, 0.3290795
23210.0, 0.32907656
23220.0, 0.32907364
23230.0, 0.32907072
23240.0, 0.3290678
23250.0, 0.3290649
23260.0, 0.32906199
23270.0, 0.3290591
23280.0, 0.3290562
23290.0, 0.3290533
23300.0, 0.32905045
23310.0, 0.32904756
23320.0, 0.3290447
23330.0, 0.32904184
23340.0, 0.32903898
