Energy (in eV), backscattering yield of material ka2k-NASCAP at incidence 20.0 degree
11690.0, 0.0764696
11700.0, 0.07644822
11710.0, 0.07642689
11720.0, 0.0764056
11730.0, 0.07638436
11740.0, 0.076363154
11750.0, 0.076341994
11760.0, 0.07632087
11770.0, 0.076299794
11780.0, 0.07627876
11790.0, 0.07625776
11800.0, 0.07623681
11810.0, 0.07621589
11820.0, 0.076195024
11830.0, 0.07617419
11840.0, 0.076153405
11850.0, 0.07613266
11860.0, 0.07611196
11870.0, 0.0760913
11880.0, 0.07607067
11890.0, 0.07605009
11900.0, 0.07602954
11910.0, 0.07600904
11920.0, 0.075988576
11930.0, 0.07596816
11940.0, 0.07594778
11950.0, 0.075927444
11960.0, 0.07590714
11970.0, 0.07588689
11980.0, 0.07586666
11990.0, 0.075846486
12000.0, 0.07582635
12010.0, 0.075806245
12020.0, 0.075786196
12030.0, 0.075766176
12040.0, 0.07574619
12050.0, 0.075726256
12060.0, 0.07570635
12070.0, 0.07568649
12080.0, 0.07566667
12090.0, 0.07564689
12100.0, 0.07562714
12110.0, 0.07560744
12120.0, 0.07558778
12130.0, 0.075568154
12140.0, 0.07554856
12150.0, 0.07552902
12160.0, 0.0755095
12170.0, 0.075490035
12180.0, 0.0754706
12190.0, 0.07545121
12200.0, 0.07543185
12210.0, 0.075412534
12220.0, 0.07539326
12230.0, 0.075374015
12240.0, 0.07535481
12250.0, 0.075335644
12260.0, 0.07531652
12270.0, 0.07529743
12280.0, 0.07527838
12290.0, 0.07525937
12300.0, 0.075240396
12310.0, 0.07522146
12320.0, 0.075202554
12330.0, 0.07518369
12340.0, 0.07516487
12350.0, 0.07514608
12360.0, 0.075127326
12370.0, 0.07510861
12380.0, 0.07508994
12390.0, 0.0750713
12400.0, 0.07505269
12410.0, 0.07503413
12420.0, 0.0750156
12430.0, 0.074997105
12440.0, 0.07497866
12450.0, 0.07496023
12460.0, 0.07494185
12470.0, 0.07492351
12480.0, 0.074905194
12490.0, 0.07488692
12500.0, 0.07486869
12510.0, 0.074850485
12520.0, 0.07483233
12530.0, 0.07481419
12540.0, 0.074796095
12550.0, 0.07477804
12560.0, 0.07476002
12570.0, 0.074742034
12580.0, 0.074724086
12590.0, 0.074706174
12600.0, 0.07468829
12610.0, 0.07467045
12620.0, 0.07465264
12630.0, 0.074634865
12640.0, 0.07461713
12650.0, 0.07459943
12660.0, 0.074581765
12670.0, 0.07456413
12680.0, 0.07454653
12690.0, 0.07452898
12700.0, 0.07451144
12710.0, 0.074493945
12720.0, 0.074476495
12730.0, 0.07445907
12740.0, 0.07444168
12750.0, 0.07442433
12760.0, 0.074407004
12770.0, 0.07438972
12780.0, 0.07437247
12790.0, 0.07435525
12800.0, 0.07433807
12810.0, 0.07432092
12820.0, 0.074303806
12830.0, 0.07428672
12840.0, 0.07426968
12850.0, 0.074252665
12860.0, 0.074235685
12870.0, 0.074218735
12880.0, 0.07420183
12890.0, 0.07418495
12900.0, 0.0741681
12910.0, 0.07415129
12920.0, 0.074134514
12930.0, 0.074117765
12940.0, 0.07410105
12950.0, 0.07408437
12960.0, 0.074067734
12970.0, 0.07405112
12980.0, 0.07403454
12990.0, 0.074017994
13000.0, 0.07400148
13010.0, 0.073985
13020.0, 0.07396855
13030.0, 0.07395213
13040.0, 0.07393575
13050.0, 0.07391939
13060.0, 0.07390308
13070.0, 0.07388679
13080.0, 0.07387054
13090.0, 0.07385432
13100.0, 0.07383813
13110.0, 0.07382197
13120.0, 0.073805846
13130.0, 0.07378975
13140.0, 0.0737737
13150.0, 0.07375766
13160.0, 0.07374167
13170.0, 0.0737257
13180.0, 0.07370976
13190.0, 0.073693864
13200.0, 0.073677994
13210.0, 0.073662154
13220.0, 0.073646344
13230.0, 0.07363057
13240.0, 0.07361483
13250.0, 0.07359911
13260.0, 0.07358343
13270.0, 0.07356778
13280.0, 0.073552154
13290.0, 0.07353657
13300.0, 0.073521
13310.0, 0.07350548
13320.0, 0.07348999
13330.0, 0.07347452
13340.0, 0.07345908
13350.0, 0.07344367
13360.0, 0.0734283
13370.0, 0.073412955
13380.0, 0.073397644
13390.0, 0.07338236
13400.0, 0.073367104
13410.0, 0.07335189
13420.0, 0.07333669
13430.0, 0.07332153
13440.0, 0.0733064
13450.0, 0.073291294
13460.0, 0.07327622
13470.0, 0.07326119
13480.0, 0.07324617
13490.0, 0.07323119
13500.0, 0.07321624
13510.0, 0.07320131
13520.0, 0.07318642
13530.0, 0.073171556
13540.0, 0.07315672
13550.0, 0.07314192
13560.0, 0.07312714
13570.0, 0.0731124
13580.0, 0.073097676
13590.0, 0.07308299
13600.0, 0.073068336
13610.0, 0.0730537
13620.0, 0.0730391
13630.0, 0.07302453
13640.0, 0.07300999
13650.0, 0.07299548
13660.0, 0.07298099
13670.0, 0.07296653
13680.0, 0.07295211
13690.0, 0.072937705
13700.0, 0.07292334
13710.0, 0.072909
13720.0, 0.072894685
13730.0, 0.072880395
13740.0, 0.07286614
13750.0, 0.07285191
13760.0, 0.07283772
13770.0, 0.07282355
13780.0, 0.0728094
13790.0, 0.07279529
13800.0, 0.0727812
13810.0, 0.07276714
13820.0, 0.07275311
13830.0, 0.0727391
13840.0, 0.072725125
13850.0, 0.07271118
13860.0, 0.07269726
13870.0, 0.072683364
13880.0, 0.0726695
13890.0, 0.07265566
13900.0, 0.07264185
13910.0, 0.07262807
13920.0, 0.07261431
13930.0, 0.07260059
13940.0, 0.07258689
13950.0, 0.072573215
13960.0, 0.072559565
13970.0, 0.072545946
13980.0, 0.072532356
13990.0, 0.07251879
14000.0, 0.07250525
14010.0, 0.07249174
14020.0, 0.07247826
14030.0, 0.0724648
14040.0, 0.07245137
14050.0, 0.072437964
14060.0, 0.07242458
14070.0, 0.07241123
14080.0, 0.07239791
14090.0, 0.07238461
14100.0, 0.07237134
14110.0, 0.072358094
14120.0, 0.07234488
14130.0, 0.07233168
14140.0, 0.07231852
14150.0, 0.072305374
14160.0, 0.07229226
14170.0, 0.07227917
14180.0, 0.07226611
14190.0, 0.07225308
14200.0, 0.07224006
14210.0, 0.072227076
14220.0, 0.07221412
14230.0, 0.072201185
14240.0, 0.07218828
14250.0, 0.0721754
14260.0, 0.07216254
14270.0, 0.07214971
14280.0, 0.07213691
14290.0, 0.07212412
14300.0, 0.072111376
14310.0, 0.07209864
14320.0, 0.07208594
14330.0, 0.07207326
14340.0, 0.07206061
14350.0, 0.07204798
14360.0, 0.07203538
14370.0, 0.072022796
14380.0, 0.07201025
14390.0, 0.07199772
14400.0, 0.071985215
14410.0, 0.071972735
14420.0, 0.071960285
14430.0, 0.07194786
14440.0, 0.07193545
14450.0, 0.07192307
14460.0, 0.07191072
14470.0, 0.071898386
14480.0, 0.07188608
14490.0, 0.0718738
14500.0, 0.07186154
14510.0, 0.07184931
14520.0, 0.0718371
14530.0, 0.071824916
14540.0, 0.07181276
14550.0, 0.07180062
14560.0, 0.07178851
14570.0, 0.07177642
14580.0, 0.07176436
14590.0, 0.07175232
14600.0, 0.0717403
14610.0, 0.07172831
14620.0, 0.071716346
14630.0, 0.0717044
14640.0, 0.07169248
14650.0, 0.07168058
14660.0, 0.071668714
14670.0, 0.07165686
14680.0, 0.07164504
14690.0, 0.071633235
14700.0, 0.071621455
14710.0, 0.0716097
14720.0, 0.07159797
14730.0, 0.07158626
14740.0, 0.071574576
14750.0, 0.07156291
14760.0, 0.07155127
14770.0, 0.071539655
14780.0, 0.07152806
14790.0, 0.07151649
14800.0, 0.07150494
14810.0, 0.071493424
14820.0, 0.07148192
14830.0, 0.07147044
14840.0, 0.07145899
14850.0, 0.07144756
14860.0, 0.071436144
14870.0, 0.07142476
14880.0, 0.0714134
14890.0, 0.07140205
14900.0, 0.07139073
14910.0, 0.07137944
14920.0, 0.071368165
14930.0, 0.07135691
14940.0, 0.07134568
14950.0, 0.071334474
14960.0, 0.07132329
14970.0, 0.07131212
14980.0, 0.07130098
14990.0, 0.07128987
15000.0, 0.071278766
15010.0, 0.071267694
15020.0, 0.071256645
15030.0, 0.07124561
15040.0, 0.071234606
15050.0, 0.07122362
15060.0, 0.07121266
15070.0, 0.07120171
15080.0, 0.07119079
15090.0, 0.07117989
15100.0, 0.07116901
15110.0, 0.071158156
15120.0, 0.07114732
15130.0, 0.071136504
15140.0, 0.071125716
15150.0, 0.07111495
15160.0, 0.0711042
15170.0, 0.07109348
15180.0, 0.07108277
15190.0, 0.07107208
15200.0, 0.07106142
15210.0, 0.07105077
15220.0, 0.07104015
15230.0, 0.07102956
15240.0, 0.07101898
15250.0, 0.071008414
15260.0, 0.07099788
15270.0, 0.070987366
15280.0, 0.070976876
15290.0, 0.0709664
15300.0, 0.07095595
15310.0, 0.07094551
15320.0, 0.0709351
15330.0, 0.07092471
15340.0, 0.070914336
15350.0, 0.07090399
15360.0, 0.07089366
15370.0, 0.07088335
15380.0, 0.07087307
15390.0, 0.07086279
15400.0, 0.07085255
15410.0, 0.07084232
15420.0, 0.07083211
15430.0, 0.070821926
15440.0, 0.07081176
15450.0, 0.070801616
15460.0, 0.07079149
15470.0, 0.07078139
15480.0, 0.0707713
15490.0, 0.07076123
15500.0, 0.07075119
15510.0, 0.07074117
15520.0, 0.07073116
15530.0, 0.07072117
15540.0, 0.07071121
15550.0, 0.070701264
15560.0, 0.07069134
15570.0, 0.07068143
15580.0, 0.07067155
15590.0, 0.07066168
15600.0, 0.07065183
15610.0, 0.07064201
15620.0, 0.0706322
15630.0, 0.07062241
15640.0, 0.07061264
15650.0, 0.070602894
15660.0, 0.07059316
15670.0, 0.07058345
15680.0, 0.07057376
15690.0, 0.070564084
15700.0, 0.070554435
15710.0, 0.070544794
15720.0, 0.07053518
15730.0, 0.07052559
15740.0, 0.07051601
15750.0, 0.07050645
15760.0, 0.07049692
15770.0, 0.070487395
15780.0, 0.070477895
15790.0, 0.07046841
15800.0, 0.07045895
15810.0, 0.07044951
15820.0, 0.070440084
15830.0, 0.07043068
15840.0, 0.07042129
15850.0, 0.07041192
15860.0, 0.07040257
15870.0, 0.070393234
15880.0, 0.07038393
15890.0, 0.07037463
15900.0, 0.070365354
15910.0, 0.07035609
15920.0, 0.070346855
15930.0, 0.07033764
15940.0, 0.07032844
15950.0, 0.07031925
15960.0, 0.070310086
15970.0, 0.07030094
15980.0, 0.07029181
15990.0, 0.0702827
16000.0, 0.0702736
16010.0, 0.070264526
16020.0, 0.07025547
16030.0, 0.070246436
16040.0, 0.070237406
16050.0, 0.070228405
16060.0, 0.07021942
16070.0, 0.07021046
16080.0, 0.0702015
16090.0, 0.070192575
16100.0, 0.07018366
16110.0, 0.07017476
16120.0, 0.07016589
16130.0, 0.07015702
16140.0, 0.07014818
16150.0, 0.070139356
16160.0, 0.07013055
16170.0, 0.07012176
16180.0, 0.07011298
16190.0, 0.07010423
16200.0, 0.070095494
16210.0, 0.07008677
16220.0, 0.07007807
16230.0, 0.07006938
16240.0, 0.070060715
16250.0, 0.07005206
16260.0, 0.07004343
16270.0, 0.07003481
16280.0, 0.07002621
16290.0, 0.07001763
16300.0, 0.07000906
16310.0, 0.070000514
16320.0, 0.06999198
16330.0, 0.06998347
16340.0, 0.06997497
16350.0, 0.06996649
16360.0, 0.069958024
16370.0, 0.069949575
16380.0, 0.06994115
16390.0, 0.06993273
16400.0, 0.06992434
16410.0, 0.06991596
16420.0, 0.06990759
16430.0, 0.069899246
16440.0, 0.06989092
16450.0, 0.0698826
16460.0, 0.0698743
16470.0, 0.069866024
16480.0, 0.06985776
16490.0, 0.06984951
16500.0, 0.06984128
16510.0, 0.06983307
16520.0, 0.06982487
16530.0, 0.069816686
16540.0, 0.06980852
16550.0, 0.06980037
16560.0, 0.06979224
16570.0, 0.06978412
16580.0, 0.06977602
16590.0, 0.06976794
16600.0, 0.06975987
16610.0, 0.069751814
16620.0, 0.069743775
16630.0, 0.06973576
16640.0, 0.06972775
16650.0, 0.06971976
16660.0, 0.06971179
16670.0, 0.06970383
16680.0, 0.06969589
16690.0, 0.06968797
16700.0, 0.06968006
16710.0, 0.06967216
16720.0, 0.069664285
16730.0, 0.069656424
16740.0, 0.06964858
16750.0, 0.06964074
16760.0, 0.06963293
16770.0, 0.06962513
16780.0, 0.069617346
16790.0, 0.069609575
16800.0, 0.06960183
16810.0, 0.069594085
16820.0, 0.06958636
16830.0, 0.069578655
16840.0, 0.069570966
16850.0, 0.069563285
16860.0, 0.069555625
16870.0, 0.06954798
16880.0, 0.06954035
16890.0, 0.06953273
16900.0, 0.06952513
16910.0, 0.069517545
16920.0, 0.069509976
16930.0, 0.06950242
16940.0, 0.06949488
16950.0, 0.069487356
16960.0, 0.069479845
16970.0, 0.06947235
16980.0, 0.06946487
16990.0, 0.069457404
17000.0, 0.069449954
17010.0, 0.06944252
17020.0, 0.0694351
17030.0, 0.06942769
17040.0, 0.0694203
17050.0, 0.069412924
17060.0, 0.06940556
17070.0, 0.06939821
17080.0, 0.06939088
17090.0, 0.06938356
17100.0, 0.06937626
17110.0, 0.069368966
17120.0, 0.069361694
17130.0, 0.06935444
17140.0, 0.06934719
17150.0, 0.06933996
17160.0, 0.06933274
17170.0, 0.069325544
17180.0, 0.069318354
17190.0, 0.06931118
17200.0, 0.06930402
17210.0, 0.069296874
17220.0, 0.069289744
17230.0, 0.06928263
17240.0, 0.06927552
17250.0, 0.069268435
17260.0, 0.069261365
17270.0, 0.0692543
17280.0, 0.06924726
17290.0, 0.06924022
17300.0, 0.0692332
17310.0, 0.069226205
17320.0, 0.06921921
17330.0, 0.069212236
17340.0, 0.06920528
17350.0, 0.069198325
17360.0, 0.06919139
17370.0, 0.06918447
17380.0, 0.06917756
17390.0, 0.06917067
17400.0, 0.06916379
17410.0, 0.06915692
17420.0, 0.069150075
17430.0, 0.069143236
17440.0, 0.06913641
17450.0, 0.0691296
17460.0, 0.0691228
17470.0, 0.06911601
17480.0, 0.069109246
17490.0, 0.06910249
17500.0, 0.069095746
17510.0, 0.06908901
17520.0, 0.0690823
17530.0, 0.06907559
17540.0, 0.0690689
17550.0, 0.069062226
17560.0, 0.069055565
17570.0, 0.06904891
17580.0, 0.06904227
17590.0, 0.06903565
17600.0, 0.06902904
17610.0, 0.06902244
17620.0, 0.06901586
17630.0, 0.06900929
17640.0, 0.06900273
17650.0, 0.06899618
17660.0, 0.06898965
17670.0, 0.06898314
17680.0, 0.068976626
17690.0, 0.06897014
17700.0, 0.068963654
17710.0, 0.06895719
17720.0, 0.068950735
17730.0, 0.06894429
17740.0, 0.06893786
17750.0, 0.068931445
17760.0, 0.068925045
17770.0, 0.06891865
17780.0, 0.068912275
17790.0, 0.06890591
17800.0, 0.06889956
17810.0, 0.068893224
17820.0, 0.06888689
17830.0, 0.06888058
17840.0, 0.06887428
17850.0, 0.06886799
17860.0, 0.068861715
17870.0, 0.06885545
17880.0, 0.0688492
17890.0, 0.068842955
17900.0, 0.06883673
17910.0, 0.06883052
17920.0, 0.06882431
17930.0, 0.06881812
17940.0, 0.068811946
17950.0, 0.068805784
17960.0, 0.06879963
17970.0, 0.06879349
17980.0, 0.06878736
17990.0, 0.06878124
18000.0, 0.06877514
18010.0, 0.068769045
18020.0, 0.06876297
18030.0, 0.0687569
18040.0, 0.06875084
18050.0, 0.0687448
18060.0, 0.06873877
18070.0, 0.06873275
18080.0, 0.06872675
18090.0, 0.06872075
18100.0, 0.06871477
18110.0, 0.0687088
18120.0, 0.06870284
18130.0, 0.06869689
18140.0, 0.06869095
18150.0, 0.068685025
18160.0, 0.06867912
18170.0, 0.068673216
18180.0, 0.06866733
18190.0, 0.06866145
18200.0, 0.06865559
18210.0, 0.06864973
18220.0, 0.06864389
18230.0, 0.06863806
18240.0, 0.068632245
18250.0, 0.06862643
18260.0, 0.06862064
18270.0, 0.068614855
18280.0, 0.06860908
18290.0, 0.06860332
18300.0, 0.06859758
18310.0, 0.06859184
18320.0, 0.06858611
18330.0, 0.0685804
18340.0, 0.06857469
18350.0, 0.068569
18360.0, 0.06856332
18370.0, 0.06855765
18380.0, 0.068551995
18390.0, 0.06854635
18400.0, 0.06854071
18410.0, 0.06853508
18420.0, 0.06852947
18430.0, 0.06852387
18440.0, 0.06851827
18450.0, 0.0685127
18460.0, 0.06850713
18470.0, 0.06850157
18480.0, 0.068496026
18490.0, 0.06849049
18500.0, 0.06848496
18510.0, 0.06847945
18520.0, 0.06847395
18530.0, 0.06846846
18540.0, 0.068462975
18550.0, 0.06845751
18560.0, 0.06845205
18570.0, 0.0684466
18580.0, 0.06844116
18590.0, 0.068435736
18600.0, 0.06843033
18610.0, 0.06842492
18620.0, 0.06841952
18630.0, 0.06841414
18640.0, 0.068408765
18650.0, 0.06840341
18660.0, 0.06839806
18670.0, 0.06839272
18680.0, 0.06838739
18690.0, 0.06838207
18700.0, 0.06837676
18710.0, 0.06837146
18720.0, 0.06836618
18730.0, 0.068360895
18740.0, 0.068355635
18750.0, 0.068350375
18760.0, 0.06834513
18770.0, 0.0683399
18780.0, 0.06833467
18790.0, 0.06832945
18800.0, 0.06832425
18810.0, 0.06831906
18820.0, 0.068313874
18830.0, 0.0683087
18840.0, 0.06830354
18850.0, 0.06829839
18860.0, 0.06829325
18870.0, 0.06828812
18880.0, 0.06828299
18890.0, 0.06827788
18900.0, 0.068272784
18910.0, 0.068267696
18920.0, 0.068262614
18930.0, 0.06825754
18940.0, 0.06825248
18950.0, 0.06824743
18960.0, 0.06824239
18970.0, 0.068237364
18980.0, 0.06823234
18990.0, 0.068227336
19000.0, 0.06822234
19010.0, 0.068217345
19020.0, 0.06821237
19030.0, 0.0682074
19040.0, 0.068202436
19050.0, 0.06819748
19060.0, 0.06819254
19070.0, 0.06818761
19080.0, 0.06818269
19090.0, 0.06817778
19100.0, 0.06817288
19110.0, 0.06816799
19120.0, 0.068163104
19130.0, 0.06815823
19140.0, 0.068153374
19150.0, 0.068148516
19160.0, 0.06814368
19170.0, 0.068138845
19180.0, 0.06813402
19190.0, 0.06812921
19200.0, 0.0681244
19210.0, 0.06811961
19220.0, 0.068114825
19230.0, 0.06811005
19240.0, 0.06810528
19250.0, 0.06810053
19260.0, 0.06809577
19270.0, 0.068091035
19280.0, 0.06808631
19290.0, 0.068081595
19300.0, 0.068076886
19310.0, 0.068072185
19320.0, 0.06806749
19330.0, 0.06806281
19340.0, 0.06805814
19350.0, 0.06805348
19360.0, 0.06804882
19370.0, 0.06804418
19380.0, 0.068039544
19390.0, 0.06803492
19400.0, 0.0680303
19410.0, 0.06802569
19420.0, 0.0680211
19430.0, 0.06801651
19440.0, 0.068011925
19450.0, 0.06800736
19460.0, 0.0680028
19470.0, 0.067998245
19480.0, 0.0679937
19490.0, 0.06798916
19500.0, 0.06798464
19510.0, 0.067980126
19520.0, 0.06797562
19530.0, 0.06797112
19540.0, 0.06796663
19550.0, 0.06796215
19560.0, 0.06795768
19570.0, 0.067953214
19580.0, 0.067948766
19590.0, 0.06794432
19600.0, 0.06793988
19610.0, 0.06793545
19620.0, 0.06793103
19630.0, 0.06792663
19640.0, 0.06792223
19650.0, 0.06791784
19660.0, 0.06791345
19670.0, 0.06790908
19680.0, 0.06790471
19690.0, 0.06790035
19700.0, 0.06789601
19710.0, 0.06789167
19720.0, 0.067887336
19730.0, 0.067883015
19740.0, 0.0678787
19750.0, 0.067874394
19760.0, 0.0678701
19770.0, 0.06786581
19780.0, 0.067861535
19790.0, 0.067857265
19800.0, 0.067853004
19810.0, 0.06784875
19820.0, 0.0678445
19830.0, 0.06784026
19840.0, 0.06783604
19850.0, 0.06783182
19860.0, 0.067827605
19870.0, 0.0678234
19880.0, 0.06781921
19890.0, 0.06781502
19900.0, 0.06781085
19910.0, 0.067806676
19920.0, 0.06780251
19930.0, 0.06779836
19940.0, 0.06779422
19950.0, 0.067790076
19960.0, 0.06778595
19970.0, 0.06778183
19980.0, 0.067777716
19990.0, 0.06777362
20000.0, 0.06776952
20010.0, 0.06776543
20020.0, 0.067761354
20030.0, 0.067757286
20040.0, 0.06775322
20050.0, 0.067749165
20060.0, 0.06774512
20070.0, 0.06774108
20080.0, 0.06773705
20090.0, 0.06773303
20100.0, 0.06772901
20110.0, 0.067725
20120.0, 0.06772101
20130.0, 0.067717016
20140.0, 0.06771304
20150.0, 0.06770906
20160.0, 0.067705095
20170.0, 0.06770113
20180.0, 0.06769718
20190.0, 0.06769324
20200.0, 0.06768931
20210.0, 0.06768538
20220.0, 0.06768146
20230.0, 0.06767755
20240.0, 0.067673646
20250.0, 0.06766975
20260.0, 0.06766586
20270.0, 0.06766198
20280.0, 0.06765811
20290.0, 0.067654245
20300.0, 0.067650385
20310.0, 0.06764653
20320.0, 0.06764269
20330.0, 0.06763886
20340.0, 0.06763503
20350.0, 0.067631215
20360.0, 0.0676274
20370.0, 0.0676236
20380.0, 0.0676198
20390.0, 0.067616016
20400.0, 0.06761223
20410.0, 0.06760846
20420.0, 0.0676047
20430.0, 0.067600936
20440.0, 0.06759718
20450.0, 0.06759344
20460.0, 0.06758971
20470.0, 0.067585975
20480.0, 0.06758225
20490.0, 0.06757854
20500.0, 0.06757483
20510.0, 0.06757113
20520.0, 0.06756744
20530.0, 0.06756376
20540.0, 0.067560084
20550.0, 0.06755641
20560.0, 0.06755275
20570.0, 0.067549095
20580.0, 0.06754545
20590.0, 0.06754181
20600.0, 0.06753817
20610.0, 0.06753455
20620.0, 0.06753093
20630.0, 0.06752732
20640.0, 0.06752372
20650.0, 0.06752012
20660.0, 0.06751653
20670.0, 0.067512944
20680.0, 0.06750937
20690.0, 0.0675058
20700.0, 0.06750224
20710.0, 0.067498684
20720.0, 0.06749514
20730.0, 0.0674916
20740.0, 0.06748807
20750.0, 0.06748454
20760.0, 0.06748102
20770.0, 0.06747751
20780.0, 0.067474
20790.0, 0.067470506
20800.0, 0.06746702
20810.0, 0.06746353
20820.0, 0.06746006
20830.0, 0.06745659
20840.0, 0.06745312
20850.0, 0.06744967
20860.0, 0.06744622
20870.0, 0.067442775
20880.0, 0.06743934
20890.0, 0.067435905
20900.0, 0.067432486
20910.0, 0.06742907
20920.0, 0.06742567
20930.0, 0.06742226
20940.0, 0.067418866
20950.0, 0.06741548
20960.0, 0.0674121
20970.0, 0.067408726
20980.0, 0.06740536
20990.0, 0.067402
21000.0, 0.067398645
21010.0, 0.06739529
21020.0, 0.067391954
21030.0, 0.06738862
21040.0, 0.06738529
21050.0, 0.06738197
21060.0, 0.067378655
21070.0, 0.06737535
21080.0, 0.06737205
21090.0, 0.06736875
21100.0, 0.06736547
21110.0, 0.06736218
21120.0, 0.06735891
21130.0, 0.06735564
21140.0, 0.067352384
21150.0, 0.06734913
21160.0, 0.06734587
21170.0, 0.06734263
21180.0, 0.0673394
21190.0, 0.06733617
21200.0, 0.067332946
21210.0, 0.06732973
21220.0, 0.06732652
21230.0, 0.06732331
21240.0, 0.067320116
21250.0, 0.06731693
21260.0, 0.067313746
21270.0, 0.067310564
21280.0, 0.0673074
21290.0, 0.06730423
21300.0, 0.06730107
21310.0, 0.06729791
21320.0, 0.06729477
21330.0, 0.06729163
21340.0, 0.067288496
21350.0, 0.06728537
21360.0, 0.067282245
21370.0, 0.06727913
21380.0, 0.06727602
21390.0, 0.06727292
21400.0, 0.067269824
21410.0, 0.06726673
21420.0, 0.06726365
21430.0, 0.06726057
21440.0, 0.067257494
21450.0, 0.06725443
21460.0, 0.06725138
21470.0, 0.067248315
21480.0, 0.06724527
21490.0, 0.06724223
21500.0, 0.067239195
21510.0, 0.06723616
21520.0, 0.06723314
21530.0, 0.06723012
21540.0, 0.06722711
21550.0, 0.06722411
21560.0, 0.06722111
21570.0, 0.06721812
21580.0, 0.06721513
21590.0, 0.06721215
21600.0, 0.06720917
21610.0, 0.067206204
21620.0, 0.06720324
21630.0, 0.06720028
21640.0, 0.06719733
21650.0, 0.06719438
21660.0, 0.06719144
21670.0, 0.06718851
21680.0, 0.06718558
21690.0, 0.06718265
21700.0, 0.06717974
21710.0, 0.06717683
21720.0, 0.06717393
21730.0, 0.06717102
21740.0, 0.06716813
21750.0, 0.06716525
21760.0, 0.067162365
21770.0, 0.06715949
21780.0, 0.06715661
21790.0, 0.06715375
21800.0, 0.06715089
21810.0, 0.06714804
21820.0, 0.06714519
21830.0, 0.06714235
21840.0, 0.067139514
21850.0, 0.06713668
21860.0, 0.06713386
21870.0, 0.067131035
21880.0, 0.067128226
21890.0, 0.06712542
21900.0, 0.067122616
21910.0, 0.067119814
21920.0, 0.06711703
21930.0, 0.06711424
21940.0, 0.06711146
21950.0, 0.06710869
21960.0, 0.06710592
21970.0, 0.067103155
21980.0, 0.0671004
21990.0, 0.06709764
22000.0, 0.06709489
22010.0, 0.06709216
22020.0, 0.06708942
22030.0, 0.06708669
22040.0, 0.06708396
22050.0, 0.06708124
22060.0, 0.06707853
22070.0, 0.067075826
22080.0, 0.067073114
22090.0, 0.06707042
22100.0, 0.06706773
22110.0, 0.06706504
22120.0, 0.067062356
22130.0, 0.06705968
22140.0, 0.067057006
22150.0, 0.067054346
22160.0, 0.06705169
22170.0, 0.06704903
22180.0, 0.06704638
22190.0, 0.06704374
22200.0, 0.06704109
22210.0, 0.06703846
22220.0, 0.06703583
22230.0, 0.06703321
22240.0, 0.067030594
22250.0, 0.06702798
22260.0, 0.06702537
22270.0, 0.06702276
22280.0, 0.06702017
22290.0, 0.06701758
22300.0, 0.06701499
22310.0, 0.06701241
22320.0, 0.06700983
22330.0, 0.06700726
22340.0, 0.067004696
22350.0, 0.06700213
22360.0, 0.06699958
22370.0, 0.06699702
22380.0, 0.06699447
22390.0, 0.06699193
22400.0, 0.0669894
22410.0, 0.06698687
22420.0, 0.06698434
22430.0, 0.06698182
22440.0, 0.066979304
22450.0, 0.06697679
22460.0, 0.06697429
22470.0, 0.06697179
22480.0, 0.06696929
22490.0, 0.0669668
22500.0, 0.06696431
22510.0, 0.06696183
22520.0, 0.06695936
22530.0, 0.066956885
22540.0, 0.06695442
22550.0, 0.06695196
22560.0, 0.0669495
22570.0, 0.06694705
22580.0, 0.06694461
22590.0, 0.06694216
22600.0, 0.06693973
22610.0, 0.0669373
22620.0, 0.06693487
22630.0, 0.06693245
22640.0, 0.066930026
22650.0, 0.06692762
22660.0, 0.066925205
22670.0, 0.066922806
22680.0, 0.06692041
22690.0, 0.066918015
22700.0, 0.066915624
22710.0, 0.06691325
22720.0, 0.06691086
22730.0, 0.066908486
22740.0, 0.06690612
22750.0, 0.066903755
22760.0, 0.06690139
22770.0, 0.06689904
22780.0, 0.066896684
22790.0, 0.066894345
22800.0, 0.066892006
22810.0, 0.066889666
22820.0, 0.066887334
22830.0, 0.06688501
22840.0, 0.066882685
22850.0, 0.06688036
22860.0, 0.06687805
22870.0, 0.06687574
22880.0, 0.06687344
22890.0, 0.06687114
22900.0, 0.06686885
22910.0, 0.066866554
22920.0, 0.06686427
22930.0, 0.06686199
22940.0, 0.06685971
22950.0, 0.06685744
22960.0, 0.06685517
22970.0, 0.06685291
22980.0, 0.06685065
22990.0, 0.0668484
23000.0, 0.06684615
23010.0, 0.066843905
23020.0, 0.06684166
23030.0, 0.06683943
23040.0, 0.06683719
23050.0, 0.066834964
23060.0, 0.06683274
23070.0, 0.06683052
23080.0, 0.06682831
23090.0, 0.0668261
23100.0, 0.06682389
23110.0, 0.066821694
23120.0, 0.0668195
23130.0, 0.066817306
23140.0, 0.06681512
23150.0, 0.06681293
23160.0, 0.06681076
23170.0, 0.06680858
23180.0, 0.06680641
23190.0, 0.066804245
23200.0, 0.066802084
23210.0, 0.06679993
23220.0, 0.06679778
23230.0, 0.066795625
23240.0, 0.06679348
23250.0, 0.06679134
23260.0, 0.0667892
23270.0, 0.06678708
23280.0, 0.06678495
23290.0, 0.066782825
23300.0, 0.0667807
23310.0, 0.06677859
23320.0, 0.066776484
