Energy (in eV), backscattering yield of material ka2k-NASCAP at incidence 60.0 degree
23360.0, 0.23690063
23370.0, 0.2368967
23380.0, 0.23689274
23390.0, 0.23688881
23400.0, 0.2368849
23410.0, 0.23688099
23420.0, 0.23687708
23430.0, 0.23687318
23440.0, 0.23686929
23450.0, 0.2368654
23460.0, 0.23686154
23470.0, 0.23685767
23480.0, 0.23685381
23490.0, 0.23684995
23500.0, 0.2368461
23510.0, 0.23684227
23520.0, 0.23683845
23530.0, 0.23683463
23540.0, 0.23683082
23550.0, 0.236827
23560.0, 0.2368232
23570.0, 0.23681942
23580.0, 0.23681563
23590.0, 0.23681186
23600.0, 0.23680809
23610.0, 0.23680434
23620.0, 0.23680058
23630.0, 0.23679683
23640.0, 0.23679309
23650.0, 0.23678936
23660.0, 0.23678564
23670.0, 0.23678192
23680.0, 0.2367782
23690.0, 0.2367745
23700.0, 0.23677081
23710.0, 0.23676713
23720.0, 0.23676345
23730.0, 0.23675977
23740.0, 0.2367561
23750.0, 0.23675245
23760.0, 0.2367488
23770.0, 0.23674515
23780.0, 0.23674153
23790.0, 0.23673789
23800.0, 0.23673427
23810.0, 0.23673065
23820.0, 0.23672704
23830.0, 0.23672345
23840.0, 0.23671985
23850.0, 0.23671627
23860.0, 0.2367127
23870.0, 0.23670912
23880.0, 0.23670556
23890.0, 0.236702
23900.0, 0.23669843
23910.0, 0.2366949
23920.0, 0.23669137
23930.0, 0.23668784
23940.0, 0.23668431
23950.0, 0.23668079
23960.0, 0.23667729
23970.0, 0.23667379
23980.0, 0.23667029
23990.0, 0.2366668
24000.0, 0.23666333
24010.0, 0.23665984
24020.0, 0.23665638
24030.0, 0.23665293
24040.0, 0.23664947
24050.0, 0.23664601
24060.0, 0.23664258
24070.0, 0.23663914
24080.0, 0.23663571
24090.0, 0.2366323
24100.0, 0.23662889
24110.0, 0.2366255
24120.0, 0.2366221
24130.0, 0.2366187
24140.0, 0.23661532
24150.0, 0.23661193
24160.0, 0.23660855
24170.0, 0.2366052
24180.0, 0.23660183
24190.0, 0.23659848
24200.0, 0.23659514
24210.0, 0.2365918
24220.0, 0.23658846
24230.0, 0.23658514
24240.0, 0.23658182
24250.0, 0.23657851
24260.0, 0.2365752
24270.0, 0.23657191
24280.0, 0.23656861
24290.0, 0.23656532
24300.0, 0.23656204
24310.0, 0.23655878
24320.0, 0.2365555
24330.0, 0.23655225
24340.0, 0.23654899
24350.0, 0.23654574
24360.0, 0.23654251
24370.0, 0.23653927
24380.0, 0.23653604
24390.0, 0.23653282
24400.0, 0.2365296
24410.0, 0.2365264
24420.0, 0.2365232
24430.0, 0.23652
24440.0, 0.2365168
24450.0, 0.23651363
24460.0, 0.23651044
24470.0, 0.23650728
24480.0, 0.23650412
24490.0, 0.23650096
24500.0, 0.2364978
24510.0, 0.23649466
24520.0, 0.23649152
24530.0, 0.23648839
24540.0, 0.23648526
24550.0, 0.23648214
24560.0, 0.23647903
24570.0, 0.23647591
24580.0, 0.23647282
24590.0, 0.23646972
24600.0, 0.23646663
24610.0, 0.23646355
24620.0, 0.23646046
24630.0, 0.2364574
24640.0, 0.23645432
24650.0, 0.23645127
24660.0, 0.23644821
24670.0, 0.23644517
24680.0, 0.23644213
24690.0, 0.2364391
24700.0, 0.23643607
24710.0, 0.23643304
24720.0, 0.23643002
24730.0, 0.23642701
24740.0, 0.236424
24750.0, 0.23642102
24760.0, 0.23641802
24770.0, 0.23641503
24780.0, 0.23641205
24790.0, 0.23640907
24800.0, 0.2364061
24810.0, 0.23640314
24820.0, 0.23640019
24830.0, 0.23639724
24840.0, 0.23639429
24850.0, 0.23639135
24860.0, 0.23638842
24870.0, 0.23638548
24880.0, 0.23638256
24890.0, 0.23637965
24900.0, 0.23637673
24910.0, 0.23637383
24920.0, 0.23637094
24930.0, 0.23636803
24940.0, 0.23636514
24950.0, 0.23636226
24960.0, 0.23635939
24970.0, 0.23635651
24980.0, 0.23635365
24990.0, 0.23635079
25000.0, 0.23634793
25010.0, 0.2363451
25020.0, 0.23634225
25030.0, 0.2363394
25040.0, 0.23633657
25050.0, 0.23633376
25060.0, 0.23633094
25070.0, 0.23632812
25080.0, 0.23632531
25090.0, 0.2363225
25100.0, 0.2363197
25110.0, 0.23631692
25120.0, 0.23631413
25130.0, 0.23631135
25140.0, 0.23630857
25150.0, 0.2363058
25160.0, 0.23630305
25170.0, 0.23630029
25180.0, 0.23629753
25190.0, 0.23629478
25200.0, 0.23629203
25210.0, 0.23628931
25220.0, 0.23628658
25230.0, 0.23628385
25240.0, 0.23628113
25250.0, 0.2362784
25260.0, 0.2362757
25270.0, 0.23627299
25280.0, 0.2362703
25290.0, 0.2362676
25300.0, 0.23626491
25310.0, 0.23626223
25320.0, 0.23625955
25330.0, 0.23625688
25340.0, 0.23625422
25350.0, 0.23625155
25360.0, 0.2362489
25370.0, 0.23624624
25380.0, 0.2362436
25390.0, 0.23624095
25400.0, 0.23623832
25410.0, 0.2362357
25420.0, 0.23623307
25430.0, 0.23623045
25440.0, 0.23622783
25450.0, 0.23622522
25460.0, 0.23622262
25470.0, 0.23622002
25480.0, 0.23621742
25490.0, 0.23621483
25500.0, 0.23621225
25510.0, 0.23620968
25520.0, 0.2362071
25530.0, 0.23620453
25540.0, 0.23620197
25550.0, 0.23619941
25560.0, 0.23619686
25570.0, 0.23619431
25580.0, 0.23619176
25590.0, 0.23618923
25600.0, 0.2361867
25610.0, 0.23618416
25620.0, 0.23618165
25630.0, 0.23617913
25640.0, 0.23617661
25650.0, 0.2361741
25660.0, 0.2361716
25670.0, 0.2361691
25680.0, 0.23616661
25690.0, 0.23616412
25700.0, 0.23616165
25710.0, 0.23615916
25720.0, 0.23615669
25730.0, 0.23615423
25740.0, 0.23615175
25750.0, 0.23614931
25760.0, 0.23614685
25770.0, 0.2361444
25780.0, 0.23614195
25790.0, 0.23613952
25800.0, 0.23613709
25810.0, 0.23613466
25820.0, 0.23613223
25830.0, 0.23612982
25840.0, 0.23612739
25850.0, 0.23612499
25860.0, 0.23612258
25870.0, 0.23612018
25880.0, 0.23611778
25890.0, 0.2361154
25900.0, 0.23611301
25910.0, 0.23611063
25920.0, 0.23610826
25930.0, 0.23610589
25940.0, 0.23610352
25950.0, 0.23610115
25960.0, 0.2360988
25970.0, 0.23609644
25980.0, 0.2360941
25990.0, 0.23609175
26000.0, 0.23608941
26010.0, 0.23608707
26020.0, 0.23608474
26030.0, 0.23608242
26040.0, 0.2360801
26050.0, 0.23607779
26060.0, 0.23607548
26070.0, 0.23607317
26080.0, 0.23607087
26090.0, 0.23606856
26100.0, 0.23606628
26110.0, 0.23606399
26120.0, 0.23606169
26130.0, 0.23605943
26140.0, 0.23605715
26150.0, 0.23605488
26160.0, 0.2360526
26170.0, 0.23605035
26180.0, 0.2360481
26190.0, 0.23604585
26200.0, 0.2360436
26210.0, 0.23604135
26220.0, 0.23603912
26230.0, 0.23603688
26240.0, 0.23603465
26250.0, 0.23603243
26260.0, 0.2360302
26270.0, 0.23602799
26280.0, 0.23602577
26290.0, 0.23602358
26300.0, 0.23602135
26310.0, 0.23601916
26320.0, 0.23601697
26330.0, 0.23601478
26340.0, 0.2360126
26350.0, 0.23601042
26360.0, 0.23600824
26370.0, 0.23600607
26380.0, 0.23600389
26390.0, 0.23600173
26400.0, 0.23599957
26410.0, 0.23599741
26420.0, 0.23599526
26430.0, 0.23599312
26440.0, 0.23599097
26450.0, 0.23598884
26460.0, 0.2359867
26470.0, 0.23598456
26480.0, 0.23598245
26490.0, 0.23598032
26500.0, 0.2359782
26510.0, 0.23597609
26520.0, 0.23597398
26530.0, 0.23597188
26540.0, 0.23596977
26550.0, 0.23596768
26560.0, 0.2359656
26570.0, 0.2359635
26580.0, 0.2359614
26590.0, 0.23595934
26600.0, 0.23595726
26610.0, 0.23595518
26620.0, 0.23595312
26630.0, 0.23595105
26640.0, 0.235949
26650.0, 0.23594694
26660.0, 0.2359449
26670.0, 0.23594284
26680.0, 0.2359408
26690.0, 0.23593876
26700.0, 0.23593673
26710.0, 0.2359347
26720.0, 0.23593266
26730.0, 0.23593065
26740.0, 0.23592862
26750.0, 0.23592661
26760.0, 0.23592462
26770.0, 0.23592259
26780.0, 0.2359206
26790.0, 0.2359186
26800.0, 0.2359166
26810.0, 0.23591462
26820.0, 0.23591262
26830.0, 0.23591064
26840.0, 0.23590866
26850.0, 0.23590669
26860.0, 0.23590472
26870.0, 0.23590276
26880.0, 0.23590079
26890.0, 0.23589884
26900.0, 0.23589687
26910.0, 0.23589492
26920.0, 0.23589297
26930.0, 0.23589103
26940.0, 0.23588909
26950.0, 0.23588715
26960.0, 0.23588523
26970.0, 0.2358833
26980.0, 0.23588137
26990.0, 0.23587945
27000.0, 0.23587753
27010.0, 0.23587562
27020.0, 0.23587371
27030.0, 0.2358718
27040.0, 0.2358699
27050.0, 0.235868
27060.0, 0.23586611
27070.0, 0.23586422
27080.0, 0.23586234
27090.0, 0.23586045
27100.0, 0.23585857
27110.0, 0.2358567
27120.0, 0.23585483
27130.0, 0.23585296
27140.0, 0.2358511
27150.0, 0.23584923
27160.0, 0.23584738
27170.0, 0.23584552
27180.0, 0.23584367
27190.0, 0.23584183
27200.0, 0.23584
27210.0, 0.23583815
27220.0, 0.23583631
27230.0, 0.23583448
27240.0, 0.23583266
27250.0, 0.23583084
27260.0, 0.23582903
27270.0, 0.23582721
27280.0, 0.23582539
27290.0, 0.23582357
27300.0, 0.23582178
27310.0, 0.23581997
27320.0, 0.23581818
27330.0, 0.23581637
27340.0, 0.23581459
27350.0, 0.2358128
27360.0, 0.23581102
27370.0, 0.23580924
27380.0, 0.23580746
27390.0, 0.23580569
27400.0, 0.23580392
27410.0, 0.23580214
27420.0, 0.23580039
27430.0, 0.23579863
27440.0, 0.23579687
27450.0, 0.23579513
27460.0, 0.23579337
27470.0, 0.23579162
27480.0, 0.23578988
27490.0, 0.23578814
27500.0, 0.23578641
27510.0, 0.23578468
27520.0, 0.23578295
27530.0, 0.23578122
27540.0, 0.2357795
27550.0, 0.23577778
27560.0, 0.23577607
27570.0, 0.23577435
27580.0, 0.23577265
27590.0, 0.23577094
27600.0, 0.23576924
27610.0, 0.23576754
27620.0, 0.23576586
27630.0, 0.23576416
27640.0, 0.23576248
27650.0, 0.2357608
27660.0, 0.23575911
27670.0, 0.23575744
27680.0, 0.23575576
27690.0, 0.23575409
27700.0, 0.23575242
27710.0, 0.23575076
27720.0, 0.2357491
27730.0, 0.23574744
27740.0, 0.23574579
27750.0, 0.23574413
27760.0, 0.2357425
27770.0, 0.23574086
27780.0, 0.2357392
27790.0, 0.23573758
27800.0, 0.23573594
27810.0, 0.2357343
27820.0, 0.23573267
27830.0, 0.23573105
27840.0, 0.23572943
27850.0, 0.23572782
27860.0, 0.2357262
27870.0, 0.23572458
27880.0, 0.23572297
27890.0, 0.23572138
27900.0, 0.23571977
27910.0, 0.23571818
27920.0, 0.23571658
27930.0, 0.23571499
27940.0, 0.23571339
27950.0, 0.2357118
27960.0, 0.23571022
27970.0, 0.23570864
27980.0, 0.23570707
27990.0, 0.2357055
28000.0, 0.23570393
28010.0, 0.23570235
28020.0, 0.2357008
28030.0, 0.23569924
28040.0, 0.23569767
28050.0, 0.23569612
28060.0, 0.23569457
28070.0, 0.23569302
28080.0, 0.23569147
28090.0, 0.23568992
28100.0, 0.23568839
28110.0, 0.23568685
28120.0, 0.23568532
28130.0, 0.23568378
28140.0, 0.23568226
28150.0, 0.23568074
28160.0, 0.23567922
28170.0, 0.2356777
28180.0, 0.23567618
28190.0, 0.23567468
28200.0, 0.23567317
28210.0, 0.23567165
28220.0, 0.23567015
28230.0, 0.23566866
28240.0, 0.23566715
28250.0, 0.23566566
28260.0, 0.23566417
28270.0, 0.23566268
28280.0, 0.2356612
28290.0, 0.23565972
28300.0, 0.23565824
28310.0, 0.23565675
28320.0, 0.2356553
28330.0, 0.23565382
28340.0, 0.23565234
28350.0, 0.23565088
28360.0, 0.23564942
28370.0, 0.23564796
28380.0, 0.2356465
28390.0, 0.23564506
28400.0, 0.23564361
28410.0, 0.23564216
28420.0, 0.23564072
28430.0, 0.23563927
28440.0, 0.23563783
28450.0, 0.2356364
28460.0, 0.23563497
28470.0, 0.23563354
28480.0, 0.2356321
28490.0, 0.23563068
28500.0, 0.23562926
28510.0, 0.23562784
28520.0, 0.23562643
28530.0, 0.23562501
28540.0, 0.23562361
28550.0, 0.2356222
28560.0, 0.2356208
28570.0, 0.2356194
28580.0, 0.235618
28590.0, 0.2356166
28600.0, 0.23561521
28610.0, 0.23561381
28620.0, 0.23561242
28630.0, 0.23561104
28640.0, 0.23560967
28650.0, 0.23560828
28660.0, 0.23560691
28670.0, 0.23560552
28680.0, 0.23560415
28690.0, 0.2356028
28700.0, 0.23560143
28710.0, 0.23560005
28720.0, 0.2355987
28730.0, 0.23559734
28740.0, 0.23559599
28750.0, 0.23559463
28760.0, 0.23559327
28770.0, 0.23559193
28780.0, 0.23559059
28790.0, 0.23558925
28800.0, 0.23558791
28810.0, 0.23558657
28820.0, 0.23558524
28830.0, 0.23558392
28840.0, 0.23558259
28850.0, 0.23558125
28860.0, 0.23557994
28870.0, 0.23557861
28880.0, 0.2355773
28890.0, 0.23557597
28900.0, 0.23557466
28910.0, 0.23557335
28920.0, 0.23557205
28930.0, 0.23557074
28940.0, 0.23556945
28950.0, 0.23556815
28960.0, 0.23556685
28970.0, 0.23556556
28980.0, 0.23556426
28990.0, 0.23556298
29000.0, 0.23556168
29010.0, 0.2355604
29020.0, 0.23555912
29030.0, 0.23555784
29040.0, 0.23555657
29050.0, 0.23555529
29060.0, 0.23555402
29070.0, 0.23555274
29080.0, 0.23555149
29090.0, 0.23555022
29100.0, 0.23554896
29110.0, 0.2355477
29120.0, 0.23554645
29130.0, 0.2355452
29140.0, 0.23554394
29150.0, 0.23554268
29160.0, 0.23554145
29170.0, 0.23554021
29180.0, 0.23553896
29190.0, 0.23553772
29200.0, 0.23553649
29210.0, 0.23553526
29220.0, 0.23553403
29230.0, 0.2355328
29240.0, 0.23553157
29250.0, 0.23553035
29260.0, 0.23552912
29270.0, 0.2355279
29280.0, 0.23552668
29290.0, 0.23552547
29300.0, 0.23552425
29310.0, 0.23552306
29320.0, 0.23552184
29330.0, 0.23552065
29340.0, 0.23551944
29350.0, 0.23551823
29360.0, 0.23551704
29370.0, 0.23551585
29380.0, 0.23551466
29390.0, 0.23551346
29400.0, 0.23551227
29410.0, 0.2355111
29420.0, 0.2355099
29430.0, 0.23550873
29440.0, 0.23550755
29450.0, 0.23550637
29460.0, 0.2355052
29470.0, 0.23550403
29480.0, 0.23550285
29490.0, 0.23550169
29500.0, 0.23550053
29510.0, 0.23549937
29520.0, 0.2354982
29530.0, 0.23549706
29540.0, 0.23549588
29550.0, 0.23549475
29560.0, 0.23549359
29570.0, 0.23549244
29580.0, 0.23549129
29590.0, 0.23549016
29600.0, 0.23548901
29610.0, 0.23548786
29620.0, 0.23548673
29630.0, 0.2354856
29640.0, 0.23548447
29650.0, 0.23548333
29660.0, 0.2354822
29670.0, 0.23548108
29680.0, 0.23547995
29690.0, 0.23547883
29700.0, 0.23547772
29710.0, 0.2354766
29720.0, 0.2354755
29730.0, 0.23547438
29740.0, 0.23547326
29750.0, 0.23547216
29760.0, 0.23547105
29770.0, 0.23546995
29780.0, 0.23546885
29790.0, 0.23546775
29800.0, 0.23546666
29810.0, 0.23546556
29820.0, 0.23546447
29830.0, 0.23546338
29840.0, 0.2354623
29850.0, 0.2354612
29860.0, 0.23546012
29870.0, 0.23545903
29880.0, 0.23545796
29890.0, 0.23545688
29900.0, 0.23545581
29910.0, 0.23545474
29920.0, 0.23545367
29930.0, 0.23545259
29940.0, 0.23545153
29950.0, 0.23545046
29960.0, 0.2354494
29970.0, 0.23544835
29980.0, 0.23544727
29990.0, 0.23544623
30000.0, 0.23544517
