Energy (in eV), backscattering yield of material ka2k-NASCAP at incidence 80.0 degree
   X,       Y
23360.0, 0.6064419
23370.0, 0.6064384
23380.0, 0.6064349
23390.0, 0.6064314
23400.0, 0.6064279
23410.0, 0.60642445
23420.0, 0.606421
23430.0, 0.6064175
23440.0, 0.606414
23450.0, 0.60641056
23460.0, 0.60640717
23470.0, 0.6064037
23480.0, 0.60640025
23490.0, 0.60639685
23500.0, 0.60639346
23510.0, 0.60639
23520.0, 0.6063866
23530.0, 0.6063832
23540.0, 0.6063798
23550.0, 0.60637647
23560.0, 0.6063731
23570.0, 0.6063697
23580.0, 0.60636634
23590.0, 0.606363
23600.0, 0.6063596
23610.0, 0.60635626
23620.0, 0.6063529
23630.0, 0.6063496
23640.0, 0.6063463
23650.0, 0.606343
23660.0, 0.60633963
23670.0, 0.60633636
23680.0, 0.6063331
23690.0, 0.60632974
23700.0, 0.60632646
23710.0, 0.6063232
23720.0, 0.6063199
23730.0, 0.6063167
23740.0, 0.6063134
23750.0, 0.6063101
23760.0, 0.6063069
23770.0, 0.60630363
23780.0, 0.6063004
23790.0, 0.6062972
23800.0, 0.606294
23810.0, 0.60629076
23820.0, 0.60628754
23830.0, 0.6062843
23840.0, 0.60628116
23850.0, 0.60627794
23860.0, 0.6062748
23870.0, 0.6062716
23880.0, 0.6062684
23890.0, 0.60626525
23900.0, 0.6062621
23910.0, 0.6062589
23920.0, 0.6062558
23930.0, 0.6062527
23940.0, 0.6062495
23950.0, 0.6062464
23960.0, 0.6062433
23970.0, 0.60624015
23980.0, 0.60623705
23990.0, 0.60623395
24000.0, 0.60623085
24010.0, 0.60622776
24020.0, 0.6062247
24030.0, 0.6062216
24040.0, 0.6062185
24050.0, 0.6062155
24060.0, 0.6062124
24070.0, 0.60620934
24080.0, 0.6062063
24090.0, 0.60620326
24100.0, 0.6062002
24110.0, 0.6061972
24120.0, 0.6061942
24130.0, 0.60619116
24140.0, 0.6061881
24150.0, 0.60618514
24160.0, 0.60618216
24170.0, 0.6061791
24180.0, 0.60617614
24190.0, 0.60617316
24200.0, 0.6061702
24210.0, 0.6061672
24220.0, 0.6061643
24230.0, 0.6061613
24240.0, 0.6061584
24250.0, 0.6061554
24260.0, 0.6061525
24270.0, 0.60614955
24280.0, 0.6061466
24290.0, 0.60614365
24300.0, 0.60614073
24310.0, 0.6061378
24320.0, 0.60613495
24330.0, 0.60613203
24340.0, 0.6061291
24350.0, 0.60612625
24360.0, 0.6061234
24370.0, 0.60612047
24380.0, 0.6061176
24390.0, 0.60611475
24400.0, 0.6061119
24410.0, 0.606109
24420.0, 0.60610616
24430.0, 0.60610336
24440.0, 0.6061005
24450.0, 0.60609764
24460.0, 0.60609484
24470.0, 0.60609204
24480.0, 0.6060892
24490.0, 0.6060864
24500.0, 0.6060836
24510.0, 0.6060808
24520.0, 0.60607797
24530.0, 0.6060752
24540.0, 0.6060724
24550.0, 0.6060696
24560.0, 0.6060669
24570.0, 0.6060641
24580.0, 0.60606134
24590.0, 0.6060586
24600.0, 0.60605586
24610.0, 0.6060531
24620.0, 0.6060504
24630.0, 0.60604763
24640.0, 0.6060449
24650.0, 0.60604215
24660.0, 0.60603946
24670.0, 0.6060367
24680.0, 0.60603404
24690.0, 0.6060313
24700.0, 0.6060286
24710.0, 0.60602593
24720.0, 0.60602325
24730.0, 0.60602057
24740.0, 0.6060179
24750.0, 0.6060152
24760.0, 0.6060126
24770.0, 0.6060099
24780.0, 0.6060072
24790.0, 0.6060046
24800.0, 0.606002
24810.0, 0.6059993
24820.0, 0.60599667
24830.0, 0.60599405
24840.0, 0.6059914
24850.0, 0.6059888
24860.0, 0.6059862
24870.0, 0.6059836
24880.0, 0.605981
24890.0, 0.60597837
24900.0, 0.6059758
24910.0, 0.60597324
24920.0, 0.6059706
24930.0, 0.60596806
24940.0, 0.6059655
24950.0, 0.60596293
24960.0, 0.60596037
24970.0, 0.6059578
24980.0, 0.60595524
24990.0, 0.6059527
25000.0, 0.6059502
25010.0, 0.6059476
25020.0, 0.6059451
25030.0, 0.60594255
25040.0, 0.60594004
25050.0, 0.60593754
25060.0, 0.60593504
25070.0, 0.60593253
25080.0, 0.60593003
25090.0, 0.6059275
25100.0, 0.605925
25110.0, 0.6059225
25120.0, 0.6059201
25130.0, 0.6059176
25140.0, 0.6059151
25150.0, 0.6059126
25160.0, 0.6059102
25170.0, 0.60590774
25180.0, 0.6059053
25190.0, 0.60590285
25200.0, 0.6059004
25210.0, 0.60589796
25220.0, 0.6058955
25230.0, 0.6058931
25240.0, 0.6058907
25250.0, 0.60588825
25260.0, 0.60588586
25270.0, 0.6058834
25280.0, 0.60588104
25290.0, 0.60587865
25300.0, 0.6058762
25310.0, 0.6058738
25320.0, 0.60587144
25330.0, 0.60586905
25340.0, 0.60586673
25350.0, 0.60586435
25360.0, 0.60586196
25370.0, 0.6058596
25380.0, 0.60585725
25390.0, 0.60585487
25400.0, 0.60585254
25410.0, 0.6058502
25420.0, 0.6058479
25430.0, 0.6058455
25440.0, 0.6058432
25450.0, 0.60584086
25460.0, 0.60583854
25470.0, 0.6058363
25480.0, 0.60583395
25490.0, 0.6058316
25500.0, 0.6058293
25510.0, 0.60582703
25520.0, 0.60582477
25530.0, 0.60582244
25540.0, 0.6058202
25550.0, 0.6058179
25560.0, 0.6058156
25570.0, 0.6058133
25580.0, 0.60581106
25590.0, 0.6058088
25600.0, 0.6058066
25610.0, 0.6058043
25620.0, 0.60580206
25630.0, 0.6057998
25640.0, 0.6057976
25650.0, 0.6057953
25660.0, 0.6057931
25670.0, 0.6057909
25680.0, 0.60578865
25690.0, 0.60578644
25700.0, 0.60578424
25710.0, 0.60578203
25720.0, 0.6057798
25730.0, 0.6057776
25740.0, 0.6057754
25750.0, 0.60577327
25760.0, 0.60577106
25770.0, 0.60576886
25780.0, 0.6057667
25790.0, 0.6057645
25800.0, 0.60576236
25810.0, 0.6057602
25820.0, 0.6057581
25830.0, 0.60575587
25840.0, 0.6057537
25850.0, 0.6057516
25860.0, 0.6057494
25870.0, 0.6057473
25880.0, 0.6057452
25890.0, 0.60574305
25900.0, 0.6057409
25910.0, 0.6057388
25920.0, 0.6057367
25930.0, 0.6057346
25940.0, 0.60573244
25950.0, 0.60573035
25960.0, 0.60572827
25970.0, 0.6057262
25980.0, 0.60572404
25990.0, 0.60572195
26000.0, 0.60571986
26010.0, 0.60571784
26020.0, 0.60571575
26030.0, 0.60571367
26040.0, 0.6057116
26050.0, 0.60570955
26060.0, 0.60570747
26070.0, 0.60570544
26080.0, 0.60570335
26090.0, 0.6057013
26100.0, 0.6056993
26110.0, 0.6056972
26120.0, 0.6056952
26130.0, 0.60569316
26140.0, 0.60569113
26150.0, 0.6056891
26160.0, 0.6056871
26170.0, 0.6056851
26180.0, 0.6056831
26190.0, 0.60568106
26200.0, 0.6056791
26210.0, 0.60567707
26220.0, 0.6056751
26230.0, 0.6056731
26240.0, 0.6056711
26250.0, 0.6056691
26260.0, 0.6056671
26270.0, 0.60566515
26280.0, 0.6056632
26290.0, 0.6056612
26300.0, 0.60565925
26310.0, 0.6056573
26320.0, 0.6056553
26330.0, 0.6056534
26340.0, 0.60565144
26350.0, 0.6056495
26360.0, 0.60564756
26370.0, 0.6056456
26380.0, 0.6056437
26390.0, 0.6056418
26400.0, 0.6056398
26410.0, 0.6056379
26420.0, 0.605636
26430.0, 0.6056341
26440.0, 0.6056322
26450.0, 0.6056303
26460.0, 0.6056284
26470.0, 0.60562646
26480.0, 0.60562456
26490.0, 0.60562265
26500.0, 0.6056208
26510.0, 0.6056189
26520.0, 0.60561705
26530.0, 0.60561514
26540.0, 0.6056133
26550.0, 0.6056114
26560.0, 0.60560954
26570.0, 0.6056077
26580.0, 0.60560584
26590.0, 0.605604
26600.0, 0.60560215
26610.0, 0.6056003
26620.0, 0.60559845
26630.0, 0.6055966
26640.0, 0.60559475
26650.0, 0.6055929
26660.0, 0.6055911
26670.0, 0.6055893
26680.0, 0.6055874
26690.0, 0.60558563
26700.0, 0.6055838
26710.0, 0.605582
26720.0, 0.6055802
26730.0, 0.6055784
26740.0, 0.6055766
26750.0, 0.6055748
26760.0, 0.605573
26770.0, 0.6055712
26780.0, 0.6055694
26790.0, 0.60556763
26800.0, 0.6055659
26810.0, 0.6055641
26820.0, 0.6055623
26830.0, 0.60556054
26840.0, 0.6055588
26850.0, 0.605557
26860.0, 0.6055553
26870.0, 0.6055535
26880.0, 0.6055518
26890.0, 0.60555005
26900.0, 0.60554826
26910.0, 0.60554653
26920.0, 0.6055448
26930.0, 0.6055431
26940.0, 0.60554135
26950.0, 0.6055396
26960.0, 0.6055379
26970.0, 0.60553616
26980.0, 0.6055345
26990.0, 0.60553277
27000.0, 0.60553104
27010.0, 0.60552937
27020.0, 0.60552764
27030.0, 0.605526
27040.0, 0.60552424
27050.0, 0.6055226
27060.0, 0.60552084
27070.0, 0.6055192
27080.0, 0.6055175
27090.0, 0.60551584
27100.0, 0.60551417
27110.0, 0.6055125
27120.0, 0.60551083
27130.0, 0.60550916
27140.0, 0.6055075
27150.0, 0.6055058
27160.0, 0.60550416
27170.0, 0.6055025
27180.0, 0.6055009
27190.0, 0.6054992
27200.0, 0.6054976
27210.0, 0.6054959
27220.0, 0.6054943
27230.0, 0.60549265
27240.0, 0.60549104
27250.0, 0.60548943
27260.0, 0.60548776
27270.0, 0.60548615
27280.0, 0.60548455
27290.0, 0.60548294
27300.0, 0.6054813
27310.0, 0.6054797
27320.0, 0.6054781
27330.0, 0.6054765
27340.0, 0.60547495
27350.0, 0.60547334
27360.0, 0.60547173
27370.0, 0.6054701
27380.0, 0.6054686
27390.0, 0.60546696
27400.0, 0.6054654
27410.0, 0.6054638
27420.0, 0.60546225
27430.0, 0.6054607
27440.0, 0.6054591
27450.0, 0.60545754
27460.0, 0.605456
27470.0, 0.60545444
27480.0, 0.6054529
27490.0, 0.60545135
27500.0, 0.6054498
27510.0, 0.60544825
27520.0, 0.6054467
27530.0, 0.60544515
27540.0, 0.60544366
27550.0, 0.6054421
27560.0, 0.60544056
27570.0, 0.60543907
27580.0, 0.6054375
27590.0, 0.605436
27600.0, 0.6054345
27610.0, 0.605433
27620.0, 0.60543144
27630.0, 0.60542995
27640.0, 0.60542846
27650.0, 0.60542697
27660.0, 0.6054254
27670.0, 0.6054239
27680.0, 0.60542244
27690.0, 0.60542095
27700.0, 0.60541946
27710.0, 0.605418
27720.0, 0.60541654
27730.0, 0.60541505
27740.0, 0.60541356
27750.0, 0.60541207
27760.0, 0.60541064
27770.0, 0.60540915
27780.0, 0.6054077
27790.0, 0.6054062
27800.0, 0.6054048
27810.0, 0.6054033
27820.0, 0.6054019
27830.0, 0.60540044
27840.0, 0.60539895
27850.0, 0.6053975
27860.0, 0.6053961
27870.0, 0.60539466
27880.0, 0.60539323
27890.0, 0.6053918
27900.0, 0.60539037
27910.0, 0.60538894
27920.0, 0.6053875
27930.0, 0.6053861
27940.0, 0.60538465
27950.0, 0.6053833
27960.0, 0.60538185
27970.0, 0.6053804
27980.0, 0.60537905
27990.0, 0.6053776
28000.0, 0.60537624
28010.0, 0.6053748
28020.0, 0.60537344
28030.0, 0.605372
28040.0, 0.60537064
28050.0, 0.60536927
28060.0, 0.6053679
28070.0, 0.6053665
28080.0, 0.6053651
28090.0, 0.6053637
28100.0, 0.60536236
28110.0, 0.605361
28120.0, 0.6053596
28130.0, 0.60535824
28140.0, 0.60535693
28150.0, 0.60535556
28160.0, 0.6053542
28170.0, 0.6053528
28180.0, 0.6053515
28190.0, 0.60535014
28200.0, 0.60534877
28210.0, 0.60534745
28220.0, 0.6053461
28230.0, 0.6053448
28240.0, 0.6053434
28250.0, 0.6053421
28260.0, 0.6053408
28270.0, 0.60533947
28280.0, 0.6053381
28290.0, 0.6053368
28300.0, 0.6053355
28310.0, 0.60533416
28320.0, 0.60533285
28330.0, 0.60533154
28340.0, 0.6053302
28350.0, 0.6053289
28360.0, 0.6053276
28370.0, 0.6053263
28380.0, 0.605325
28390.0, 0.60532373
28400.0, 0.6053224
28410.0, 0.6053211
28420.0, 0.60531986
28430.0, 0.60531855
28440.0, 0.6053173
28450.0, 0.605316
28460.0, 0.60531473
28470.0, 0.6053134
28480.0, 0.60531217
28490.0, 0.6053109
28500.0, 0.6053096
28510.0, 0.60530835
28520.0, 0.6053071
28530.0, 0.60530585
28540.0, 0.6053046
28550.0, 0.60530335
28560.0, 0.60530204
28570.0, 0.60530084
28580.0, 0.6052996
28590.0, 0.60529834
28600.0, 0.6052971
28610.0, 0.60529584
28620.0, 0.6052946
28630.0, 0.60529333
28640.0, 0.60529214
28650.0, 0.6052909
28660.0, 0.6052897
28670.0, 0.60528845
28680.0, 0.6052872
28690.0, 0.605286
28700.0, 0.6052848
28710.0, 0.60528356
28720.0, 0.60528237
28730.0, 0.6052811
28740.0, 0.6052799
28750.0, 0.60527873
28760.0, 0.60527754
28770.0, 0.60527635
28780.0, 0.6052751
28790.0, 0.6052739
28800.0, 0.6052727
28810.0, 0.6052715
28820.0, 0.6052703
28830.0, 0.60526913
28840.0, 0.605268
28850.0, 0.6052668
28860.0, 0.6052656
28870.0, 0.6052644
28880.0, 0.60526323
28890.0, 0.6052621
28900.0, 0.6052609
28910.0, 0.6052597
28920.0, 0.6052586
28930.0, 0.6052574
28940.0, 0.60525626
28950.0, 0.60525507
28960.0, 0.60525393
28970.0, 0.6052528
28980.0, 0.6052516
28990.0, 0.6052505
29000.0, 0.60524935
29010.0, 0.60524815
29020.0, 0.605247
29030.0, 0.6052459
29040.0, 0.60524476
29050.0, 0.6052436
29060.0, 0.6052425
29070.0, 0.60524136
29080.0, 0.6052402
29090.0, 0.6052391
29100.0, 0.60523796
29110.0, 0.6052368
29120.0, 0.60523576
29130.0, 0.6052346
29140.0, 0.6052335
29150.0, 0.60523236
29160.0, 0.6052313
29170.0, 0.60523015
29180.0, 0.6052291
29190.0, 0.60522795
29200.0, 0.6052268
29210.0, 0.60522574
29220.0, 0.60522467
29230.0, 0.60522354
29240.0, 0.60522246
29250.0, 0.60522133
29260.0, 0.60522026
29270.0, 0.6052192
29280.0, 0.6052181
29290.0, 0.60521704
29300.0, 0.6052159
29310.0, 0.60521483
29320.0, 0.60521376
29330.0, 0.6052127
29340.0, 0.6052116
29350.0, 0.60521054
29360.0, 0.60520947
29370.0, 0.6052084
29380.0, 0.6052074
29390.0, 0.6052063
29400.0, 0.60520524
29410.0, 0.60520416
29420.0, 0.6052031
29430.0, 0.6052021
29440.0, 0.605201
29450.0, 0.60519993
29460.0, 0.6051989
29470.0, 0.60519785
29480.0, 0.60519683
29490.0, 0.60519576
29500.0, 0.60519475
29510.0, 0.60519373
29520.0, 0.60519266
29530.0, 0.60519165
29540.0, 0.60519063
29550.0, 0.60518956
29560.0, 0.60518855
29570.0, 0.60518754
29580.0, 0.6051865
29590.0, 0.6051855
29600.0, 0.60518444
29610.0, 0.6051834
29620.0, 0.6051824
29630.0, 0.6051814
29640.0, 0.6051804
29650.0, 0.6051794
29660.0, 0.6051784
29670.0, 0.6051774
29680.0, 0.6051764
29690.0, 0.6051754
29700.0, 0.60517436
29710.0, 0.6051734
29720.0, 0.6051724
29730.0, 0.6051714
29740.0, 0.6051704
29750.0, 0.6051694
29760.0, 0.60516846
29770.0, 0.60516745
29780.0, 0.6051665
29790.0, 0.6051655
29800.0, 0.6051645
29810.0, 0.6051635
29820.0, 0.60516256
29830.0, 0.6051616
29840.0, 0.6051606
29850.0, 0.60515964
29860.0, 0.6051587
29870.0, 0.60515773
29880.0, 0.6051568
29890.0, 0.60515577
29900.0, 0.6051548
29910.0, 0.60515386
29920.0, 0.6051529
29930.0, 0.60515195
29940.0, 0.605151
29950.0, 0.60515004
29960.0, 0.6051491
29970.0, 0.60514814
29980.0, 0.60514724
29990.0, 0.6051463
30000.0, 0.60514534
